INT_ID,string
13444720,Neilson Rd / Military Trl
13445401,Ellesmere Rd / Neilson Rd
13447663,Manse Rd / 215 Manse Rd / Deanscroft Sq
13447774,Wallsend Dr / Coronation Dr
13444265,Ellesmere Rd / Scarboro Ave
13447571,Lisa Rd / Orton Park Rd
13444339,Neilson Rd / Oakmeadow Blvd
13447598,Coronation Dr / Chemical Crt
13447158,Orton Park Rd / Ladysbridge Dr
13447932,Lawrence Ave E / Orton Park Rd
13443378,Sheppard Ave E / Murison Blvd
13446875,Manse Rd / Lawrence Ave E
13446300,Kingston Rd / Manse Rd
13446727,Valia Rd / Lawrence Ave E
13447703,Lawrence Ave E / Overture Rd
13446940,Dalehurst Ave / Brimorton Dr
13446878,Mid Pines Rd / Brimorton Dr
13446835,Orton Park Rd / Brimorton Dr
13446675,Lawrence Ave E / Megan Ave
13444174,Ellesmere Rd / Zaph Ave
13443237,Sheppard Ave E / Breckon Gt / Brenyon Way
13446091,Kingston Rd / Beechgrove Dr
13446621,Flerimac Rd / Morning Dew Rd / Lawrence Ave E
13446543,Bennett Rd / Lawrence Ave E
13447406,Beechgrove Dr / Coronation Dr
14659268,Milner Ave / Cinemart Dr
13446558,Beechgrove Dr / Satok Ter
13446406,Lawrence Ave E / Beechgrove Dr
13503908,Progress Ave / Progress Ave N 401 C E Ramp
13443379,Murison Blvd / Milner Ave
13445039,Ellesmere Rd / Morningside Ave
13444536,Morningside Ave / Military Trl
13444869,Ellesmere Rd / Military Trl
13444084,Meadowvale Rd / Ellesmere Rd
13443929,Meadowvale Rd / Muirbank Blvd
13443668,Meadowvale Rd / Euclid Ave / Lavery Trl
20154546,Morningside Ave / 401 C W Morningside Ave N Ramp / Cinemart Dr
13443245,Morningside Ave / Milner Ave
13445264,Conlins Rd / Military Trl / Lash Crt
13445303,Gladys Rd / Military Trl
13444738,Ellesmere Rd / Mirrow Crt
13444687,Ellesmere Rd / Conlins Rd
13446928,Beechgrove Dr / Janellan Ter
13448187,Kingston Rd / Galloway Rd
13444613,Ellesmere Rd / Calthorpe Ave
13444592,Ellesmere Rd / Bobmar Rd
14624109,Morningside Ave / Tams Rd / Pan Am Dr
13502957,Morningside Ave / 401 C E Morningside Ave S Ramp
13446227,Meadowvale Rd / Lawrence Ave E
13446120,Lawrence Ave E / Paulander Ave / Goldberry Sq
20105765,Kingston Rd / Ignatius Lane
13447579,Lawrence Ave E / Galloway Rd
13444181,Conlins Rd / Challenger Crt
13444049,Canmore Blvd / Tarsus Cres
13444405,Milner Ave / Novopharm Crt
13447596,Kingston Rd / Poplar Rd
13447425,Lawrence Ave E / 4140 Lawrence Ave E
13447347,Kingston Rd / Lawrence Ave E
13448171,Morningside Ave / Coronation Dr
13447752,Morningside Ave / Danzig St
13448428,Morningside Ave / Pixley Cres / Gardentree St
13444029,Canmore Blvd / Parade Sq
13443950,Canmore Blvd / Halfmoon Sq
13448232,Markham Rd / Greenbrae Crct / Greenholm Crct
13447928,Markham Rd / Rochman Blvd
13447495,Ling Rd / Morningside Ave
13447211,Lawrence Ave E / Morningside Ave
13447093,Collinsgrove Rd / Ling Rd / Lawrence Ave E
13446990,Lawrence Ave E / West Hill Dr
13445345,Bobmar Rd / Military Trl
13445405,Military Trl / Scenic Hill Crt
13445458,Kingston Rd / Kingston Rd Morrish Ramp
13445262,Morrish Rd / Old Kingston Rd
13447170,Markham Rd / Pandora Crcl
13447453,Markham Rd / Painted Post Dr
13448487,Lawrence Ave E / Greenholm Crct / Greencrest Crct
13448378,Lawrence Ave E / Fortune Gt
13446607,Morningside Ave / Tefft Rd
13446348,Morningside Ave / Beath St
13444486,Ellesmere Rd / Calverley Trl
13444456,Ellesmere Rd / Watson St
13448254,Lawrence Ave E / Scarborough Golf Club Rd
13447832,Scarborough Golf Club Rd / Chandler Dr
13447437,Scarborough Golf Club Rd / Densgrove Rd / Mossbank Dr
13447083,Scarborough Golf Club Rd / Brimorton Dr
13443821,Sheppard Ave E / Gateforth Dr
13446901,Kingston Rd / Morningside Ave
13444398,Ellesmere Rd / Morrish Rd
13445320,Lawson Rd / Highland Creek Overpass
13446592,Markham Rd / Brimorton Dr
13446212,Ellesmere Rd / Markham Rd
13445821,Markham Rd / Tuxedo Crt
13446062,Ellesmere Rd / Dormington Dr / Gander Dr
13443760,Sheppard Ave E / Lapsley Rd / Washburn Way
13443491,Griffen Dr / Washburn Way
13443900,Burrows Hall Blvd / Milner Ave
13444143,Neilson Rd / 401 C E Neilson Rd Ramp / Neilson Rd 401 C E Ramp
13462570,Nursewood Rd / Queen St E
13459326,Dawes Rd / Dentonia Park Ave
13459032,Dawes Rd / Secord Ave
13457407,Ferris Rd / Curran Dr
13457286,Ferris Rd / Plaxton Dr
13456734,St Clair Ave E / Plaxton Dr
13457157,Ferris Rd / Squires Ave
13461057,Glenmount Park Rd / Gerrard St E
13459659,Danforth Ave / Sibley Ave
13456666,St Clair Ave E / Squires Ave
13456553,St Clair Ave E / Glenburn Ave
13457887,Dawes Rd / Donora Dr
13457739,Dawes Rd / Brenton St
13457585,Dawes Rd / Gower St
13457210,Dawes Rd / Beth St
13457363,Victoria Park Ave / St Bedes Rd
13457716,Victoria Park Ave / Donora Dr
13458768,Dawes Rd / Goodwood Park Crt
13458464,Crescent Town Rd / Dawes Rd
13457190,Florens Ave / Pharmacy Ave
13457068,Victoria Park Ave / Meighen Ave
13456890,Victoria Park Ave / Dawes Rd
13456438,St Clair Ave E / Victoria Park Ave
13456446,St Clair Ave E / Maybourne Ave
13456415,St Clair Ave E / Westbourne Ave
13460922,Norwood Rd / Gerrard St E
13461403,Benlamond Ave / Main St
13460822,Gerrard St E / Main St
13461124,Swanwick Ave / Main St
13458204,Park Vista / Dawes Rd
13456881,Bolster Ave / Pharmacy Ave
13456583,Dawes Rd / Pharmacy Ave
13455637,O'Connor Dr / Amsterdam Ave
13458442,Victoria Park Ave / Crescent Town Rd
13461408,Kingston Rd / Scarborough Rd
13461342,Kingston Rd / Victoria Park Ave
13455708,Victoria Park Ave / Bassett Ave / Yardley Ave
13455374,O'Connor Dr / Wakunda Pl
13454909,O'Connor Dr / Sunrise Ave
13455487,Victoria Park Ave / Amsterdam Ave
13455247,Victoria Park Ave / Parma Crt
13454924,Victoria Park Ave / Valdane Dr
13463408,Queen St E / Kippendavie Ave
13461635,Kingston Rd / Winthorpe Rd
13460812,Victoria Park Ave / Winston Ave
13461226,Kingston Rd / Blantyre Ave
13460543,Swanwick Ave / Victoria Park Ave
13460223,Victoria Park Ave / Gerrard St E
13460121,Gerrard St E / Blantyre Ave
13454827,Comstock Rd / Pharmacy Ave
13457926,Pharmacy Ave / Dolphin Dr
13457695,Pharmacy Ave / Donside Dr
13457448,Pharmacy Ave / Penaire St
13463288,Waverley Rd / Queen St E
13463187,Queen St E / Lee Ave
13462646,Williamson Rd / Hambly Ave
13462329,Kingston Rd / Elmer Ave
13461467,Kingston Rd / Beech Ave
13459977,Gerrard St E / Rathmore Ave
13461056,Kingston Rd / Fallingbrook Rd
13460832,Kingston Rd / Hunt Club Dr
13460704,Kingston Rd / Wood Glen Rd
13457981,Burn Hill Rd / Mack Ave / Warden Ave
13457512,Warden Ave / Cataraqui Cres
13457277,Warden Ave / Firvalley Crt
13457866,Mystic Ave / Mack Ave
13461875,Kingston Rd / Lee Ave
13461863,Glen Stewart Ave / Southwood Dr / Glen Stewart Cres
14232506,Gerrard St E / Ted Reeve Dr
13460568,Gerrard St E / Malvern Ave
13459820,Danforth Ave / Dawes Rd
13459860,Gerrard St E / Clonmore Dr
13460471,Kingston Rd / Queensbury Ave
13460017,Kingston Rd / Warden Ave
13459651,Victoria Park Ave / Wakehood St
13459445,Danforth Ave / Victoria Park Ave
13456185,Victoria Park Ave / Stamford Sq
13455959,Victoria Park Ave / Furnival Rd
13456330,St Clair Ave E / Pharmacy Ave
13456004,Pharmacy Ave / Stamford Sq / Rosita Cres
13456233,St Clair Ave E / Presley Ave
13455709,Stellarton Rd / Pharmacy Ave
13461728,Kingston Rd / Southwood Dr / Main St
13463152,Queen St E / Hambly Ave
13463118,Queen St E / Wineva Ave
13463032,Scarboro Beach Blvd / Queen St E
13462602,Williamson Rd / Wineva Ave
13460465,Gerrard St E / Pickering St
13459334,Danforth Ave / St Dunstan Dr
13459018,Denton Ave / St Dunstan Dr
13458925,Denton Ave / Pharmacy Ave
13460350,Dengate Rd / Gerrard St E
13459232,Danforth Ave / Pharmacy Ave
13458602,Albion Ave / Pharmacy Ave
13462856,Spruce Hill Rd / Queen St E
13462369,Beaufort Rd / Southwood Dr
13462564,Williamson Rd / Southwood Dr
13462263,Southwood Dr / Glen Ames
13459405,Doncaster Ave / Main St
13459193,Chisholm Ave / Orley Ave
13459233,Secord Ave / Barrington Ave
13458358,Pharmacy Ave / Teesdale Pl / Prairie Drive Park Trl
13455320,Knightsbridge Rd / Pharmacy Ave
13459115,Secord Ave / Eastdale Ave
13458881,Eastdale Ave / Goodwood Park Cres
13458851,Chisholm Ave / Lumsden Ave
13458804,Lumsden Ave / Main St
13458740,Lumsden Ave / Barrington Ave
13456270,O'Connor Dr / Dohme Ave
13455948,O'Connor Dr / Bermondsey Rd / Yardley Ave
13455561,Northline Rd / Bermondsey Rd
13455228,Bermondsey Rd / Sunrise Ave
13454817,Bermondsey Rd / Bartley Dr
13459524,Queensbury Ave / Clonmore Dr
13459341,Cornell Ave / Clonmore Dr
13459025,Danforth Ave / Robinson Ave
13458963,Danforth Ave / Danforth Rd
13459498,Ionson Blvd / Warden Ave
13459133,Hollis Ave / Clonmore Dr
13459088,Warden Ave / Hollis Ave
13458805,Danforth Ave / Warden Ave
13459016,Warden Ave / Clonmore Dr / Hollis Kalmar Park Trl
13458733,Danforth Rd / Patterson Ave / Landry Ave
13458526,Danforth Rd / Mcdonald Ave
13458308,Danforth Rd / Warden Ave
13463933,Lake Shore Blvd E / Woodbine Ave
13462722,Queen St E / Silver Birch Ave
13458705,Medford Ave / Danforth Ave
13458057,Danforth Rd / Medford Ave
13457540,Ferris Rd / Rexleigh Dr
13457488,Ferris Rd / Ferris Cres
13463494,Woodbine Ave / Queen St E
13465145,Varsity Rd / Grand Park Crt
30109241,Shaw St / White Squirrel Way
30090087,Military Trl / Pan Am Dr
13443148,3000 Midland Ave
13456216,Erskine Ave / Redpath Ave / Redpath Avenue Parkette Trl
13442807,Sheppard Ave E / Boydwood Lane
13442935,Sheppard Ave E / Vandorf St
13443118,Durnford Rd / Sheppard Ave E / Atrium Lane
13444789,Peckham Ave / Donnalyn Dr / Moore Park Trl
13452485,Gretna Ave / Sweeney Dr
13447245,Consumers Rd
13442843,Meadowvale Rd / Dean Park Rd / Generation Blvd
20080182,Sheppard Ave E / Twyn Rivers Dr
13442586,Sheppard Ave E / Rainbow Ridge Ave / Rouge Park Glen Eagles Vista Trl
13442671,Grand River Blvd / Sheppard Ave E
13441955,Zoo Rd / Zoo Meadowvale Rd N Ramp / Meadowvale Rd N Zoo W Ramp
13449196,Midland Ave / Norbury Cres
13448907,Midland Ave / Dorcot Ave
13448787,Mccowan Rd / Benleigh Dr / Thomson Memorial Park Trl
13448559,Mccowan Rd / St Andrews Rd
13446743,Midland Ave / Progress Ave
13446658,Progress Ave / Cosentino Dr
13445947,Midland Ave / Goodland Gt
13445987,Midland Ave / Emblem Crt
13453025,Midland Ave / Safari St
13452790,Brussels Rd / Midland Ave
13452476,Eglinton Ave E / Midland Ave
13452253,Midland Ave / Gilder Dr / Lord Roberts Dr
13451799,Midland Ave / Wainfleet Rd / Broadbent Ave
13452383,Eglinton Ave E / Huntington Ave
13452308,Eglinton Ave E / Falmouth Ave / Gilder Dr
13449608,Lawrence Ave E / Marcos Blvd
13449827,Brimley Rd / Arnprior Rd
13449501,Brimley Rd / Lawrence Ave E / Gatineau Hydro Corridor Trl
13445746,Birchmount Rd / Sheppard Ave E
13445461,Birchmount Rd / Bay Mills Blvd / Bonis Ave
13448727,Brimley Rd / Dorcot Ave
13449140,Brimley Rd / Britwell Ave
13449390,Bellamy Rd N / Burnview Cres
13449023,Lawrence Ave E / Burnview Cres
13448960,Lawrence Ave E / Ben Stanton Blvd
13444601,Birchmount Rd / Huntingwood Dr
13445612,Sheppard Ave E / Allanford Rd
13454594,St Clair Ave E / Andrew Ave
13454029,Brimley Rd / Comrie Ter
13454035,Brimley Rd / Anson Ave
13453253,Danforth Rd / Winter Ave
13453803,Brimley Rd / Oakridge Dr / Comrie Ter
13453382,Brimley Rd / Skagway Ave
13454486,Brimley Rd / St Clair Ave E
13449176,Eastpark Blvd / Bellamy Rd N
13448868,Lawrence Ave E / Bellamy Rd N
13448642,Ellesmere Rd / Crocus Dr / Dewey Dr
13445476,Kennedy Rd / Sheppard Ave E
13445197,Kennedy Rd / Cardwell Ave / Bonis Ave
13444980,Kennedy Rd / Marilyn Ave
13444800,Kennedy Rd / Reidmount Ave
13444221,Birchmount Rd / Glendower Crct / Chaldean St
13454430,Fermoy Rd / St Clair Ave E
13454273,Mandarin Rd / Brimley Rd / Minerva Ave
13454337,Kingston Rd / St Clair Ave E
13454133,Kingston Rd / Neilson Ave
13448519,Ellesmere Rd / Warden Ave
13448148,Warden Ave / Sylla Ave
13447916,Warden Ave / Lupin Dr
13444959,Sheppard Ave E / Harrisfarm Gt
13444522,Brimley Rd / Heather Rd
13444493,Midland Ave / Montgomery Ave
13444194,Midland Ave / Havendale Rd
13444024,Midland Ave / Stubbswood Sq
13443806,Kittery Blvd / Huntingwood Dr
13453339,Mccowan Rd / Horfield Ave
13453057,Danforth Rd / Glenshephard Dr
13452901,Danforth Rd / Glenshephard Dr
13452647,Danforth Rd / Neston Ave / Tyne Crt
13452878,Brimley Rd / Lombardy Cres
13451427,Brimley Rd / Elgar Ave / Dallyn Cres
13447673,Warden Ave / Metropolitan Rd
13448318,Ellesmere Rd / Principal Rd
13448481,Birchmount Rd / Canadian Rd
13444507,Harfleur Rd / Huntingwood Dr
13444370,Huntingwood Dr / St Crispins Dr
13443775,Birchmount Rd / Timberbank Blvd / Glendower Crct
13443562,Birchmount Rd / Finch Ave E
13443377,Finch Ave E / Wayside Ave / Adirondack Gt
13444079,Huntingwood Dr / Colinayre Cres
13444192,Kennedy Rd / Linwood Ave
13444019,Kennedy Rd / Huntingwood Dr
13444492,Kennedy Rd / Havendale Rd
13452352,Danforth Rd / Brimley Rd
13452119,Brimley Rd / Eglinton Ave E
13451671,Brimley Rd / Strode Dr
13452053,Danforth Rd / Eglinton Ave E
13451595,Danforth Rd / Trudelle St
13451957,Eglinton Ave E / Oswego Rd
13451001,Brimley Rd / Gully Dr / Knob Hill Park Trl
13448199,Ellesmere Rd / Birchmount Rd
13447577,Birchmount Rd / Rolark Dr
13445288,Sheppard Ave E / Lamont Ave
13453023,Mccowan Rd / Cree Ave
13451069,Danforth Rd / Savarin St
13446799,Warden Ave / Warden Av S 401 C W Ramp / Arkona Dr / Cloverleaf Gt
13443404,Midland Ave / Boarhill Dr / Baylawn Dr
13443826,Midland Ave / Emmeline Cres
13443751,Midland Ave / Huntingwood Dr / East Highland Creek
13443710,Huntingwood Dr / Crockamhill Dr
13450554,Danforth Rd / Tansley Ave / Carslake Cres
13445956,Sheppard Ave E / Bay Mills Blvd / Aragon Ave
13443961,Belgreen Ave / Huntingwood Dr
13443753,Kennedy Rd / Norcap Ave
13443543,Kennedy Rd / Bellbrook Rd
13445649,Kennedy Rd / Collingwood St
13445796,Kennedy Rd / Cowdray Crt
13975289,Mccowan Rd / Bridlegrove Dr / Mccowan District Park Trl
13452703,Martindale Rd / Mccowan Rd
13450358,Danforth Rd / Seminole Ave
13445830,Sheppard Ave E / Amethyst Rd
13446623,Birchmount Rd / Allanford Rd / Scarden Ave
13444964,Midland Ave / Rural Ave
13444733,Midland Ave / Lockie Ave
13445219,Sheppard Ave E / Midland Ave
13445134,Sheppard Ave E / Glen Watford Dr
13451873,Eglinton Ave E / Barbados Blvd
13451762,Eglinton Ave E / Mccowan Rd
13446265,Birchmount Rd / Harleyford Gt / Carncastle Gt
13446030,Birchmount Rd / Cass Ave
13974857,Ellesmere Rd / Mondeo Dr
13444197,Brimley Rd / Dennett Dr
13443620,Mollard Rd / Huntingwood Dr
13451634,Eglinton Ave E / Torrance Rd
13447955,Ellesmere Rd / Wye Valley Rd / Dundalk Dr
13448474,Kennedy Rd / Brigstock Rd
13445386,Sheppard Ave E / Reidmount Ave
13447843,Ellesmere Rd / Kennedy Rd
13447299,Kennedy Rd / Glamorgan Ave / Progress Ave
13447184,Progress Ave / 31 Progress Ave
13454283,Danforth Rd / Magnolia Ave
13449378,Lawrence Ave E / Barrymore Rd
13449953,Danforth Rd / Barrymore Rd
13449821,Danforth Rd / Hollyhedge Dr
13449481,Mccowan Rd / Hollyhedge Dr
13447551,Ellesmere Rd
13447807,Midland Ave / Midwest Rd
13447496,Ellesmere Rd / Midland Ave
13453636,Midland Ave / Wolfe Ave
13454001,Danforth Rd / Midland Ave
13453320,Midland Ave / Verdun Ave
13453503,Danforth Rd / Huntington Ave
13452869,Kennedy Rd / Eglinton Ave E
13453193,Kennedy Rd / Kenmark Blvd
13452623,Kennedy Rd / Treverton Dr
13451389,Midland Ave / Lord Roberts Dr
13451218,Midland Ave / Stansbury Cres
13451120,Midland Ave / Tara Ave
13446952,Kennedy Rd / Antrim Cres
13450601,Midland Ave / Marcos Blvd / Romulus Dr
13450111,Midland Ave / Prudential Dr
13449204,Mccowan Rd / Lawrence Ave E
13446213,Kennedy Rd / 401 C W Kennedy Rd N Ramp / Kennedy Rd S 401 C W Ramp / Village Green Sq
13445883,Kennedy Rd / Pently Cres
13450756,Brimley Rd / Seminole Ave
13450460,Brimley Rd / Largo Lane
13450206,Brimley Rd / Shediac Rd / Fraserton Gt
13449905,Lawrence Ave E
13449471,Midland Ave / Midwest Rd
13449830,Lawrence Ave E / Midland Ave
13449737,Lawrence Ave E / Brockley Dr
13457423,Kennedy Rd / Highview Ave
13457171,Kingston Rd / Claremore Ave / Cliffside Dr
13456922,Kennedy Rd / Craiglee Dr
13456610,Kennedy Rd / Mewburn Ave
13454971,Warden Ave / Upton Rd
13455771,St Clair Ave E / Santamonica Blvd
13456092,Birchmount Rd / Zenith Dr
13456297,Danforth Rd / North Edgely Ave
13456203,Danforth Rd / North Woodrow Blvd
13453445,Barber Greene Rd / Broadpath Rd
13453604,Barber Greene Rd / Southill Dr
13453728,Barber Greene Rd / Embla St
13455957,Kilmarnock Ave / Davidson Ave
13455638,Danforth Rd / Hubert Ave
13455403,St Clair Ave E / North Woodrow Blvd
13455269,St Clair Ave E / Cotton Ave
13455179,Kennedy Rd / St Clair Ave E
13456292,Kennedy Rd / Park St
13456197,Claremore Ave / Park St
13454763,Bayview Ave / Blythwood Rd / Wellness Way
13455635,St Clair Ave E / Elfreda Blvd
13455585,St Clair Ave E / Birchmount Rd
13456125,Sharpe St / Park St
13456074,Natal Ave / Park St
13454823,Danforth Rd / Hart Ave
30034152,Hospital Rd / Raab Blvd
13454887,Birchmount Rd / Anaconda Ave
13454978,St Clair Ave E / Linden Ave
13452717,Lawrence Ave E / Leslie St / Mike Bela Park Trl
13459819,Kingston Rd / Manderley Dr
13459596,Kingston Rd / Eastwood Ave / Kildonan Dr
13459344,Kingston Rd / Birchcliff Ave
13459028,Kingston Rd / Birchmount Rd
13458621,Eastwood Ave / Danforth Ave
13458644,Birchmount Rd / Hollis Ave
13458312,Birchmount Rd / Danforth Ave
13456826,Kingston Rd / Ridgemoor Ave / Sharpe St
13456405,Kingston Rd / Sandown Ave
13454113,Glenorchy Rd / Suncrest Dr
13453890,Glenorchy Rd / Royal Oak Dr
13452118,Leslie St / Talwood Dr
13452620,Lawrence Ave E / Tremont Cres
13458388,Kingston Rd / Lakehurst Dr
13458074,Danforth Ave
13458214,Kingston Rd / Glen Everest Rd
30077719,Glenorchy Rd / Saintfield Ave
13453140,Lawrence Ave E / Park Lane Crcl
13452357,Post Rd / Park Lane Crcl / Hyde Park Crcl
13452683,Lawrence Ave E
13453271,The Bridle Path / Park Lane Crcl
13452890,Lawrence Ave E / The Bridle Path
30029327,Danforth Rd / Lily Cup Ave
13456960,Warden Ave / 662 Warden Ave
13455976,Atlee Ave / Park St
13456025,Kingston Rd / Midland Ave
13455590,Midland Ave / Aylesworth Ave
13455525,Kingston Rd / Chine Dr
13455345,Midland Ave / Wilkie Ave
13454814,St Clair Ave E / Midland Ave
13456152,St Clair Ave E / Herron Ave
13454685,St Clair Ave E / Jeanette St
13455334,Brimley Rd S / Barkdene Hills
13454867,Kingston Rd / Brimley Rd / Brimley Rd S
13455280,Larwood Blvd / Barkdene Hills
13455210,Gradwell Dr / Barkdene Hills
13454006,The Bridle Path / Suncrest Dr
13453535,Saintfield Ave / The Bridle Path
20166260,Warden Ave / Roper Rd
13457615,Birchmount Rd / Mack Ave
13457566,Birchmount Rd / Raleigh Ave
13457893,Birchmount Rd / Highview Ave
13457851,Aylesworth Ave / Highview Ave
13457811,Lillington Ave / Highview Ave
13457762,Highview Ave / South Edgely Ave
13456762,Danforth Rd / Birchmount Rd
13456984,Birchmount Rd / Parnell Ave
13456383,Birchmount Rd / Sadler Dr
13455083,Brooklawn Ave / Barkdene Hills
13454678,Sloley Rd / Brooklawn Ave
13453421,Leslie St / Overland Dr
13454767,Warden Ave / Hymus Rd
13455284,Warden Ave / Deans Dr / Fairfax Cres
13457721,South Woodrow Blvd / Highview Ave
13457682,Anneke Rd / Highview Ave
13457616,Highview Ave / Baudina Cres
13457129,Kennedy Rd / Malta St
13452797,Kingston Rd / Ravine Dr / Bellamy Rd S
13449983,Kingston Rd / Cromwell Rd / Guildwood Pkwy
13450374,Rowatson Rd / Guildwood Pkwy
13450294,Livingston Rd / Guildwood Pkwy
13443046,Finch Ave E / Midland Ave
13442967,Finch Ave E / Alexmuir Blvd / Chartland Blvd S
13442901,Mccowan Rd / Sandhurst Crcl
13443229,Mccowan Rd / Kenhatch Blvd
13442643,Mccowan Rd / Finch Ave E
13449625,Kingston Rd / Westlake Rd
13442585,Finch Ave E / Sandhurst Crcl
13443127,Middlefield Rd / Compass Crt
13442632,Middlefield Rd / Orator Gt
13452417,Kingston Rd / Mason Rd
13443247,Brimley Rd / Chartland Blvd S
13442866,Brimley Rd / Finch Ave E
13442502,Finch Ave E / Middlefield Rd
13442364,Mccowan Rd / Sandhurst Crcl
13452173,Kingston Rd / Parkcrest Dr
13451718,Markham Rd / Kingston Rd
13442730,Finch Ave E / Sandhurst Crcl
13442432,Brimley Rd / Brimwood Blvd / Alexmuir Blvd
13442014,Boxdene Ave / Mcnicoll Ave
13441995,White Heather Blvd / Mcnicoll Ave
13449817,Schubert Dr / Guildwood Pkwy
13449684,Scarcliff Gdns / Guildwood Pkwy
13442140,Brimley Rd / Mcnicoll Ave
13442061,Middlefield Rd / Nashdene Rd
13441965,Mcnicoll Ave / Shady Hollow Dr
13441926,Middlefield Rd / Mcnicoll Ave
13442336,Middlefield Rd / Arbor Low Gt
13442192,Middlefield Rd / Richmond Park Blvd
13442417,Finch Ave E / Tiffield Rd / Scottfield Dr
13441896,Tiffield Rd / Mcnicoll Ave
13451513,Eglinton Ave E / Bellamy Rd N
13451162,Bellamy Rd N / Porchester Dr
13450964,Bellamy Rd N / Grace St
13448888,Kingston Rd / Celeste Dr
13448608,Kingston Rd / Overture Rd / Payzac Ave
13442611,Tapscott Rd / Melford Dr
13442403,Tapscott Rd / Lighthall Cres
13442251,Markham Rd / Finch Ave E
13441934,Nashdene Rd / Dynamic Dr
13441912,Markham Rd / Nashdene Rd
13451254,Eglinton Ave E / Mason Rd
13450508,Bellamy Rd N / Nelson St
13450073,Braeburn Blvd / Bellamy Rd N
13442207,Mccowan Rd / Big Red Ave / Bridley Dr
13442084,Mcnicoll Ave / Hutchcroft Ave
13442290,Crow Trl / Crittenden Sq
13442174,Tapscott Rd / Finch Ave E
13442002,Tapscott Rd / Newgale Gt
13441893,Finchdene Sq / Pullman Crt
13441971,Finchdene Sq / Newgale Gt
13441922,Torham Pl / Finchdene Sq
13441810,Middlefield Rd / Pebblewood Ave
13441751,Middlefield Rd / Newmill Gt
13451125,Eglinton Ave E / Beachell St
13451422,Markham Rd / Markanna Dr
13450997,Markham Rd / Eglinton Ave E
13450859,Eglinton Ave E / Cedar Dr
13449375,Morningside Ave / Greyabbey Trl / Guildwood Pkwy
13449162,Morningside Ave / Cumber Ave / Fordover Dr
13442036,Mccowan Rd / Mcnicoll Ave
13441734,Maybrook Dr / Newmill Gt
13441692,Middlefield Rd / Ingleton Blvd / Passmore Ave
13441662,Middlefield Rd / Select Ave
13441674,Passmore Ave / Maybrook Dr
13441867,Mcnicoll Ave / Maybrook Dr
13450683,Markham Rd / Cougar Crt
13449721,Cedar Brae Blvd / Banmoor Blvd / Bellamy Rd N
13450162,Chancery Lane / Guildwood Pkwy
30017743,Steeles Ave E / Redlea Ave
14171575,Steeles Ave E / Silver Star Blvd
13441740,Steeles Ave E / Midland Ave
13441801,Mcnicoll Ave / Dynamic Dr
13441665,State Crown Blvd / Passmore Ave
13441703,Turbina Ave / Dynamic Dr
13441654,Passmore Ave / Dynamic Dr
13441635,Steeles Ave E / Middlefield Rd
13441776,Markham Rd / Mcnicoll Ave
13441760,Mcnicoll Ave / Ironside Cres
13441723,Tapscott Rd / Mcnicoll Ave
13441683,Markham Rd / Turbina Ave
13441651,Markham Rd / Passmore Ave
13441659,Tapscott Rd / Ironside Cres
14248930,Oasis Blvd / Hummingbird Dr / Seasons Dr
20364357,Markham Rd / Select Ave
30038667,Tapscott Rd / Select Ave
13441616,Steeles Ave E / Tapscott Rd
13448786,Lawrence Ave E / Greenbrae Crct / Greencedar Crct
13448822,Markham Rd / Greencedar Crct / Greencrest Crct
13448547,Markham Rd / Lawrence Ave E
13441706,Steeles Ave E / Ashcott St
13441891,Brimley Rd / Port Royal Trl / Wenlock Gt
13441762,Brimley Rd / Port Royal Trl / Eagledance Dr
13453920,Kingston Rd / Mccowan Rd / Cathedral Bluffs Dr
13449802,Markham Rd / 435 Markham Rd / Blakemanor Blvd
13449130,Markham Rd / Stevenwood Rd / Eastpark Blvd
13442616,Kennedy Rd / Perthshire St
13443302,Kennedy Rd / Finch Ave E
13443239,Finch Ave E / Milliken Blvd
13443113,Finch Ave E / Baylawn Dr
13441677,Brimley Rd / Steeles Ave E
13453681,Mccowan Rd / Anson Ave
13453501,Kingston Rd / 3100 Kingston Rd / Fenwood Hts
13453279,Kingston Rd / Mcnab Blvd
13450880,Kingston Rd / Eglinton Ave E
13442762,Midland Ave / Silver Star Blvd / South Shields Ave
13442555,Midland Ave / Kilcullen Castle Gt
13442363,Kennedy Rd / Mcnicoll Ave
13442033,Kennedy Rd / Passmore Ave / Purcell Sq
13441658,Steeles Ave E / Strawberry Hills Dr
13450532,Kingston Rd / Scarborough Golf Club Rd
13450255,Kingston Rd / Saunders Rd / Guildcrest Dr
14173872,Silver Star Blvd / Passmore Ave
14038257,Silver Star Blvd / Mcnicoll Ave
13441833,Mccowan Rd / Alton Towers Crcl
13441709,Mccowan Rd / Alton Towers Crcl
13453065,Kingston Rd / Pine Ridge Dr
13450507,Prince Philip Blvd / Guildwood Pkwy / Rosa And Spencer Clark Parkette Trl
14038170,Midland Ave / Mcnicoll Ave
13442041,Midland Ave / Artillery St
13441919,Midland Ave / Copthorne Ave / Passmore Ave
13455493,Vendome Pl / Grenoble Dr / Flemingdon Park Trl
13447230,Yorkland Blvd
13468530,Eva Rd / The West Mall
13467909,Harbour St / Bay St
13446589,Ian Macdonald Blvd
13442201,Cleadon Rd / Mcnicoll Ave
13467604,Runnymede Rd / Morningside Ave
13445115,Neilson Rd
30112870,Leslie St / Inn On The Park Dr
30113634,Sheppard Ave E / Silver Maple Gt
