id,route,stop_sequence_new,sequence,hr,min,INT_ID
160540146,504,2,2,8,6,13466240.0
160540146,504,3,3,8,9,13465975.0
160540146,504,4,4,8,9,13466241.0
160540146,504,5,5,8,11,13466404.0
160540146,504,6,6,8,12,13466482.0
160540146,504,7,7,8,17,101.0
160540146,504,8,10,8,26,13467654.0
160540146,504,9,11,8,27,13467722.0
160540146,504,10,12,8,29,13467795.0
160540146,504,11,13,8,29,13467859.0
160540146,504,12,14,8,30,13467971.0
160540146,504,13,15,8,31,13468053.0
160540146,504,14,16,8,33,13468120.0
160540146,504,15,17,8,40,13468465.0
160540146,504,16,18,8,48,13468159.0
160540146,504,17,19,8,49,13467938.0
160540146,504,18,20,8,50,13467486.0
160540146,504,19,21,8,52,13467084.0
160540146,504,20,22,8,54,13466640.0
160540146,504,21,23,8,55,13466258.0
160540146,504,22,24,8,56,208.0
160540149,71,1,1,8,6,13459761.0
160540149,71,2,2,8,25,13460466.0
160540149,71,3,3,8,25,13460757.0
160540149,71,4,4,8,27,13460945.0
160540149,71,5,5,8,27,13461075.0
160540149,71,6,6,8,28,13461238.0
160540149,71,7,7,8,29,13461381.0
160540149,71,8,8,8,29,13461460.0
160540149,71,9,9,8,31,13461575.0
160540149,71,10,10,8,31,13461967.0
160540149,71,11,11,8,32,13462178.0
160540149,71,12,12,8,33,13462567.0
160540149,71,13,14,8,35,13463416.0
160540149,71,14,15,8,40,13465319.0
160540151,100,1,1,8,6,218.0
160540151,100,2,3,8,6,13461456.0
160540151,100,3,4,8,7,13460964.0
160540151,100,4,5,8,7,13460374.0
160540151,100,5,6,8,8,13460112.0
160540151,100,6,8,8,9,13459492.0
160540151,100,7,9,8,9,13459366.0
160540151,100,8,10,8,10,13459249.0
160540151,100,9,12,8,11,13458477.0
160540151,100,10,13,8,12,13457776.0
160540151,100,11,14,8,12,13457552.0
160540151,100,12,15,8,12,13457237.0
160540151,100,13,16,8,18,13456414.0
160540151,100,14,17,8,18,13456290.0
160540151,100,15,19,8,26,13453804.0
160540151,100,16,21,8,27,13453431.0
160540151,100,17,24,8,29,13453914.0
160540151,100,18,26,8,30,13454346.0
160540151,100,19,27,8,31,13454528.0
160540151,100,20,28,8,33,13454752.0
160540151,100,21,29,8,34,13454407.0
160540152,927,1,1,8,6,200.0
160540152,927,2,2,8,10,13469317.0
160540152,927,3,3,8,18,13454935.0
160540152,927,4,4,8,21,13453882.0
160540152,927,5,5,8,25,20232392.0
160540152,927,6,6,8,27,13453590.0
160540152,927,7,7,8,28,13453266.0
160540152,927,8,8,8,29,13453318.0
160540152,927,9,9,8,30,13453246.0
160540152,927,10,10,8,32,13453185.0
160540152,927,11,11,8,32,13453094.0
160540152,927,12,12,8,33,13452977.0
160540152,927,13,13,8,34,13452853.0
160540152,927,14,14,8,35,13452484.0
160540152,927,15,15,8,40,13449960.0
160540155,100,1,1,8,8,218.0
160540155,100,2,2,8,18,13459249.0
160540155,100,3,4,8,25,13456414.0
160540155,100,4,5,8,25,13456290.0
160540155,100,5,6,8,25,13456157.0
160540155,100,6,7,8,26,13455900.0
160540155,100,7,8,8,27,13455493.0
160540155,100,8,9,8,27,13455339.0
160540155,100,9,10,8,28,13455059.0
160540155,100,10,11,8,29,13454893.0
160540155,100,11,13,8,31,13454202.0
160540155,100,12,15,8,33,13453804.0
160540155,100,13,17,8,35,13453431.0
160540155,100,14,18,8,40,13454528.0
160540156,168,1,1,8,6,13461687.0
160540156,168,2,2,8,11,13461625.0
160540156,168,3,3,8,11,13461587.0
160540156,168,4,4,8,12,13461548.0
160540156,168,5,5,8,12,13461619.0
160540156,168,6,6,8,18,13463482.0
160540156,168,7,7,8,25,13465326.0
160540156,168,8,8,8,26,13465705.0
160540156,168,9,9,8,27,208.0
160540158,996,1,1,8,6,113.0
160540158,996,2,2,8,15,13452017.0
160540158,996,3,3,8,18,13452437.0
160540158,996,4,4,8,18,164.0
160540158,996,5,5,8,25,13453281.0
160540158,996,6,6,8,27,13453983.0
160540158,996,7,7,8,28,13454197.0
160540158,996,8,8,8,30,13454469.0
160540158,996,9,9,8,32,13455040.0
160540158,996,10,10,8,34,13455580.0
160540158,996,11,11,8,36,13455715.0
160540158,996,12,13,8,40,20046140.0
160540158,996,13,14,8,42,13454806.0
160540158,996,14,15,8,45,13454154.0
160540158,996,15,16,8,49,13454453.0
160540158,996,16,17,8,50,13453576.0
160540158,996,17,18,8,52,13453815.0
160540160,900,1,1,8,8,13469317.0
160540160,900,2,2,8,12,200.0
160540161,81,1,1,8,6,13460275.0
160540161,81,2,2,8,6,13459931.0
160540161,81,3,3,8,7,13459590.0
160540161,81,4,4,8,8,13459249.0
160540161,81,5,6,8,9,13458477.0
160540161,81,6,7,8,10,13457776.0
160540161,81,7,8,8,11,13457552.0
160540161,81,8,9,8,11,13457237.0
160540161,81,9,11,8,12,13457550.0
160540162,506,1,1,8,6,225.0
160540162,506,2,3,8,12,13460822.0
160540162,506,3,4,8,18,13462427.0
160540162,506,4,5,8,25,13463372.0
160540162,506,5,6,8,26,13463478.0
160540162,506,6,7,8,27,13463573.0
160540162,506,7,8,8,28,13463705.0
160540162,506,8,9,8,28,13463796.0
160540162,506,9,10,8,30,13463892.0
160540162,506,10,11,8,31,13464004.0
160540162,506,11,12,8,31,13464177.0
160540162,506,12,13,8,33,13464269.0
160540162,506,13,14,8,34,13464490.0
160540162,506,14,15,8,35,13464586.0
160540162,506,15,16,8,39,13464520.0
160540162,506,16,17,8,47,13464999.0
160540162,506,17,18,8,48,13465052.0
160540162,506,18,19,8,49,154.0
160540162,506,19,20,8,51,13465273.0
160540162,506,20,21,8,53,13465356.0
160540162,506,21,22,8,54,13465489.0
160540162,506,22,23,8,56,13465581.0
160540162,506,23,25,8,59,13465757.0
160540163,60,1,1,8,6,116.0
160540163,60,2,4,8,27,13445250.0
160540163,60,3,5,8,28,13444838.0
160540163,60,4,6,8,29,13444488.0
160540163,60,5,7,8,29,13444082.0
160540163,60,6,8,8,31,13443870.0
160540163,60,7,10,8,33,13444138.0
160540163,60,8,12,8,34,13444337.0
160540163,60,9,13,8,34,13444464.0
160540163,60,10,14,8,35,13444609.0
160540163,60,11,15,8,40,13445306.0
160540163,60,12,16,8,48,13446357.0
160540163,60,13,17,8,52,169.0
160540164,81,1,1,8,6,13459931.0
160540164,81,2,2,8,7,13460275.0
160540164,81,3,3,8,7,13460600.0
160540164,81,4,4,8,8,13460996.0
160540164,81,5,5,8,8,13461234.0
160540165,503,1,3,8,8,13466482.0
160540165,503,2,5,8,8,13466241.0
160540165,503,3,6,8,9,13465975.0
160540165,503,4,7,8,10,13465784.0
160540165,503,5,8,8,12,13465478.0
160540165,503,6,9,8,12,13465313.0
160540165,503,7,10,8,18,13464614.0
160540165,503,8,11,8,18,13464498.0
160540165,503,9,13,8,22,13464286.0
160540165,503,10,15,8,25,13463942.0
160540165,503,11,16,8,27,13463787.0
160540165,503,12,17,8,28,13463293.0
160540165,503,13,18,8,28,13462824.0
160540165,503,14,19,8,29,13462643.0
160540165,503,15,20,8,30,13462329.0
160540165,503,16,22,8,31,13461875.0
160540165,503,17,23,8,31,13461728.0
160540165,503,18,24,8,32,13461635.0
160540165,503,19,25,8,32,13461467.0
160540165,503,20,26,8,32,13461408.0
160540165,503,21,27,8,33,13461342.0
160540166,110,1,1,8,6,13470452.0
160540166,110,2,2,8,25,13469914.0
160540166,110,3,3,8,26,13469672.0
160540166,110,4,4,8,26,13469579.0
160540166,110,5,5,8,26,13469497.0
160540166,110,6,6,8,26,13469379.0
160540166,110,7,7,8,27,13469267.0
160540166,110,8,8,8,28,13468994.0
160540166,110,9,9,8,29,13468805.0
160540166,110,10,10,8,29,13468469.0
160540166,110,11,11,8,30,13468227.0
160540166,110,12,12,8,32,201.0
160540168,503,1,1,8,11,13461342.0
160540168,503,2,2,8,25,13461875.0
160540168,503,3,4,8,27,13462329.0
160540168,503,4,6,8,29,13463058.0
160540168,503,5,7,8,30,13463293.0
160540168,503,6,8,8,31,13463787.0
160540168,503,7,9,8,33,13463942.0
160540168,503,8,11,8,40,13464771.0
160540168,503,9,12,8,48,13465784.0
160540168,503,10,13,8,48,13465975.0
160540168,503,11,14,8,49,13466241.0
160540168,503,12,15,8,50,13466404.0
160540168,503,13,16,8,52,13466482.0
160540168,503,14,19,8,55,101.0
160540169,939,1,1,8,6,14256135.0
160540169,939,2,3,8,12,14248930.0
160540169,939,3,4,8,12,14248958.0
160540169,939,4,5,8,18,14184392.0
160540169,939,5,6,8,25,13442585.0
160540169,939,6,7,8,26,13442643.0
160540169,939,7,8,8,29,13442866.0
160540169,939,8,9,8,30,13443046.0
160540169,939,9,10,8,33,13443302.0
160540169,939,10,11,8,35,13443562.0
160540169,939,11,12,8,37,13443837.0
160540169,939,12,13,8,40,13444158.0
160540169,939,13,14,8,48,13444761.0
160540169,939,14,15,8,51,13445452.0
160540169,939,15,16,8,55,116.0
160540170,83,1,1,8,6,13464758.0
160540170,83,2,2,8,8,13464614.0
160540170,83,3,3,8,9,13464003.0
160540170,83,4,4,8,10,13463743.0
160540170,83,5,5,8,10,13463478.0
160540170,83,6,6,8,11,13463111.0
160540170,83,7,7,8,12,13462887.0
160540170,83,8,8,8,12,13462504.0
160540171,60,1,1,8,11,169.0
160540171,60,2,2,8,18,13446357.0
160540171,60,3,3,8,25,13445306.0
160540171,60,4,5,8,26,13445128.0
160540171,60,5,6,8,27,13444956.0
160540171,60,6,7,8,28,13444910.0
160540171,60,7,8,8,28,13444817.0
160540171,60,8,9,8,31,13444656.0
160540171,60,9,10,8,32,13444609.0
160540171,60,10,11,8,32,13444464.0
160540171,60,11,12,8,34,13444337.0
160540171,60,12,14,8,49,116.0
160540172,105,1,1,8,7,13447779.0
160540172,105,2,2,8,8,13446837.0
160540172,105,3,3,8,9,13446475.0
160540172,105,4,4,8,9,13446092.0
160540172,105,5,5,8,10,14673411.0
160540172,105,6,6,8,12,14673438.0
160540172,105,7,7,8,33,165.0
160540173,505,1,1,8,6,218.0
160540173,505,2,2,8,18,13463084.0
160540173,505,3,3,8,18,13463447.0
160540173,505,4,4,8,25,13464879.0
160540173,505,5,6,8,26,13465058.0
160540173,505,6,7,8,27,13465179.0
160540173,505,7,8,8,27,13465269.0
160540173,505,8,9,8,28,13465366.0
160540173,505,9,11,8,30,13465671.0
160540173,505,10,12,8,31,103.0
160540173,505,11,13,8,33,13465822.0
160540173,505,12,14,8,34,13465901.0
160540173,505,13,15,8,40,13466443.0
160540173,505,14,17,8,49,13466880.0
160540173,505,15,18,8,50,13466862.0
160540173,505,16,19,8,51,13466826.0
160540173,505,17,20,8,52,13466754.0
160540173,505,18,21,8,53,13466677.0
160540173,505,19,22,8,54,13466531.0
160540173,505,20,23,8,55,13466258.0
160540173,505,21,24,8,57,208.0
160540175,176,1,2,8,8,13469683.0
160540175,176,2,3,8,8,30070005.0
160540175,176,3,4,8,9,13469442.0
160540175,176,4,5,8,10,20031732.0
160540175,176,5,6,8,11,30070002.0
160540175,176,6,7,8,18,13470098.0
160540175,176,7,8,8,18,13470120.0
160540176,501,1,1,8,6,13462570.0
160540176,501,2,2,8,12,13462722.0
160540176,501,3,4,8,18,13463408.0
160540176,501,4,6,8,26,13464286.0
160540176,501,5,7,8,27,13464374.0
160540176,501,6,8,8,28,13464498.0
160540176,501,7,9,8,29,13464614.0
160540176,501,8,10,8,30,13464709.0
160540176,501,9,11,8,31,13464771.0
160540176,501,10,12,8,32,13464855.0
160540176,501,11,13,8,33,13464948.0
160540176,501,12,14,8,33,13465017.0
160540176,501,13,15,8,34,13465109.0
160540176,501,14,16,8,39,13465673.0
160540176,501,15,17,8,47,102.0
160540176,501,16,18,8,48,13466418.0
160540176,501,17,20,8,50,152.0
160540176,501,18,23,8,54,13466802.0
160540176,501,19,24,8,55,13466982.0
160540177,16,1,1,8,6,227.0
160540177,16,2,3,8,11,13455771.0
160540177,16,3,4,8,11,13455635.0
160540177,16,4,5,8,12,13455585.0
160540177,16,5,6,8,18,13454001.0
160540177,16,6,7,8,18,13453503.0
160540177,16,7,8,8,25,13451069.0
160540177,16,8,9,8,25,13450554.0
160540177,16,9,10,8,26,13450358.0
160540177,16,10,11,8,27,13449821.0
160540177,16,11,12,8,27,13449481.0
160540177,16,12,13,8,28,13449204.0
160540177,16,13,14,8,29,13448787.0
160540177,16,14,15,8,29,13448559.0
160540177,16,15,16,8,30,13448439.0
160540177,16,16,17,8,30,13448102.0
160540177,16,17,18,8,31,13447827.0
160540177,16,18,19,8,32,13447337.0
160540177,16,19,20,8,32,13446827.0
160540178,54,1,1,8,6,13446835.0
160540178,54,2,2,8,12,13447158.0
160540178,54,3,3,8,18,13448487.0
160540178,54,4,4,8,18,13448547.0
160540178,54,5,5,8,25,13449501.0
160540178,54,6,6,8,25,13449608.0
160540178,54,7,7,8,26,13449737.0
160540178,54,8,8,8,27,13449830.0
160540178,54,9,9,8,33,301.0
160540178,54,10,10,8,35,13450163.0
160540178,54,11,11,8,40,13450818.0
160540178,54,12,12,8,48,13452045.0
160540178,54,13,13,8,48,13452186.0
160540178,54,14,14,8,49,13452266.0
160540178,54,15,15,8,51,13452372.0
160540178,54,16,16,8,51,13452491.0
160540178,54,17,17,8,52,13452620.0
160540178,54,18,18,8,54,13452717.0
160540178,54,19,20,8,54,13453421.0
160540178,54,20,22,8,56,30112870.0
160540178,54,21,23,8,57,13455296.0
160540178,54,22,24,9,0,13455720.0
160540179,43,1,1,8,6,13441740.0
160540179,43,2,3,8,12,13441919.0
160540179,43,3,4,8,18,13442616.0
160540179,43,4,5,8,18,13442938.0
160540179,43,5,6,8,25,13445197.0
160540179,43,6,7,8,26,13445476.0
160540179,43,7,8,8,28,13445649.0
160540179,43,8,9,8,28,13445883.0
160540179,43,9,10,8,30,13446213.0
160540179,43,10,11,8,31,13446952.0
160540179,43,11,12,8,32,13447299.0
160540179,43,12,13,8,34,13447843.0
160540179,43,13,15,8,35,13448474.0
160540179,43,14,16,8,40,13450163.0
160540181,36,1,1,8,6,13450665.0
160540181,36,2,2,8,8,13450552.0
160540181,36,3,4,8,12,13450342.0
160540181,36,4,5,8,12,13450142.0
160540181,36,5,6,8,18,13449584.0
160540181,36,6,7,8,25,13448693.0
160540181,36,7,8,8,25,167.0
160540183,511,1,1,8,6,14063912.0
160540183,511,2,2,8,8,14255084.0
160540183,511,3,3,8,9,13468652.0
160540183,511,4,4,8,11,13468584.0
160540183,511,5,5,8,17,13467252.0
160540183,511,6,6,8,18,13466991.0
160540183,511,7,7,8,25,13465217.0
160540183,511,8,8,8,26,13464943.0
160540183,511,9,9,8,27,13464590.0
160540183,511,10,10,8,28,213.0
160540184,76,1,1,8,6,202.0
160540184,76,2,3,8,9,13467917.0
160540184,76,3,4,8,10,13468117.0
160540184,76,4,6,8,11,13468685.0
160540184,76,5,7,8,11,13469002.0
160540184,76,6,8,8,11,13469132.0
160540184,76,7,9,8,12,13469263.0
160540184,76,8,10,8,12,13469375.0
160540184,76,9,11,8,12,13469508.0
160540184,76,10,12,8,18,13470241.0
160540184,76,11,13,8,18,13470302.0
160540185,74,1,1,8,11,13452803.0
160540185,74,2,2,8,11,13453049.0
160540185,74,3,3,8,12,13453280.0
160540185,74,4,4,8,12,13453552.0
160540185,74,5,5,8,18,13456135.0
160540185,74,6,6,8,25,13458404.0
160540185,74,7,8,8,27,13459279.0
160540185,74,8,9,8,27,13459514.0
160540185,74,9,10,8,28,13459852.0
160540185,74,10,11,8,29,13459992.0
160540185,74,11,12,8,29,13460123.0
160540185,74,12,13,8,30,109.0
160540186,54,1,1,8,6,13446120.0
160540186,54,2,2,8,6,13446227.0
160540186,54,3,3,8,6,13446406.0
160540186,54,4,4,8,7,13446543.0
160540186,54,5,5,8,7,13446621.0
160540186,54,6,6,8,8,13446727.0
160540186,54,7,7,8,9,13446875.0
160540186,54,8,8,8,9,13446990.0
160540186,54,9,9,8,10,13447093.0
160540186,54,10,10,8,10,13447211.0
160540186,54,11,11,8,11,13447347.0
160540186,54,12,12,8,18,13448378.0
160540186,54,13,13,8,18,13448487.0
160540186,54,14,14,8,25,13449378.0
160540186,54,15,15,8,26,13449501.0
160540186,54,16,16,8,27,13449608.0
160540186,54,17,17,8,27,13449737.0
160540186,54,18,18,8,28,13449830.0
160540186,54,19,19,8,33,301.0
160540186,54,20,20,8,37,13450163.0
160540186,54,21,22,8,48,13451412.0
160540186,54,22,23,8,50,13451515.0
160540186,54,23,24,8,51,13451566.0
160540186,54,24,25,8,53,13451645.0
160540186,54,25,26,8,54,13452045.0
160540186,54,26,27,8,54,13452186.0
160540186,54,27,28,8,55,13452266.0
160540186,54,28,29,8,56,13452372.0
160540186,54,29,30,8,57,13452491.0
160540186,54,30,31,9,0,13453421.0
160540189,40,1,1,8,6,208.0
160540189,40,2,2,8,18,13464592.0
160540189,40,3,3,8,25,13464467.0
160540189,40,4,4,8,25,13464451.0
160540189,40,5,5,8,27,13464218.0
160540191,169,1,1,8,6,13446518.0
160540191,169,2,2,8,7,30013028.0
160540191,169,3,3,8,8,13446581.0
160540191,169,4,4,8,9,13446629.0
160540191,169,5,5,8,10,13446551.0
160540191,169,6,6,8,11,13446226.0
160540191,169,7,7,8,11,13445899.0
160540191,169,8,8,8,11,13445805.0
160540191,169,9,9,8,12,13445713.0
160540191,169,10,10,8,18,13443961.0
160540191,169,11,11,8,18,13443806.0
160540191,169,12,12,8,25,13444313.0
160540191,169,13,13,8,25,13444619.0
160540191,169,14,14,8,28,13444903.0
160540191,169,15,15,8,29,13445175.0
160540191,169,16,16,8,30,305.0
160540191,169,17,17,8,31,304.0
160540193,69,1,1,8,6,13455585.0
160540193,69,2,2,8,6,13456092.0
160540193,69,3,3,8,7,13456383.0
160540193,69,4,4,8,8,13456762.0
160540193,69,5,5,8,9,13456984.0
160540193,69,6,6,8,10,13457566.0
160540193,69,7,7,8,11,13457893.0
160540193,69,8,8,8,11,13456297.0
160540195,121,1,1,8,6,13467011.0
160540195,121,2,5,8,12,100.0
160540195,121,3,6,8,14,13467593.0
160540195,121,4,7,8,16,13467695.0
160540195,121,5,8,8,18,13467763.0
160540195,121,6,9,8,25,14255084.0
160540195,121,7,10,8,26,13468803.0
160540195,121,8,11,8,27,14063912.0
160540196,20,1,1,8,6,228.0
160540196,20,2,2,8,18,13454001.0
160540196,20,3,3,8,25,13456922.0
160540196,20,4,4,8,25,13457129.0
160540196,20,5,5,8,26,13457423.0
160540196,20,6,6,8,27,13457616.0
160540196,20,7,7,8,27,13457721.0
160540196,20,8,8,8,28,13457811.0
160540196,20,9,9,8,29,13457893.0
160540196,20,10,10,8,30,13456297.0
160540196,20,11,11,8,30,13458621.0
160540196,20,12,12,8,31,13458705.0
160540196,20,13,13,8,32,13458805.0
160540196,20,14,15,8,33,13458963.0
160540196,20,15,16,8,35,13459025.0
160540196,20,16,17,8,40,225.0
160540199,24,1,1,8,6,226.0
160540199,24,2,2,8,18,13456890.0
160540199,24,3,3,8,18,13456438.0
160540199,24,4,4,8,18,13456185.0
160540199,24,5,5,8,25,13453844.0
160540199,24,6,6,8,25,13453395.0
160540199,24,7,7,8,26,13453008.0
160540199,24,8,8,8,27,13452586.0
160540199,24,9,9,8,27,13452245.0
160540199,24,10,10,8,27,13451925.0
160540199,24,11,12,8,28,13451412.0
160540199,24,12,13,8,29,13450857.0
160540199,24,13,14,8,30,13450472.0
160540199,24,14,15,8,31,13449947.0
160540199,24,15,16,8,31,13449710.0
160540199,24,16,17,8,31,13449511.0
160540199,24,17,18,8,32,13449319.0
160540199,24,18,19,8,33,13449013.0
160540199,24,19,20,8,33,13448712.0
160540199,24,20,21,8,34,13448310.0
160540199,24,21,22,8,34,13448105.0
160540199,24,22,23,8,40,13447122.0
160540199,24,23,24,8,48,30013028.0
160540199,24,24,25,8,49,404.0
160540200,6,1,1,8,7,13463813.0
160540200,6,2,2,8,7,13464231.0
160540200,6,3,3,8,8,13464427.0
160540200,6,4,5,8,10,13464999.0
160540200,6,5,6,8,11,13465361.0
160540200,6,6,7,8,12,13465545.0
160540200,6,7,8,8,12,13465822.0
160540200,6,8,9,8,18,100.0
160540200,6,9,10,8,25,13467665.0
160540201,506,1,1,8,6,13461057.0
160540201,506,2,2,8,7,13460922.0
160540201,506,3,3,8,7,13460822.0
160540201,506,4,4,8,10,225.0
160540202,16,1,2,8,7,305.0
160540202,16,2,3,8,8,13446827.0
160540202,16,3,4,8,8,13447337.0
160540202,16,4,5,8,9,13447827.0
160540202,16,5,6,8,10,13448439.0
160540202,16,6,7,8,10,13448559.0
160540202,16,7,8,8,11,13448787.0
160540202,16,8,9,8,11,13449204.0
160540202,16,9,10,8,12,13449953.0
160540202,16,10,11,8,18,13452352.0
160540202,16,11,12,8,18,13452647.0
160540202,16,12,13,8,25,13455269.0
160540202,16,13,14,8,26,13455403.0
160540202,16,14,15,8,26,13455585.0
160540202,16,15,16,8,28,13455771.0
160540203,506,1,1,8,6,13466677.0
160540203,506,2,2,8,6,13466754.0
160540203,506,3,3,8,8,13466699.0
160540203,506,4,4,8,11,14043045.0
160540203,506,5,5,8,12,13466425.0
160540203,506,6,7,8,18,13466022.0
160540203,506,7,8,8,25,13465489.0
160540203,506,8,9,8,27,13465356.0
160540203,506,9,10,8,28,13465273.0
160540203,506,10,11,8,29,154.0
160540203,506,11,12,8,30,13465052.0
160540203,506,12,13,8,31,13464999.0
160540203,506,13,14,8,33,104.0
160540203,506,14,15,8,35,13464821.0
160540203,506,15,16,8,37,13464719.0
160540203,506,16,17,8,39,13464607.0
160540203,506,17,18,8,40,13464520.0
160540203,506,18,19,8,47,13464177.0
160540203,506,19,20,8,49,13464004.0
160540203,506,20,21,8,49,13463892.0
160540203,506,21,22,8,50,13463796.0
160540203,506,22,23,8,51,13463705.0
160540203,506,23,24,8,52,13463573.0
160540203,506,24,25,8,53,13463478.0
160540203,506,25,26,8,54,13463372.0
160540203,506,26,27,8,54,13463279.0
160540203,506,27,28,8,55,13463183.0
160540203,506,28,29,8,57,13463082.0
160540203,506,29,30,8,58,13462953.0
160540203,506,30,31,8,59,13462844.0
160540204,902,1,1,8,8,13503908.0
160540204,902,2,2,8,11,13445553.0
160540204,902,3,3,8,12,13446212.0
160540204,902,4,4,8,14,13446592.0
160540204,902,5,5,8,16,13447453.0
160540204,902,6,6,8,18,13448547.0
160540204,902,7,7,8,20,13449802.0
160540204,902,8,8,8,22,13450997.0
160540204,902,9,9,8,25,13451718.0
160540204,902,10,10,8,26,13452173.0
160540204,902,11,11,8,28,13453920.0
160540204,902,12,12,8,30,13454337.0
160540204,902,13,13,8,30,13454486.0
160540204,902,14,14,8,32,13454814.0
160540204,902,15,15,8,34,13455179.0
160540205,86,1,1,8,6,13441958.0
160540205,86,2,2,8,18,13444537.0
160540205,86,3,3,8,25,13447347.0
160540205,86,4,4,8,26,13447596.0
160540205,86,5,5,8,26,20105765.0
160540205,86,6,6,8,26,13448187.0
160540205,86,7,7,8,27,13448608.0
160540205,86,8,8,8,28,13448888.0
160540205,86,9,9,8,28,13449625.0
160540205,86,10,10,8,29,13449983.0
160540205,86,11,11,8,30,13450255.0
160540205,86,12,12,8,31,13450532.0
160540205,86,13,13,8,31,13450880.0
160540205,86,14,14,8,32,13450859.0
160540205,86,15,15,8,32,13450997.0
160540205,86,16,16,8,34,13451125.0
160540205,86,17,17,8,35,13451254.0
160540205,86,18,18,8,40,13452053.0
160540207,939,1,1,8,6,116.0
160540207,939,2,2,8,21,13445452.0
160540207,939,3,3,8,27,13444761.0
160540207,939,4,4,8,29,13444423.0
160540207,939,5,5,8,30,13444278.0
160540207,939,6,6,8,33,13444318.0
160540207,939,7,7,8,34,13444158.0
160540207,939,8,8,8,37,13443837.0
160540207,939,9,9,8,40,13443562.0
160540207,939,10,10,8,48,13442643.0
160540207,939,11,11,8,48,13442585.0
160540207,939,12,12,8,49,13442502.0
160540207,939,13,13,8,50,13442417.0
160540207,939,14,15,8,52,13442251.0
160540207,939,15,17,8,53,13442174.0
160540207,939,16,18,8,53,13442126.0
160540207,939,17,19,8,54,13442074.0
160540207,939,18,20,8,55,14184392.0
160540207,939,19,21,8,56,14606950.0
160540207,939,20,22,8,56,14249609.0
160540207,939,21,23,8,57,14248133.0
160540207,939,22,24,8,58,14244366.0
160540207,939,23,25,8,59,20054828.0
160540207,939,24,26,9,0,14249637.0
160540208,11,1,1,8,6,110.0
160540208,11,2,3,8,18,13457793.0
160540208,11,3,4,8,25,13456348.0
160540208,11,4,5,8,26,13455882.0
160540208,11,5,7,8,28,13455421.0
160540208,11,6,8,8,29,13454763.0
160540208,11,7,11,8,33,30034152.0
160540208,11,8,13,8,35,13454307.0
160540208,11,9,14,8,40,13450611.0
160540208,11,10,15,8,48,13446795.0
160540208,11,11,16,8,49,13446302.0
160540208,11,12,17,8,49,13446100.0
160540208,11,13,18,8,49,13445813.0
160540208,11,14,19,8,50,13445452.0
160540208,11,15,20,8,51,13445078.0
160540208,11,16,21,8,51,13444673.0
160540208,11,17,22,8,51,13444532.0
160540208,11,18,23,8,52,13444298.0
160540208,11,19,24,8,52,13444072.0
160540208,11,20,25,8,53,13443696.0
160540208,11,21,26,8,53,13443615.0
160540208,11,22,27,8,54,13443242.0
160540210,60,1,1,8,6,116.0
160540210,60,2,2,8,18,13444488.0
160540210,60,3,3,8,18,13444082.0
160540210,60,4,4,8,25,13444656.0
160540210,60,5,5,8,26,13444817.0
160540210,60,6,6,8,26,13444956.0
160540210,60,7,7,8,27,13445128.0
160540210,60,8,8,8,29,13445306.0
160540210,60,9,9,8,30,14673438.0
160540210,60,10,10,8,31,13445620.0
160540210,60,11,12,8,33,13445817.0
160540210,60,12,13,8,33,13445906.0
160540210,60,13,14,8,35,13446042.0
160540211,68,1,2,8,18,13442440.0
160540211,68,2,4,8,25,13445784.0
160540211,68,3,5,8,26,13446075.0
160540211,68,4,6,8,27,13446434.0
160540211,68,5,7,8,29,13447673.0
160540211,68,6,8,8,29,13447916.0
160540211,68,7,9,8,30,13448519.0
160540211,68,8,10,8,32,13502718.0
160540211,68,9,11,8,33,13449474.0
160540211,68,10,12,8,33,13449824.0
160540211,68,11,13,8,34,13450394.0
160540211,68,12,14,8,34,13450818.0
160540212,510,1,1,8,6,100.0
160540212,510,2,2,8,10,13467909.0
160540212,510,3,3,8,12,14134889.0
160540212,510,4,4,8,15,13468316.0
160540212,510,5,5,8,17,13468377.0
160540212,510,6,6,8,21,13468134.0
160540212,510,7,7,8,23,13467856.0
160540212,510,8,8,8,25,13467505.0
160540212,510,9,9,8,26,13467197.0
160540212,510,10,10,8,27,13466982.0
160540212,510,11,11,8,28,13466618.0
160540212,510,12,12,8,31,13466288.0
160540212,510,13,13,8,32,13465836.0
160540212,510,14,14,8,34,13465489.0
160540212,510,15,15,8,39,214.0
160540213,38,1,1,8,11,304.0
160540213,38,2,2,8,12,305.0
160540213,38,3,3,8,18,13446212.0
160540213,38,4,4,8,18,13446062.0
160540213,38,5,5,8,25,13445039.0
160540213,38,6,6,8,26,13444869.0
160540213,38,7,7,8,26,13445054.0
160540213,38,8,8,8,27,13445264.0
160540213,38,9,9,8,27,13445303.0
160540213,38,10,10,8,27,13445345.0
160540213,38,11,11,8,28,13445405.0
160540213,38,12,12,8,29,13445262.0
160540213,38,13,13,8,30,13445095.0
160540213,38,14,14,8,30,13445320.0
160540213,38,15,15,8,31,20232429.0
160540213,38,16,16,8,31,13444973.0
160540213,38,17,17,8,32,13444922.0
160540213,38,18,18,8,32,13444804.0
160540213,38,19,19,8,32,13444753.0
160540213,38,20,20,8,33,13444671.0
160540213,38,21,21,8,33,13444584.0
160540213,38,22,22,8,33,13444466.0
160540213,38,23,23,8,34,13444382.0
160540213,38,24,24,8,34,13444589.0
