date,period,type,ttt,ge_raw,ttt_base,ge_base,rel_ge,additional_tt,group
2019-12-02,PM,ab_pm,19335.097808452116,0.02219380323396353,18155.69330995046,0.02352112163963048,94.35690854372113,1179.4044985016553,ab
2019-12-03,PM,ab_pm,19620.176974993294,0.02185797644798097,18155.69330995046,0.02352112163963048,92.92914165773755,1464.4836650428333,ab
2019-12-04,PM,ab_pm,19403.976460903315,0.02214983778156057,18155.69330995046,0.02352112163963048,94.1699895137677,1248.283150952855,ab
2019-12-05,PM,ab_pm,19716.046601761507,0.02180510705345722,18155.69330995046,0.02352112163963048,92.70436753627443,1560.3532918110468,ab
2019-12-06,PM,ab_pm,19507.65579851681,0.02199067689887075,18155.69330995046,0.02352112163963048,93.49331735021896,1351.9624885663507,ab
2019-12-09,PM,ab_pm,19613.76530178543,0.02201631274922785,18155.69330995046,0.02352112163963048,93.6023081149872,1458.0719918349714,ab
2019-12-10,PM,ab_pm,19563.06088781394,0.02194133148295777,18155.69330995046,0.02352112163963048,93.28352541653057,1407.3675778634788,ab
2019-12-11,PM,ab_pm,19461.493168299992,0.021928974085982156,18155.69330995046,0.02352112163963048,93.23098796884868,1305.7998583495319,ab
2019-12-12,PM,ab_pm,19359.321170030846,0.02211892426359834,18155.69330995046,0.02352112163963048,94.03856075609255,1203.6278600803853,ab
2019-12-13,PM,ab_pm,19392.060193550944,0.02200042670470873,18155.69330995046,0.02352112163963048,93.53476862957272,1236.3668836004836,ab
2019-12-17,PM,ab_pm,19932.41475640621,0.021661028566787623,18155.69330995046,0.02352112163963048,92.09181814820937,1776.721446455751,ab
2019-12-18,PM,ab_pm,19240.334967492476,0.022233055863210085,18155.69330995046,0.02352112163963048,94.52379101577304,1084.6416575420153,ab
2019-12-19,PM,ab_pm,20916.267461080068,0.020850236350160183,18155.69330995046,0.02352112163963048,88.64473671625358,2760.5741511296073,ab
2019-12-20,PM,ab_pm,19606.572979279,0.021813116840634198,18155.69330995046,0.02352112163963048,92.73842112988999,1450.8796693285403,ab
2019-12-23,PM,ab_pm,20004.901429582034,0.021453877602172846,18155.69330995046,0.02352112163963048,91.21111625061896,1849.208119631574,ab
2019-12-27,PM,ab_pm,18296.387302287876,0.023272857156122585,18155.69330995046,0.02352112163963048,98.94450406187434,140.6939923374157,ab
2019-12-30,PM,ab_pm,18590.17619121225,0.022883903025162456,18155.69330995046,0.02352112163963048,97.2908663786068,434.48288126178886,ab
2020-01-02,PM,ab_pm,18647.877268432563,0.02288506361448335,18155.69330995046,0.02352112163963048,97.29580062170402,492.18395848210275,ab
2020-01-03,PM,ab_pm,18814.600059132725,0.02270322261947571,18155.69330995046,0.02352112163963048,96.52270400754742,658.9067491822643,ab
2019-11-14,PM,bl_pm,878795.1129417532,0.021567086171725765,878795.1129417532,0.021567086171725765,100.0,0.0,bl
2019-11-28,PM,bl_pm,955815.7317904391,0.01991381230697376,878795.1129417532,0.021567086171725765,92.334273384972,77020.61884868587,bl
2019-11-29,PM,bl_pm,966032.8102422311,0.01982134817812691,878795.1129417532,0.021567086171725765,91.90554542371376,87237.69730047788,bl
2019-12-02,PM,bl_pm,919534.2087299598,0.020625124649418774,878795.1129417532,0.021567086171725765,95.63241174627525,40739.095788206556,bl
2019-12-03,PM,bl_pm,955184.9684005124,0.020071697821538823,878795.1129417532,0.021567086171725765,93.06634035641133,76389.85545875912,bl
2019-12-04,PM,bl_pm,944096.419519952,0.020283828444238924,878795.1129417532,0.021567086171725765,94.04992534796295,65301.3065781988,bl
2019-12-05,PM,bl_pm,953335.1102120319,0.020072337797366065,878795.1129417532,0.021567086171725765,93.06930772911132,74539.99727027863,bl
2019-12-06,PM,bl_pm,938121.9080674178,0.020347157982764943,878795.1129417532,0.021567086171725765,94.34356510078707,59326.79512566456,bl
2019-12-09,PM,bl_pm,944977.1727635813,0.02030452223220507,878795.1129417532,0.021567086171725765,94.14587613056462,66182.05982182804,bl
