gta06,INT_ID,duration
557,13447495,757
557,13447703,1514
557,13448171,390
557,13447774,1459
557,13449684,999
557,13447752,598
557,13447093,1126
557,13447663,1118
557,13448888,1357
557,13447425,1017
557,20105765,1016
557,13446613,1321
557,13447596,814
557,13450162,1655
557,13447579,1316
557,13449936,1244
557,13449162,696
557,13447347,894
558,13447158,1139
558,13447932,698
558,13450294,1749
558,20105765,872
558,13448428,1600
558,13447083,1792
558,13450255,1470
558,13446878,1518
558,13447596,1043
558,13449817,1697
558,13447832,1580
558,13446607,1412
558,13448378,1617
558,13449625,1059
558,13446990,1574
558,13449936,1492
558,13447571,900
558,13450532,1657
558,13446997,1674
558,13447437,1668
558,13447093,1382
558,13447347,935
558,13448888,547
558,13446835,1344
558,13448254,1363
558,13447425,797
558,13446940,1674
558,13449983,1288
558,13450507,1697
558,13448171,1535
558,13448109,1043
558,13448187,683
558,13448052,899
558,13448608,353
558,13446432,1622
558,13447752,1469
558,13446348,1594
558,13447703,292
558,13447211,1165
558,13446901,1245
558,13446613,1435
558,13447495,1310
558,13447579,495
559,13447347,494
559,13446621,1376
559,13447425,631
559,13447093,477
559,13448608,1317
559,13446990,675
559,13448888,1507
559,13448187,1001
559,13447211,268
559,13447183,1079
559,13446543,1541
559,13446727,1159
559,13446901,472
559,13447495,108
559,13449936,1760
559,13449684,1354
559,13447598,1615
559,13449817,1558
559,13446607,662
559,13448171,307
559,13447932,1536
559,13445039,1788
559,13448428,468
559,13446613,672
559,13446675,1268
559,13446300,1182
559,13447579,938
559,13446875,905
559,13447774,1343
559,13446091,1499
559,13449375,1080
559,13447703,1130
559,13446348,844
559,13447752,52
559,13446432,859
559,13447571,1738
559,13447663,1002
559,13448052,1737
559,20105765,800
559,13449162,936
559,13447596,598
560,13446432,982
560,13446607,649
560,13448888,1380
560,13446621,1707
560,13447932,1263
560,13446990,1002
560,13448052,1464
560,13448428,1313
560,13447703,857
560,13447211,593
560,13447663,1712
560,13447347,363
560,20105765,655
560,13446875,1238
560,13447752,897
560,13446300,1311
560,13446675,1599
560,13446613,838
560,13447579,665
560,13448171,1152
560,13445039,1514
560,13447596,471
560,13446901,654
560,13447495,738
560,13447183,1429
560,13449162,1781
560,13446348,570
560,13448109,1608
560,13448187,873
560,13448608,1189
560,13447093,810
560,13446727,1490
560,13447425,358
560,13447158,1704
560,13446091,1611
560,13447571,1465
561,13445922,1791
561,13446607,1277
561,13445401,717
561,13445757,1462
561,13444720,1227
561,30090087,1475
561,13444869,1366
561,13444536,1379
561,13447211,1669
561,13446613,1465
561,13445054,1670
561,14624109,1627
561,13445039,1034
561,13445115,930
561,13444470,1498
561,13444339,1644
561,13447347,1765
561,13446432,1510
561,13444738,1569
561,13446901,1470
561,13444687,1686
561,13446348,1095
561,13447703,1761
562,13443245,1498
562,13444869,909
562,13443379,1705
562,13444687,1251
562,13444470,1731
562,13444181,1547
562,13445039,631
562,13443095,1651
562,20154546,1266
562,13444592,1469
562,13444536,508
562,13445345,1682
562,14624109,756
562,14659268,1756
562,13445264,1404
562,13445303,1544
562,13445401,1167
562,13444049,1693
562,13445054,1237
562,13445115,1356
562,13444613,1414
562,13444456,1743
562,13502957,999
562,13444486,1677
562,30090087,735
562,13444738,1127
562,13444720,1460
563,13443108,1664
563,13444738,1769
563,13443378,1604
563,13444470,508
563,13502957,1357
563,14624109,1102
563,20154546,1624
563,13444720,506
563,13443860,1040
563,13445401,1008
563,13445039,1456
563,13445757,1543
563,13444143,831
563,13444869,1551
563,13444339,660
563,13443900,1394
563,13445115,795
563,13444536,1102
563,30090087,1377
563,13443509,1313
564,13444486,1125
564,13444869,1058
564,13442992,1618
564,13445345,1440
564,13444029,540
564,13444613,925
564,14660468,1724
564,13442883,1316
564,13445054,1333
564,13444398,1341
564,13443668,1648
564,13444265,1546
564,13445405,1640
564,13444687,768
564,13443940,819
564,14624109,1731
564,13974900,1101
564,13444049,374
564,13444181,404
564,13444174,1750
564,13445303,1298
564,13444536,1481
564,13442679,1685
564,13444592,980
564,13443950,706
564,13445264,1166
564,13444738,883
564,13445039,1370
564,30090087,1219
564,13444456,1204
564,13442803,1538
565,13444738,889
565,13445262,1313
565,13444456,753
565,13443950,78
565,13444265,918
565,14624109,1737
565,13443940,191
565,13444613,621
565,13445405,1413
565,13445039,1376
565,13444896,1596
565,13444398,713
565,13445264,1172
565,13445054,1339
565,13974900,473
565,13445458,1495
565,30090087,1225
565,13442679,1686
565,13444687,774
565,13444486,674
565,14660468,1728
565,13443902,1698
565,13442883,1320
565,13443929,1228
565,13445095,1475
565,13444592,672
565,13442803,1542
565,13444536,1487
565,13445320,1701
565,13444737,1541
565,13444174,1122
565,13444537,1666
565,13445345,1215
565,13444029,88
565,13442992,1622
565,13444869,1064
565,13442843,1767
565,13445303,1149
565,13443668,1020
565,13444084,1335
565,13444181,410
565,13444049,254
566,13445264,381
566,13444592,907
566,13445115,1634
566,20154546,1574
566,13445320,1515
566,13444398,1320
566,13445095,1289
566,13446432,1596
566,13446300,1664
566,13445401,1418
566,13444174,1761
566,14624109,1064
566,13444049,1159
566,13444181,1013
566,13445054,214
566,13444265,1549
566,13445303,521
566,13446607,1776
566,13445405,862
566,13974900,1556
566,13445458,1168
566,13443940,1532
566,13444687,684
566,13446613,1768
566,30090087,552
566,13444613,852
566,13446348,1594
566,13445345,659
566,13444029,1325
566,13444869,369
566,13444896,1486
566,13444720,1791
566,13444737,1624
566,13502957,1307
566,13445262,1127
566,13444456,1181
566,13446091,1601
566,13443950,1491
566,20232429,1649
566,13445039,684
566,13444536,814
566,13444738,567
566,13444486,1115
567,13445320,1078
567,13444738,764
567,13446675,1706
567,13444174,1098
567,13446300,1530
567,13444973,1494
567,30090087,1158
567,13444181,1012
567,13444029,1008
567,13444049,1053
567,13446621,1762
567,13443902,1660
567,20232429,1212
567,13444486,599
567,13443950,1174
567,13444737,1178
567,13445262,691
567,13444456,520
567,13446091,1225
567,13445039,1295
567,13444896,1040
567,13444869,971
567,13445345,426
567,13446613,1707
567,13444613,479
567,13444536,1420
567,13444687,653
567,13444398,655
567,13444265,886
567,13444084,1297
567,13446432,1535
567,14624109,1670
567,13443668,1600
567,13445054,877
567,13444537,1386
567,13445303,570
567,13444922,1618
567,13445095,852
567,13445264,710
567,13444592,424
567,13445458,792
567,13974900,895
567,13443940,1091
567,13445405,624
567,13443929,1411
568,13446675,94
568,13447495,1257
568,13447093,877
568,13446300,813
568,13446051,1221
568,13445303,1629
568,13446558,621
568,13447183,651
568,13446875,455
568,13446901,1267
568,13446348,1560
568,13446432,1145
568,13445345,1491
568,13446613,1199
568,13447598,898
568,13446120,1080
568,13444896,1527
568,13446227,850
568,13447211,1104
568,13445095,1330
568,13446727,202
568,13446990,689
568,13445458,1061
568,13446543,216
568,20232429,1400
568,13446091,549
568,13444737,1665
568,13446406,507
568,13447347,1331
568,20105765,1681
568,13447752,1411
568,13447406,1162
568,13445921,1477
568,13445262,1234
568,13447579,1775
568,13448171,1668
568,13446621,50
568,13447774,1170
568,13445320,1263
568,13446928,860
568,13444973,1682
568,13447425,1468
568,13445405,1288
568,13447596,1497
568,13446607,1457
568,13445264,1769
568,13447663,934
569,13444537,1657
569,13444466,1308
569,13446675,1718
569,13444973,472
569,13445421,1477
569,13446558,1277
569,13444671,872
569,13444589,1500
569,13444584,1076
569,13445621,1622
569,13446543,1445
569,13444737,1446
569,13446091,1623
569,20232429,754
569,13444818,1347
569,13444896,1310
569,13445741,1377
569,13445320,891
569,13446621,1610
569,13445345,1744
569,13444804,578
569,13446928,1516
569,13446051,829
569,13446227,805
569,13445921,1023
569,13444382,1495
569,13445458,1383
569,13446406,1163
569,13444753,664
569,13444922,355
569,13445405,1541
569,13446120,972
569,13444265,1740
569,13445262,1276
569,13445095,1114
570,13444589,793
570,13446406,1675
570,13444671,910
570,13444054,1328
570,13445741,384
570,13444364,1426
570,13445421,464
570,13444818,626
570,13445220,1026
570,13443453,1704
570,13444753,1099
570,20232429,1780
570,13443728,1563
570,13446120,1087
570,13444502,1795
570,13445495,937
570,13444922,1381
570,13445621,609
570,13444382,936
570,13446051,946
570,13446227,1329
570,13444466,873
570,13445921,690
570,13444943,1051
570,13446558,1782
570,13499223,850
570,13444973,1498
570,13443640,1502
570,13444584,1103
570,30022876,1289
570,13444651,1254
570,13444804,1185
571,13444753,1603
571,13444943,494
571,13444382,772
571,13445621,1213
571,13445495,896
571,13444502,1074
571,13445220,679
571,13443728,744
571,13444466,959
571,13443453,1172
571,13443640,1206
571,13444589,815
571,13443365,1017
571,13444584,1191
571,13444818,974
571,13444804,1689
571,13444651,291
571,13445421,1089
571,13443303,1514
571,30022876,1145
571,13444364,278
571,13444671,1405
571,13445741,1485
571,13444054,513
571,13499223,977
572,13443640,1283
572,13443303,975
572,13443365,1646
572,13442935,288
572,13443828,1520
572,13442671,699
572,13442807,479
572,13443118,653
572,13442521,1413
572,13442623,1461
572,20080182,1110
572,13442843,1362
572,13442597,1721
572,13443902,1660
572,13443453,1500
572,13442586,865
573,13444181,1638
573,13445458,872
573,13445303,1356
573,13974900,876
573,13444869,1597
573,13445264,1496
573,13445095,603
573,13444592,1057
573,13444896,406
573,13444737,268
573,13442623,1642
573,13445054,1663
573,13443929,469
573,13444804,1589
573,13444456,787
573,13443950,1281
573,13446091,1384
573,13442843,1413
573,20232429,959
573,13443118,1783
573,13444973,1241
573,13443668,677
573,13444084,355
573,13444486,866
573,13444613,1112
573,13444922,1365
573,13444537,358
573,13445405,1024
573,13445320,825
573,13444029,1437
573,13446300,1689
573,30090087,1784
573,13443303,1643
573,13444738,1390
573,13443940,1158
573,13444174,449
573,13444398,647
573,13443902,725
573,13444049,1603
573,13444687,1279
573,13444753,1675
573,13445345,1220
573,13444265,470
573,13443828,865
573,13445262,759
574,13444029,986
574,20232429,1593
574,13442671,1527
574,13443303,1727
574,13442843,870
574,13442597,1546
574,20080182,1541
574,13443828,938
574,13445345,1772
574,13443929,331
574,13443668,123
574,13444398,823
574,13444869,1796
574,13443940,707
574,13442623,1099
574,13444181,1308
574,13444174,398
574,13445262,1388
574,13445405,1653
574,13445095,1232
574,13444265,603
574,13443902,805
574,13442586,1361
574,13444486,1041
574,13444084,445
574,13442521,1258
574,13444456,962
574,13442807,1747
574,13445458,1501
574,13443950,830
574,13974900,583
574,13444537,779
574,13444737,990
574,13444049,1152
574,13444613,1291
574,13444896,1128
574,13444592,1236
574,13444687,1464
574,13445320,1459
574,13444738,1578
575,14660468,686
575,13444084,1708
575,13443668,1397
575,13443095,1721
575,13442883,1107
575,13442671,1306
575,13442803,887
575,13442807,1526
575,13442935,1717
575,13442843,656
575,13441955,1636
575,13442597,477
575,13442586,1140
575,13442521,742
575,13442623,855
575,13443929,1594
575,13442679,486
575,20080182,1037
575,13441958,1703
575,13442992,1409
576,13444613,1714
576,13444592,1769
576,13444687,1549
576,13442559,1401
576,13444738,1664
576,13442883,647
576,13442793,1524
576,13444049,1162
576,13443950,1494
576,13442514,1169
576,13442196,1623
576,13442992,574
576,13444536,1374
576,14659268,829
576,13443378,1377
576,13442803,869
576,13443509,1693
576,13442597,1493
576,13443900,1768
576,13443095,550
576,13443237,1000
576,13445039,1715
576,13443940,1607
576,13443245,402
576,14624109,1125
576,14660468,1055
576,13442447,1697
576,13444181,1185
576,13502957,883
576,13442749,1638
576,13442679,1191
576,13443379,631
576,30090087,1638
576,13444029,1328
576,20154546,616
577,13443760,1407
577,14660468,1745
577,13444339,1352
577,13443223,1558
577,14624109,1250
577,13442749,913
577,13442402,1764
577,13442514,1225
577,13442496,1309
577,13443860,1051
577,13443108,981
577,13443083,1668
577,13442915,1183
577,13442715,1355
577,13443378,470
577,13442196,1630
577,13444143,1260
577,13443379,451
577,13443245,678
577,13442559,1094
577,13442393,1660
577,20154546,747
577,13502957,995
577,13444470,1496
577,13442142,1779
577,13443821,1590
577,30090087,1763
577,13442606,1134
577,13443237,253
577,13443509,786
577,13444720,1755
577,13442883,1324
577,13444405,1799
577,13443900,1044
577,14659268,242
577,13443491,1595
577,13442522,1664
577,13442992,1022
577,13442793,799
577,13442903,1651
577,13442384,1417
577,13442803,1559
577,13443095,710
577,13442447,1309
577,13442271,1547
577,13442796,1414
577,13444536,1499
578,13443499,1579
578,13445576,1423
578,13444470,1799
578,13444958,1183
578,13443900,907
578,13443825,1312
578,13444211,1541
578,13444473,517
578,13444143,1561
578,13443108,1441
578,13444674,955
578,13503859,704
578,13443083,1203
578,13442903,1383
578,13443353,1437
578,13445657,1621
578,13443821,771
578,13445553,1361
578,13444330,1786
578,13503897,739
578,13443040,1389
578,13443955,944
578,13444339,1655
578,13445680,1678
578,13444405,320
578,13443760,588
578,13443509,1092
578,13443565,1767
578,13444062,1145
578,13443223,1031
578,13443491,784
578,13443002,1441
578,13444135,1308
578,13443378,1397
578,13442715,1780
578,13444590,765
578,13503908,957
578,13442915,1634
578,13445821,1546
578,13442796,1626
578,13443860,1352
578,13442839,1559
578,13443237,1783
578,13444498,579
579,13443944,1662
579,13443353,1503
579,13444590,1225
579,13443525,1671
579,13444674,1020
579,13443713,899
579,13444135,666
579,13444619,883
579,13443760,1565
579,13443565,1106
579,13444062,844
579,13444405,1642
579,13443810,1455
579,13443955,1087
579,13445484,1236
579,13443825,1016
579,13445175,1011
579,13445842,1776
579,13444330,261
579,13443768,677
579,13444715,1120
579,13443821,1382
579,13444313,1091
579,13444211,432
579,13444959,1649
579,13444498,1412
579,13444901,1499
579,13444958,1254
579,13443499,1283
579,13503897,1296
579,13444473,1458
579,13443491,1774
579,13445414,1672
579,13444522,1777
579,13503859,1549
579,13444903,820
580,13444903,433
580,13446221,1549
580,13445484,850
580,13444135,1713
580,13444964,1579
580,13445288,1618
580,13443575,1720
580,13446271,1488
580,13443713,1701
580,13445987,1394
580,13444619,604
580,13443525,1391
580,13446436,1473
580,13445842,1390
580,305,1606
580,304,1716
580,13445947,1360
580,13446635,1727
580,13443944,1382
580,20146478,1657
580,13444313,811
580,13443810,1175
580,13445414,574
580,13443768,1472
580,13445134,1259
580,13444197,1256
580,13445175,625
580,13444733,1738
580,13443229,1639
580,13444522,1031
580,13445715,1652
580,13446880,1776
580,13445219,1435
580,13446827,1788
580,13444674,1665
580,13444211,1479
580,13444330,1239
580,13444901,753
580,13444958,1627
580,13444959,903
580,13445692,772
580,13444715,374
581,13445987,510
581,20146478,1430
581,13444024,1600
581,13446880,1549
581,13445386,1186
581,303,1257
581,13444619,1247
581,13447496,1493
581,13446436,1246
581,13445692,565
581,13446635,1500
581,304,1660
581,13447807,1663
581,13447139,1706
581,13445476,1381
581,13447551,1592
581,13444959,554
581,13445197,1571
581,13444715,1017
581,13446743,1035
581,13444901,688
581,13445612,1723
581,13445288,933
581,13446658,1210
581,13444493,1251
581,13443575,1639
581,13447419,1624
581,13443826,1733
581,13445484,1610
581,13444980,1708
581,13444964,923
581,13444733,1082
581,13444522,952
581,13445796,1594
581,13447325,1767
581,13445219,754
581,13447184,1495
581,13445414,341
581,13444194,1464
581,13447299,1687
581,13443620,1768
581,13445134,916
581,13444197,1173
581,13445649,1488
581,13445175,1385
581,13444313,1454
581,13443751,1791
581,13444903,1193
581,13445947,476
581,13445883,1651
582,13445883,640
582,13447299,1121
582,302,1723
582,13446952,911
582,13445649,806
582,13444800,1447
582,13445796,697
582,13447184,1263
582,13445746,1602
582,13446213,417
582,13445386,1132
582,13445219,1575
582,13445134,1743
582,13444964,1725
582,13445830,1759
582,13446623,1437
582,13444980,1323
582,13446030,1563
582,13446265,1511
582,13447843,1446
582,13446743,1671
582,13445476,969
582,13445612,1297
582,13447955,1597
582,13444492,1672
582,13445197,1193
582,13445288,1383
583,13444221,1647
583,13445746,555
583,13446213,782
583,13444800,1019
583,13446799,1280
583,13443753,1781
583,13446293,1699
583,13445461,786
583,13444492,1244
583,13445386,711
583,13444732,1577
583,13445784,1396
583,13445830,712
583,13444019,1593
583,13444507,1562
583,13445796,485
583,13446434,1061
583,13444959,1678
583,13445219,1154
583,13444601,1401
583,13446265,546
583,13445947,1675
583,13443961,1746
583,13445288,962
583,13445160,1616
583,30113634,1405
583,13446952,1279
583,13445134,1322
583,13445987,1709
583,13445883,542
583,13447577,1382
583,13444733,1460
583,13445649,391
583,13446075,1199
583,13444964,1304
583,13445612,250
583,13444980,895
583,13447299,1489
583,13445476,547
583,13445257,1787
583,13444370,1714
583,13444079,1712
583,13445197,764
583,13446030,382
583,13448199,1759
583,13446623,798
583,13445956,968
583,13444493,1632
583,13447184,1635
583,13444192,1447
584,13444507,1684
584,13445612,943
584,13445197,1506
584,30113634,836
584,13445830,493
584,13447673,1062
584,13447916,1212
584,13445796,1311
584,13445956,448
584,13445317,1368
584,13448481,1741
584,13444732,1404
584,13446434,373
584,13445257,1239
584,13446265,538
584,13445371,1514
584,13445784,840
584,13445160,1110
584,13445511,1642
584,13445649,1217
584,13446472,1426
584,13445386,1491
584,13445746,659
584,13446373,1251
584,13448148,1362
584,13446293,1110
584,13445461,885
584,13446996,1666
584,13446551,1598
584,13446623,584
584,13447577,1180
584,13445883,1368
584,13974857,1725
584,13446075,635
584,13444800,1761
584,13446799,522
584,13445713,1712
584,13444221,1746
584,13445622,1634
584,13446777,1762
584,13444601,1488
584,13446213,1608
584,13444980,1637
584,13445476,1292
584,13447055,1792
584,13446030,445
584,13448318,1772
584,13448199,1557
584,13445288,1735
584,13448519,1592
585,13446075,827
585,13445257,1431
585,13445713,1149
585,30113231,1701
585,13446551,1016
585,13447122,1590
585,13446581,1541
585,30013028,1783
585,13445371,1385
585,13446799,546
585,13445511,1232
585,30113634,722
585,13448148,1389
585,13447673,1089
585,13446373,688
585,13447916,1239
585,13448433,1792
585,13445746,1463
585,13445277,1487
585,13445160,1601
585,13447055,1027
585,13445899,1472
585,13445805,1321
585,13448310,1552
585,13445784,1032
585,13445317,1338
585,13445612,1747
585,13446265,1406
585,13446030,1249
585,13447245,1506
585,13445622,1113
585,13446226,1236
585,13448105,1424
585,13446777,967
585,13446996,901
585,13446434,572
585,13446629,1252
585,13446472,843
585,13445461,1633
585,13445956,1047
585,13446623,1262
585,13446293,543
585,13445830,1297
585,13448519,1619
586,13445162,1591
586,13444601,1677
586,13447230,1649
586,13446777,735
586,13445713,241
586,13444158,1379
586,13446900,1498
586,13445805,400
586,13446030,1724
586,13447055,999
586,13444318,1697
586,13447122,1441
586,13446075,893
586,13444748,934
586,13444341,1228
586,13446799,1350
586,13444861,1472
586,13446226,766
586,13445622,359
586,13443970,1795
586,13444479,1569
586,13446434,1129
586,13444732,1381
586,13446996,877
586,13446293,404
586,13446629,814
586,13445461,1704
586,13446472,399
586,13445511,483
586,13443916,1564
586,13445371,636
586,13445257,911
586,13446551,571
586,30113231,1272
586,13448105,1542
586,13445430,912
586,13445256,1044
586,13445830,1390
586,13445956,1123
586,13444409,1513
586,30013028,1334
586,13447245,1478
586,30113634,686
586,13445160,1082
586,13445746,1536
586,13446581,1088
586,13445277,579
586,13446373,251
586,13444966,1688
586,13445317,782
586,13444794,1344
586,13445404,1395
586,13448310,1670
586,13445784,1081
586,13445899,563
587,13446373,1422
587,13443837,872
587,13446551,1760
587,13444260,1244
587,13443916,721
587,13445256,969
587,13445713,949
587,13445805,1126
587,13445277,621
587,13442867,1627
587,13445056,1177
587,13443775,1660
587,13443970,633
587,13442801,1691
587,13443374,1638
587,13443022,1469
587,13442983,1704
587,13445899,1296
587,13444341,380
587,13446472,1588
587,13443090,1781
587,13446293,1459
587,20195197,1648
587,13443562,1505
587,13446075,1675
587,13444479,886
587,13445072,1792
587,13444221,1573
587,13445622,897
587,13443314,1184
587,13445257,1059
587,13445511,773
587,13443440,1483
587,13444318,874
587,13444861,782
587,13445139,1340
587,13444732,1340
587,13444966,1002
587,13445371,784
587,13445160,1230
587,13445192,1658
587,13445317,927
587,30113634,1753
587,13443298,1218
587,13445784,1464
587,13443752,1095
587,13445162,1135
587,13445404,1318
587,13444158,536
587,13444794,661
587,13443081,1417
587,13445430,1101
587,13444507,1744
587,13446226,1539
587,13444409,675
587,13443726,1265
587,13444601,1555
587,13443978,1117
587,13444748,255
588,13443916,410
588,13442771,1325
588,20195197,852
588,13443978,1129
588,13443031,1541
588,13443440,1161
588,13444794,1268
588,13444966,1621
588,13442801,959
588,13444260,1303
588,13443033,1374
588,13442540,1638
588,13443562,1571
588,13443156,1395
588,13444409,1253
588,13443081,685
588,13442651,1670
588,13443374,1539
588,13442983,696
588,13443314,658
588,13442693,1455
588,13445430,1714
588,13445056,1780
588,13443090,1049
588,13443752,1166
588,13444158,609
588,13443726,943
588,13442802,1592
588,13443837,938
588,13445277,1399
588,13444748,1034
588,13445713,1727
588,13444318,933
588,13443298,486
588,13442867,1046
588,13445256,1582
588,13445162,1754
588,13444341,749
588,13442882,1262
588,13444479,1043
588,13443775,1726
588,13442440,1445
588,13443022,943
588,13444861,1401
588,13443970,709
588,13442443,1372
589,13444318,1419
589,13443349,1190
589,13443726,969
589,13442279,1093
589,13444158,1664
589,13443440,760
589,13442801,872
589,13442123,923
589,13443573,1608
589,13444260,1516
589,13443031,598
589,13443978,1148
589,13442693,361
589,13442850,809
589,13442771,1667
589,13442540,191
589,13443916,1459
589,13442145,1320
589,13443156,740
589,13444479,1526
589,13442867,1388
589,13442443,484
589,13443022,1541
589,13442457,1680
589,20195197,1203
589,13444794,1751
589,13442882,225
589,13443090,433
589,13442071,1209
589,13443528,1444
589,13442003,1620
589,13443298,974
589,13443581,1790
589,13442179,631
589,13442983,1046
589,13443081,763
589,13443773,1772
589,13442440,1327
590,13442549,1700
590,13442983,818
590,13442693,1143
590,13442139,1013
590,13443081,1069
590,13442003,803
590,13442123,1050
590,13443031,1708
590,13441903,1283
590,13443156,1779
590,13442850,1584
590,13442802,1543
590,13442651,1376
590,13443916,1765
590,13443090,1424
590,13442867,812
590,13442499,1236
590,13441856,1602
590,13443970,1773
590,13442801,802
590,13443033,1765
590,20195197,815
590,13442145,503
590,13442179,1370
590,13442607,1538
590,13442540,960
590,13443022,967
590,13443837,1697
590,13443314,1248
590,13442443,640
590,13442882,1335
590,13443440,1754
590,13442440,345
590,13442033,1650
590,13442771,1053
590,13443298,1280
590,13442052,1015
590,13442071,769
590,13441950,1047
591,13442003,1058
591,13443377,1667
591,13442145,879
591,13443052,1549
591,13442052,460
591,14173872,1194
591,30017743,1320
591,13441903,601
591,13443752,1786
591,14038257,1596
591,13441814,1184
591,13442041,1626
591,13443081,1746
591,13442549,805
591,13443033,922
591,13442616,1310
591,13442867,1119
591,13442802,700
591,13443562,1426
591,13441919,1405
591,13442801,1783
591,13442651,547
591,13442938,1418
591,13442983,1468
591,13443374,1267
591,13441856,875
591,13442499,354
591,13442033,772
591,13441950,801
591,13442139,140
591,13443775,1594
591,13442071,1535
591,14171575,1651
591,13442771,848
591,14038170,1775
591,13443314,1557
591,13442607,666
591,13442363,1136
591,13442440,941
591,13443022,1274
591,20195197,1312
591,13442443,1499
592,13442052,1726
592,13443046,1575
592,13444158,1578
592,13443113,1407
592,13442616,1265
592,13442549,1050
592,13442499,921
592,13445160,1662
592,13443302,904
592,13443961,1636
592,20195197,1551
592,13442651,733
592,13443916,1720
592,13443562,308
592,13443775,476
592,13443033,344
592,13442607,888
592,13443374,149
592,13444409,1233
592,13444019,1452
592,13443148,1652
592,13443543,1115
592,13444192,1597
592,13442771,1078
592,13442938,933
592,13442363,1382
592,13442139,1406
592,13442983,1707
592,13443239,1055
592,13444507,1249
592,13445461,1674
592,13443837,922
592,13443022,1309
592,13443314,1025
592,13443753,1274
592,13443052,988
592,13444732,1363
592,13442867,1366
592,13444079,1313
592,13444221,807
592,13442802,579
592,13442440,1773
592,13443970,1156
592,13444601,1070
592,13443377,712
592,13444341,1723
592,13444370,1410
592,13443752,694
593,13443543,1685
593,13443978,1755
593,13445371,1121
593,13443752,461
593,13444019,1698
593,13445956,1649
593,13443298,1786
593,13445511,1274
593,13445257,843
593,13444507,1167
593,13444794,1572
593,13446434,1696
593,13445784,1243
593,13443314,1062
593,13442938,1789
593,13445160,977
593,30113634,1635
593,13444409,250
593,13444732,763
593,13445317,975
593,13445277,1385
593,13445746,1775
593,13445713,1524
593,13444370,1329
593,13443377,1282
593,13443033,1325
593,13446075,1446
593,13443052,1713
593,13444079,1553
593,13444341,1018
593,13444479,1622
593,13442867,1498
593,13443970,781
593,13443562,871
593,13444221,996
593,13445805,1694
593,13443022,1346
593,13443239,1625
593,13442771,1626
593,13446293,1769
593,13443775,1026
593,13445461,1531
593,13443916,1359
593,13443837,656
593,20195197,1683
593,13445622,1398
593,13442651,1714
593,13443374,1011
593,13442802,1560
593,13444601,978
593,13444748,1166
593,13444318,1512
593,13443302,1474
593,13444861,1693
593,13444158,1174
594,13445461,265
594,13446265,863
594,13443374,1790
594,13445830,570
594,30113634,754
594,13444019,1605
594,13447916,1737
594,13444192,1656
594,13445288,1564
594,13444601,874
594,13443753,1794
594,13446434,807
594,13444980,1104
594,13445622,1342
594,13446213,1671
594,13446777,1700
594,13444800,1228
594,13446075,554
594,13443837,1792
594,13443562,1632
594,13446551,1536
594,13444733,1781
594,13445883,1431
594,13445649,1265
594,13446373,1189
594,13446030,693
594,13445160,619
594,13445805,1638
594,13446472,1364
594,13445386,1317
594,13447673,1587
594,13445317,919
594,13445612,785
594,13445784,711
594,13445511,1218
594,13446226,1750
594,13447577,1693
594,13445197,978
594,13446629,1781
594,13445371,1065
594,13445796,1374
594,13444732,816
594,13445219,1755
594,13444507,1070
594,13445713,1468
594,13444370,1222
594,13446293,1048
594,13446799,1047
594,13444079,1460
594,13446623,1109
594,13444492,1453
594,13444221,1132
594,13445746,487
594,13443961,1790
594,13444409,1386
594,13445956,323
594,13445277,1634
594,13443775,1463
594,13445257,790
594,13445476,1118
595,13443961,1398
595,13444409,1787
595,13444492,906
595,13444024,1687
595,13444980,557
595,13446799,1665
595,13444800,681
595,13444221,1184
595,13443753,1438
595,13445883,976
595,13444079,1369
595,13446623,1222
595,13446213,1216
595,13444601,930
595,13446075,1173
595,13445386,818
595,13444733,1232
595,13444370,1251
595,13444493,1413
595,13445956,948
595,13444192,1109
595,13444964,1389
595,13444194,1541
595,13446030,806
595,13445746,601
595,13445476,664
595,13446293,1668
595,13445461,364
595,13444019,1250
595,13445511,1770
595,13445160,1171
595,13445612,874
595,13445784,1306
595,13445197,436
595,13443543,1596
595,13443806,1683
595,13445219,1256
595,13444507,1099
595,13444959,1782
595,13443562,1684
595,13446434,1426
595,13444732,1138
595,13445830,750
595,13445796,919
595,13445649,810
595,13445288,1078
595,13445134,1426
595,13443775,1515
595,13446952,1713
595,13445317,1471
595,13446265,976
595,13445371,1617
595,30113634,1374
595,13445257,1342
596,13444507,537
596,13443052,819
596,13445830,1728
596,13442938,950
596,13445476,1452
596,13445461,1342
596,13445796,1705
596,13444493,1568
596,13443148,1268
596,13442802,1543
596,13443374,963
596,13443239,718
596,13444192,532
596,13442762,1542
596,13444019,391
596,13445317,1635
596,13444601,733
596,13443710,1145
596,13445160,1325
596,13442651,1697
596,13445883,1762
596,13443753,191
596,13443575,1664
596,13443775,636
596,13443837,1443
596,13445386,1601
596,13443562,805
596,13443046,1225
596,13445746,1576
596,13444732,1026
596,13446030,1781
596,13442607,1639
596,13443377,486
596,13443543,356
596,13443961,565
596,13444980,1084
596,13443404,1278
596,13443826,1094
596,13444800,960
596,13442616,1277
596,13444492,749
596,13443752,1211
596,13443033,1308
596,13442555,1777
596,13443970,1672
596,13444221,682
596,13443751,1028
596,13443113,1044
596,13445649,1596
596,13442866,1779
596,13445371,1781
596,13442363,1566
596,13443620,1524
596,13445197,1213
596,13443806,848
596,13444079,271
596,13445257,1503
596,13444733,1750
596,13442549,1466
596,13443302,580
