"station1","station2","platform1_end_time","platform2_start_time","year","month","day","hour"
lawrence_east,kennedy,2019-11-28 00:49:01.726,2019-11-28 00:57:40.973,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:46:00.600,2019-11-28 00:52:02.845,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:00:08.733,2019-11-28 00:05:01.552,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:49:16.390,2019-11-28 00:54:10.395,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:49:18.739,2019-11-28 00:54:05.991,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:43:50.430,2019-11-28 00:51:14.236,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:47:58.521,2019-11-28 00:58:09.682,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:52:27.281,2019-11-28 01:02:24.155,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:36:39.407,2019-11-28 00:45:25.521,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:40:42.849,2019-11-28 00:45:06.759,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:21:44.390,2019-11-28 00:28:42.394,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:58:39.352,2019-11-28 01:03:38.892,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:22:33.984,2019-11-28 00:28:47.968,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:52:34.753,2019-11-28 01:00:42.161,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:38:49.089,2019-11-28 00:43:08.666,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:46:57.818,2019-11-28 00:52:10.331,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:07:51.275,2019-11-28 00:12:56.134,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:14:32.463,2019-11-28 00:19:40.574,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:55:46.321,2019-11-28 01:06:10.195,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:31:12.469,2019-11-28 00:41:14.261,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:22:11.606,2019-11-28 00:27:19.262,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:12:38.227,2019-11-28 00:18:39.475,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:37:14.144,2019-11-28 00:41:19.761,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:34:35.994,2019-11-28 00:41:06.538,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:38:41.640,2019-11-28 00:42:56.712,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:47:41.578,2019-11-28 00:52:34.733,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:59:00.382,2019-11-28 01:02:40.874,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:08:15.830,2019-11-28 00:15:10.562,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:43:45.187,2019-11-28 00:49:53.814,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:44:08.234,2019-11-28 00:49:06.688,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:10:01.719,2019-11-28 00:19:44.924,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:05:44.360,2019-11-28 00:15:37.876,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:09:45.183,2019-11-28 00:14:58.664,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:00:12.940,2019-11-28 00:04:53.067,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:25:57.853,2019-11-28 00:33:42.154,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:29:01.249,2019-11-28 00:33:40.071,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:11:57.228,2019-11-28 00:19:44.053,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:16:37.758,2019-11-28 00:28:40.329,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:40:27.064,2019-11-28 00:47:33.892,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:07:51.062,2019-11-28 00:13:39.914,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:10:04.161,2019-11-28 00:14:50.207,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:05:06.117,2019-11-28 00:16:08.753,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:12:00.261,2019-11-28 00:29:37.454,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:07:25.184,2019-11-28 00:13:29.159,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:52:12.596,2019-11-28 00:56:42.171,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:12:46.243,2019-11-28 00:18:22.319,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:36:42.271,2019-11-28 00:43:03.751,2019,11,28,0
lawrence_east,kennedy,2019-11-28 00:27:42.824,2019-11-28 00:32:17.009,2019,11,28,0
kennedy,lawrence_east,2019-11-28 00:14:50.542,2019-11-28 00:20:52.936,2019,11,28,0
lawrence_east,kennedy,2019-12-11 00:53:31.564,2019-12-11 00:59:21.861,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:53:23.530,2019-12-11 00:58:27.414,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:27:42.988,2019-12-11 00:35:50.287,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:22:40.755,2019-12-11 00:27:10.255,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:13:18.609,2019-12-11 00:27:12.238,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:56:43.925,2019-12-11 01:03:55.599,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:01:34.741,2019-12-11 00:05:40.720,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:05:21.660,2019-12-11 00:10:50.072,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:03:49.743,2019-12-11 00:09:28.641,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:08:45.521,2019-12-11 00:14:28.822,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:08:48.646,2019-12-11 00:14:55.997,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:46:28.560,2019-12-11 00:51:25.465,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:56:24.377,2019-12-11 01:04:14.151,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:29:23.891,2019-12-11 00:33:14.659,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:56:21.146,2019-12-11 01:11:06.950,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:12:20.356,2019-12-11 00:17:39.544,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:57:38.141,2019-12-11 01:02:25.351,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:42:08.045,2019-12-11 00:50:12.934,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:09:07.548,2019-12-11 00:14:53.980,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:17:49.031,2019-12-11 00:27:18.623,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:07:02.021,2019-12-11 00:12:08.459,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:12:06.101,2019-12-11 00:19:09.389,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:10:41.728,2019-12-11 00:15:40.804,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:51:50.980,2019-12-11 00:57:06.407,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:43:02.697,2019-12-11 00:49:00.187,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:25:54.385,2019-12-11 00:30:45.348,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:40:14.226,2019-12-11 00:51:16.389,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:46:30.965,2019-12-11 00:52:44.166,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:09:28.898,2019-12-11 00:14:37.111,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:49:24.719,2019-12-11 01:00:12.770,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:02:57.213,2019-12-11 00:08:50.608,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:37:52.439,2019-12-11 00:49:45.013,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:56:23.235,2019-12-11 01:03:52.180,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:05:19.678,2019-12-11 00:14:59.761,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:12:14.309,2019-12-11 00:18:23.474,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:43:12.634,2019-12-11 00:48:09.920,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:17:28.192,2019-12-11 00:29:01.611,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:05:27.329,2019-12-11 00:10:44.817,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:18:07.993,2019-12-11 00:27:29.754,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:20:47.394,2019-12-11 00:25:36.856,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:03:55.154,2019-12-11 00:08:14.560,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:36:07.346,2019-12-11 00:42:01.025,2019,12,11,0
lawrence_east,kennedy,2019-12-11 00:31:28.150,2019-12-11 00:35:42.484,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:50:22.228,2019-12-11 00:59:51.315,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:46:16.239,2019-12-11 00:52:57.222,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:52:43.516,2019-12-11 01:02:46.667,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:11:43.545,2019-12-11 00:17:47.189,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:13:17.079,2019-12-11 00:17:59.655,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:34:03.453,2019-12-11 00:39:14.772,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:35:04.680,2019-12-11 00:39:06.375,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:36:01.903,2019-12-11 00:41:52.149,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:42:34.430,2019-12-11 00:49:47.077,2019,12,11,0
kennedy,lawrence_east,2019-12-11 00:10:08.836,2019-12-11 00:18:46.913,2019,12,11,0
lawrence_east,kennedy,2020-01-03 15:03:27.332,2020-01-03 15:10:01.625,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:18:04.938,2020-01-03 15:25:39.732,2020,1,3,15
kennedy,lawrence_east,2020-01-03 15:04:44.916,2020-01-03 15:13:28.790,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:20:06.878,2020-01-03 15:25:19.419,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:22:45.678,2020-01-03 15:28:48.372,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:36:18.870,2020-01-03 15:40:07.553,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:14:59.481,2020-01-03 15:20:15.300,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:46:57.104,2020-01-03 15:51:46.285,2020,1,3,15
kennedy,lawrence_east,2020-01-03 15:38:56.909,2020-01-03 15:55:23.877,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:19:08.808,2020-01-03 15:26:55.271,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:29:58.465,2020-01-03 15:35:00.332,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:53:54.620,2020-01-03 16:00:55.143,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:05:07.033,2020-01-03 15:09:56.710,2020,1,3,15
kennedy,lawrence_east,2020-01-03 15:41:05.437,2020-01-03 15:48:31.108,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:15:07.788,2020-01-03 15:19:49.851,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:33:39.312,2020-01-03 15:39:53.968,2020,1,3,15
kennedy,lawrence_east,2020-01-03 15:56:43.271,2020-01-03 16:04:04.535,2020,1,3,15
kennedy,lawrence_east,2020-01-03 15:22:15.571,2020-01-03 15:38:30.880,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:19:49.742,2020-01-03 15:25:02.429,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:55:40.873,2020-01-03 16:00:29.479,2020,1,3,15
kennedy,lawrence_east,2020-01-03 15:13:50.622,2020-01-03 15:25:04.083,2020,1,3,15
lawrence_east,kennedy,2020-01-03 16:00:44.564,2020-01-03 16:04:19.727,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:40:56.377,2020-01-03 15:45:54.602,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:54:23.685,2020-01-03 16:01:02.353,2020,1,3,15
kennedy,lawrence_east,2020-01-03 16:02:11.195,2020-01-03 16:07:27.886,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:46:54.767,2020-01-03 15:51:22.769,2020,1,3,15
kennedy,lawrence_east,2020-01-03 15:53:25.933,2020-01-03 15:58:41.307,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:49:42.346,2020-01-03 15:55:02.567,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:56:14.571,2020-01-03 16:00:44.763,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:15:02.404,2020-01-03 15:22:37.095,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:40:32.626,2020-01-03 15:45:07.962,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:15:08.417,2020-01-03 15:20:02.367,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:14:55.747,2020-01-03 15:20:38.266,2020,1,3,15
kennedy,lawrence_east,2020-01-03 15:26:55.014,2020-01-03 15:32:21.623,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:40:29.068,2020-01-03 15:46:21.721,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:46:47.100,2020-01-03 15:55:33.742,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:36:04.859,2020-01-03 15:40:12.950,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:24:34.635,2020-01-03 15:28:59.409,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:09:28.361,2020-01-03 15:15:46.698,2020,1,3,15
lawrence_east,kennedy,2020-01-03 15:46:51.019,2020-01-03 15:51:50.492,2020,1,3,15
kennedy,lawrence_east,2019-11-30 19:26:14.323,2019-11-30 19:34:50.846,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:00:43.935,2019-11-30 19:04:26.957,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:27:27.392,2019-11-30 19:31:55.820,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:24:33.286,2019-11-30 19:34:50.202,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:21:10.681,2019-11-30 19:27:25.603,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:43:26.208,2019-11-30 19:54:21.120,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:13:55.526,2019-11-30 19:19:19.560,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:42:52.014,2019-11-30 19:47:07.947,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:43:19.365,2019-11-30 19:49:48.663,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:06:47.254,2019-11-30 19:14:21.936,2019,11,30,19
lawrence_east,kennedy,2019-11-30 20:01:52.357,2019-11-30 20:08:16.098,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:57:27.119,2019-11-30 20:09:08.813,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:36:17.058,2019-11-30 19:41:03.789,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:17:43.267,2019-11-30 19:25:21.246,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:35:45.173,2019-11-30 19:39:53.806,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:39:21.096,2019-11-30 19:54:07.936,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:42:18.057,2019-11-30 19:47:09.873,2019,11,30,19
kennedy,lawrence_east,2019-11-30 20:00:43.460,2019-11-30 20:13:12.388,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:00:22.800,2019-11-30 19:04:31.403,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:29:26.181,2019-11-30 19:42:15.465,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:04:21.373,2019-11-30 19:13:53.198,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:36:14.485,2019-11-30 19:41:14.726,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:09:40.660,2019-11-30 19:13:20.757,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:48:25.301,2019-11-30 19:52:59.747,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:08:50.946,2019-11-30 19:14:27.537,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:09:35.795,2019-11-30 19:13:37.342,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:56:08.429,2019-11-30 20:07:21.157,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:15:12.593,2019-11-30 19:19:37.865,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:42:51.087,2019-11-30 19:50:02.199,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:32:10.147,2019-11-30 19:43:26.996,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:36:44.732,2019-11-30 19:46:23.828,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:40:28.338,2019-11-30 19:49:47.783,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:42:29.529,2019-11-30 19:46:47.581,2019,11,30,19
lawrence_east,kennedy,2019-11-30 20:02:45.930,2019-11-30 20:30:27.022,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:26:20.587,2019-11-30 19:34:52.784,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:15:07.467,2019-11-30 19:18:56.746,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:17:46.568,2019-11-30 19:23:02.089,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:09:06.812,2019-11-30 19:14:19.754,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:26:54.641,2019-11-30 19:31:49.812,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:36:18.419,2019-11-30 19:40:45.112,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:58:05.987,2019-11-30 20:08:10.975,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:15:27.720,2019-11-30 19:21:54.035,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:39:27.329,2019-11-30 19:50:28.343,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:35:54.522,2019-11-30 19:40:02.800,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:00:34.901,2019-11-30 19:05:31.890,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:42:45.398,2019-11-30 19:47:26.700,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:54:52.143,2019-11-30 19:58:51.248,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:09:02.406,2019-11-30 19:14:16.396,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:26:09.940,2019-11-30 19:34:44.799,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:09:39.843,2019-11-30 19:19:16.342,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:40:15.701,2019-11-30 19:53:54.642,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:14:26.342,2019-11-30 19:25:52.664,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:55:02.584,2019-11-30 19:59:46.335,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:09:26.979,2019-11-30 19:15:32.484,2019,11,30,19
kennedy,lawrence_east,2019-11-30 19:34:56.222,2019-11-30 19:43:45.620,2019,11,30,19
lawrence_east,kennedy,2019-11-30 19:55:18.495,2019-11-30 20:07:33.621,2019,11,30,19
kennedy,lawrence_east,2020-01-01 04:13:51.167,2020-01-01 04:24:25.292,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:09:59.218,2020-01-01 04:14:37.479,2020,1,1,4
kennedy,lawrence_east,2020-01-01 04:13:39.813,2020-01-01 04:24:30.392,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:09:43.974,2020-01-01 04:23:20.049,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:17:52.600,2020-01-01 04:25:41.717,2020,1,1,4
kennedy,lawrence_east,2020-01-01 04:25:25.806,2020-01-01 04:33:43.817,2020,1,1,4
kennedy,lawrence_east,2020-01-01 04:52:51.430,2020-01-01 05:01:13.673,2020,1,1,4
kennedy,lawrence_east,2020-01-01 04:41:59.621,2020-01-01 04:48:54.274,2020,1,1,4
kennedy,lawrence_east,2020-01-01 04:36:16.876,2020-01-01 04:47:03.321,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:22:44.608,2020-01-01 04:31:21.112,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:35:18.328,2020-01-01 04:46:45.855,2020,1,1,4
kennedy,lawrence_east,2020-01-01 04:19:19.327,2020-01-01 04:24:12.032,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:09:43.368,2020-01-01 04:23:18.426,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:15:27.644,2020-01-01 04:20:30.290,2020,1,1,4
kennedy,lawrence_east,2020-01-01 04:52:55.336,2020-01-01 05:01:28.291,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:24:59.790,2020-01-01 04:30:49.392,2020,1,1,4
lawrence_east,kennedy,2020-01-01 04:26:46.409,2020-01-01 04:31:05.710,2020,1,1,4
kennedy,lawrence_east,2020-01-01 04:27:50.701,2020-01-01 04:35:08.080,2020,1,1,4
lawrence_east,kennedy,2019-12-24 16:04:12.724,2019-12-24 16:08:40.660,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:35:53.486,2019-12-24 16:41:41.872,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:12:55.486,2019-12-24 16:19:32.817,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:17:16.738,2019-12-24 16:25:27.516,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:35:28.547,2019-12-24 16:42:03.096,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:37:13.963,2019-12-24 16:44:43.640,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:00:02.720,2019-12-24 16:04:37.118,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:58:41.905,2019-12-24 17:04:24.509,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:12:08.529,2019-12-24 16:19:53.015,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:17:46.599,2019-12-24 16:26:24.855,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:25:45.655,2019-12-24 16:34:37.151,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:04:41.988,2019-12-24 16:11:44.605,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:27:32.470,2019-12-24 16:33:43.249,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:25:00.260,2019-12-24 16:34:17.627,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:06:09.714,2019-12-24 16:23:21.735,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:18:07.759,2019-12-24 16:26:03.181,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:44:16.792,2019-12-24 16:51:17.176,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:36:27.193,2019-12-24 16:45:12.434,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:25:34.134,2019-12-24 16:35:23.934,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:25:19.478,2019-12-24 16:33:29.747,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:04:28.393,2019-12-24 16:11:09.545,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:24:58.770,2019-12-24 16:34:30.886,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:25:54.667,2019-12-24 16:33:53.677,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:36:01.099,2019-12-24 16:40:43.436,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:54:36.710,2019-12-24 17:05:08.245,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:45:57.883,2019-12-24 17:05:51.163,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:37:05.923,2019-12-24 16:44:44.499,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:35:33.570,2019-12-24 16:41:28.582,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:12:53.623,2019-12-24 16:19:24.902,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:50:56.032,2019-12-24 16:58:37.131,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:50:06.765,2019-12-24 16:54:25.254,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:42:45.814,2019-12-24 16:49:19.276,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:42:35.579,2019-12-24 16:48:36.213,2019,12,24,16
kennedy,lawrence_east,2019-12-24 16:51:16.850,2019-12-24 16:58:53.926,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:25:32.590,2019-12-24 16:34:17.456,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:35:30.621,2019-12-24 16:40:43.416,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:45:28.595,2019-12-24 17:05:56.082,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:24:52.454,2019-12-24 16:33:43.355,2019,12,24,16
lawrence_east,kennedy,2019-12-24 16:17:19.673,2019-12-24 16:26:26.631,2019,12,24,16
lawrence_east,kennedy,2019-12-18 12:48:36.099,2019-12-18 12:54:20.106,2019,12,18,12
kennedy,lawrence_east,2019-12-18 12:12:03.265,2019-12-18 12:20:57.049,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:24:52.585,2019-12-18 12:33:43.689,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:51:47.178,2019-12-18 12:58:33.294,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:53:35.977,2019-12-18 12:58:49.712,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:38:58.406,2019-12-18 12:43:16.337,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:33:28.980,2019-12-18 12:37:51.896,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:07:20.451,2019-12-18 12:13:49.635,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:04:40.169,2019-12-18 12:09:34.800,2019,12,18,12
kennedy,lawrence_east,2019-12-18 12:46:34.479,2019-12-18 12:55:48.103,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:30:14.098,2019-12-18 12:38:07.477,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:54:01.799,2019-12-18 12:58:34.323,2019,12,18,12
kennedy,lawrence_east,2019-12-18 12:12:33.285,2019-12-18 12:20:47.347,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:28:12.044,2019-12-18 12:33:16.956,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:53:45.909,2019-12-18 12:59:02.919,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:02:59.590,2019-12-18 12:11:02.003,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:08:25.756,2019-12-18 12:13:13.649,2019,12,18,12
lawrence_east,kennedy,2019-12-18 12:28:05.585,2019-12-18 12:33:12.452,2019,12,18,12
