origin,destination,total,type
59,272,4,raw_pm
59,273,36,raw_pm
59,276,5,raw_pm
59,288,12,raw_pm
59,390,12,raw_pm
59,408,20,raw_pm
59,424,39,raw_pm
59,428,10,raw_pm
59,437,8,raw_pm
59,447,20,raw_pm
59,448,9,raw_pm
59,450,16,raw_pm
59,458,13,raw_pm
59,490,20,raw_pm
59,531,15,raw_pm
59,535,15,raw_pm
59,538,12,raw_pm
59,545,5,raw_pm
59,553,25,raw_pm
59,579,9,raw_pm
59,620,28,raw_pm
60,15,11,raw_pm
60,16,21,raw_pm
60,42,10,raw_pm
60,43,36,raw_pm
60,45,62,raw_pm
60,54,25,raw_pm
60,69,27,raw_pm
60,77,22,raw_pm
60,80,21,raw_pm
60,89,62,raw_pm
60,95,6,raw_pm
60,105,5,raw_pm
60,106,5,raw_pm
60,110,71,raw_pm
60,113,8,raw_pm
60,122,46,raw_pm
60,125,24,raw_pm
60,127,9,raw_pm
60,140,42,raw_pm
60,147,21,raw_pm
60,169,15,raw_pm
60,173,19,raw_pm
60,177,45,raw_pm
60,187,14,raw_pm
60,194,11,raw_pm
60,196,12,raw_pm
60,200,30,raw_pm
60,209,93,raw_pm
60,211,15,raw_pm
60,214,14,raw_pm
60,230,20,raw_pm
60,232,14,raw_pm
60,233,14,raw_pm
60,241,9,raw_pm
60,249,159,raw_pm
60,250,8,raw_pm
60,255,6,raw_pm
60,256,16,raw_pm
60,257,9,raw_pm
60,276,5,raw_pm
60,279,18,raw_pm
60,287,20,raw_pm
60,291,5,raw_pm
60,300,15,raw_pm
60,313,14,raw_pm
60,317,15,raw_pm
60,318,20,raw_pm
60,321,16,raw_pm
60,340,31,raw_pm
60,345,9,raw_pm
60,427,76,raw_pm
60,448,20,raw_pm
60,450,33,raw_pm
60,454,19,raw_pm
60,460,20,raw_pm
60,465,15,raw_pm
60,483,27,raw_pm
60,537,17,raw_pm
60,538,42,raw_pm
60,554,7,raw_pm
60,570,41,raw_pm
60,590,22,raw_pm
61,51,11,raw_pm
61,84,40,raw_pm
61,125,5,raw_pm
61,147,5,raw_pm
61,154,11,raw_pm
61,313,34,raw_pm
61,404,52,raw_pm
61,595,14,raw_pm
61,601,21,raw_pm
62,26,20,raw_pm
62,73,10,raw_pm
62,79,15,raw_pm
62,84,19,raw_pm
62,89,23,raw_pm
62,119,26,raw_pm
62,205,11,raw_pm
62,216,10,raw_pm
62,250,86,raw_pm
62,251,12,raw_pm
62,271,24,raw_pm
62,275,71,raw_pm
62,328,5,raw_pm
62,400,11,raw_pm
62,428,26,raw_pm
62,440,18,raw_pm
62,442,28,raw_pm
62,470,6,raw_pm
62,554,42,raw_pm
62,565,17,raw_pm
63,23,5,raw_pm
63,24,17,raw_pm
63,26,21,raw_pm
63,38,42,raw_pm
63,39,11,raw_pm
63,48,72,raw_pm
63,50,16,raw_pm
63,51,28,raw_pm
63,52,18,raw_pm
63,54,9,raw_pm
63,71,15,raw_pm
63,72,70,raw_pm
63,73,19,raw_pm
63,76,13,raw_pm
63,89,13,raw_pm
63,90,21,raw_pm
63,95,27,raw_pm
63,98,7,raw_pm
63,106,5,raw_pm
63,109,40,raw_pm
63,110,41,raw_pm
63,114,42,raw_pm
63,119,23,raw_pm
63,124,61,raw_pm
63,177,83,raw_pm
63,182,23,raw_pm
63,188,42,raw_pm
63,195,13,raw_pm
63,202,8,raw_pm
63,207,36,raw_pm
63,210,116,raw_pm
63,211,90,raw_pm
63,214,14,raw_pm
63,217,24,raw_pm
63,218,9,raw_pm
63,223,11,raw_pm
63,228,17,raw_pm
63,263,4,raw_pm
63,271,12,raw_pm
63,287,8,raw_pm
63,295,30,raw_pm
63,313,41,raw_pm
63,325,19,raw_pm
63,327,17,raw_pm
63,335,32,raw_pm
63,414,27,raw_pm
63,420,16,raw_pm
63,443,59,raw_pm
63,450,74,raw_pm
63,452,32,raw_pm
63,453,28,raw_pm
63,454,24,raw_pm
63,464,24,raw_pm
63,465,4,raw_pm
63,467,27,raw_pm
63,468,26,raw_pm
63,469,56,raw_pm
63,478,51,raw_pm
63,509,5,raw_pm
63,531,85,raw_pm
63,542,7,raw_pm
63,544,13,raw_pm
63,545,74,raw_pm
63,554,21,raw_pm
63,559,80,raw_pm
63,563,15,raw_pm
63,568,14,raw_pm
63,621,53,raw_pm
64,38,78,raw_pm
64,72,19,raw_pm
64,73,28,raw_pm
64,196,10,raw_pm
64,210,19,raw_pm
64,211,10,raw_pm
64,224,18,raw_pm
64,258,8,raw_pm
64,293,8,raw_pm
64,350,14,raw_pm
64,490,16,raw_pm
64,557,60,raw_pm
64,621,15,raw_pm
65,6,13,raw_pm
65,17,18,raw_pm
65,20,19,raw_pm
65,21,68,raw_pm
65,25,6,raw_pm
65,39,25,raw_pm
65,40,9,raw_pm
65,41,99,raw_pm
65,42,63,raw_pm
65,43,76,raw_pm
65,44,35,raw_pm
65,45,95,raw_pm
65,50,16,raw_pm
65,52,18,raw_pm
65,62,11,raw_pm
65,64,12,raw_pm
65,67,28,raw_pm
65,69,58,raw_pm
65,71,5,raw_pm
65,72,26,raw_pm
65,73,44,raw_pm
65,75,15,raw_pm
65,79,25,raw_pm
65,90,6,raw_pm
65,93,6,raw_pm
65,94,31,raw_pm
65,97,5,raw_pm
65,99,18,raw_pm
65,105,74,raw_pm
65,108,11,raw_pm
65,109,22,raw_pm
65,110,28,raw_pm
65,114,33,raw_pm
65,116,24,raw_pm
65,118,24,raw_pm
65,119,26,raw_pm
65,122,9,raw_pm
65,125,19,raw_pm
65,126,6,raw_pm
65,127,16,raw_pm
65,128,22,raw_pm
65,130,41,raw_pm
65,143,7,raw_pm
65,147,6,raw_pm
65,150,22,raw_pm
65,163,45,raw_pm
65,165,58,raw_pm
65,171,73,raw_pm
65,177,6,raw_pm
65,179,18,raw_pm
65,184,39,raw_pm
65,185,95,raw_pm
65,189,20,raw_pm
65,199,8,raw_pm
65,201,57,raw_pm
65,202,75,raw_pm
65,203,13,raw_pm
65,204,30,raw_pm
65,205,20,raw_pm
65,209,62,raw_pm
65,210,27,raw_pm
65,211,96,raw_pm
65,212,9,raw_pm
65,213,52,raw_pm
65,215,38,raw_pm
65,216,19,raw_pm
65,222,13,raw_pm
65,223,14,raw_pm
65,232,5,raw_pm
65,234,19,raw_pm
65,236,15,raw_pm
65,250,89,raw_pm
65,251,11,raw_pm
65,255,8,raw_pm
65,256,8,raw_pm
65,258,12,raw_pm
65,263,37,raw_pm
65,264,37,raw_pm
65,266,9,raw_pm
65,268,34,raw_pm
65,270,82,raw_pm
65,273,18,raw_pm
65,274,34,raw_pm
65,277,9,raw_pm
65,279,24,raw_pm
65,281,15,raw_pm
65,282,20,raw_pm
65,287,57,raw_pm
65,288,12,raw_pm
65,292,8,raw_pm
65,295,4,raw_pm
65,305,23,raw_pm
65,312,35,raw_pm
65,313,49,raw_pm
65,320,10,raw_pm
65,326,10,raw_pm
65,329,37,raw_pm
65,334,35,raw_pm
65,338,10,raw_pm
65,345,27,raw_pm
65,347,5,raw_pm
65,348,24,raw_pm
65,350,16,raw_pm
65,370,4,raw_pm
65,380,26,raw_pm
65,390,51,raw_pm
65,401,35,raw_pm
65,405,9,raw_pm
65,406,11,raw_pm
65,408,35,raw_pm
65,425,21,raw_pm
65,427,30,raw_pm
65,431,6,raw_pm
65,437,32,raw_pm
65,440,22,raw_pm
65,441,16,raw_pm
65,442,80,raw_pm
65,443,15,raw_pm
65,446,30,raw_pm
65,447,25,raw_pm
65,449,7,raw_pm
65,450,22,raw_pm
65,454,34,raw_pm
65,456,22,raw_pm
65,457,22,raw_pm
65,463,24,raw_pm
65,464,48,raw_pm
65,466,15,raw_pm
65,467,37,raw_pm
65,468,24,raw_pm
65,469,8,raw_pm
65,471,25,raw_pm
65,476,35,raw_pm
65,479,29,raw_pm
65,483,37,raw_pm
65,487,12,raw_pm
65,490,38,raw_pm
65,515,20,raw_pm
65,520,42,raw_pm
65,528,8,raw_pm
65,536,9,raw_pm
65,539,33,raw_pm
65,542,22,raw_pm
65,545,5,raw_pm
65,565,20,raw_pm
65,568,28,raw_pm
65,571,10,raw_pm
65,575,15,raw_pm
65,584,6,raw_pm
65,588,10,raw_pm
65,592,26,raw_pm
65,607,4,raw_pm
65,608,14,raw_pm
65,613,15,raw_pm
65,619,64,raw_pm
65,621,14,raw_pm
65,622,40,raw_pm
66,14,32,raw_pm
66,15,10,raw_pm
66,17,38,raw_pm
66,25,22,raw_pm
66,26,15,raw_pm
66,34,5,raw_pm
66,42,47,raw_pm
66,43,73,raw_pm
66,45,24,raw_pm
66,46,18,raw_pm
66,68,11,raw_pm
66,69,30,raw_pm
66,71,35,raw_pm
66,72,16,raw_pm
66,73,5,raw_pm
66,81,8,raw_pm
66,89,155,raw_pm
66,90,19,raw_pm
66,91,9,raw_pm
66,93,6,raw_pm
66,95,12,raw_pm
66,101,14,raw_pm
66,102,18,raw_pm
66,104,5,raw_pm
66,105,26,raw_pm
66,106,10,raw_pm
66,110,72,raw_pm
66,113,16,raw_pm
66,116,58,raw_pm
66,118,12,raw_pm
66,123,25,raw_pm
66,124,86,raw_pm
66,125,36,raw_pm
66,145,7,raw_pm
66,147,31,raw_pm
66,148,13,raw_pm
66,150,12,raw_pm
66,154,14,raw_pm
66,167,18,raw_pm
66,173,31,raw_pm
66,175,24,raw_pm
66,179,54,raw_pm
66,181,12,raw_pm
66,182,27,raw_pm
66,183,36,raw_pm
66,186,106,raw_pm
66,188,73,raw_pm
66,195,11,raw_pm
66,196,14,raw_pm
66,201,26,raw_pm
66,202,109,raw_pm
66,204,40,raw_pm
66,207,52,raw_pm
66,209,26,raw_pm
66,210,77,raw_pm
66,211,56,raw_pm
66,216,14,raw_pm
66,217,29,raw_pm
66,220,19,raw_pm
66,229,17,raw_pm
66,245,36,raw_pm
66,250,7,raw_pm
66,251,17,raw_pm
66,252,34,raw_pm
66,253,33,raw_pm
66,254,18,raw_pm
66,255,8,raw_pm
66,256,9,raw_pm
66,257,72,raw_pm
66,258,56,raw_pm
66,264,19,raw_pm
66,265,18,raw_pm
66,266,57,raw_pm
66,268,15,raw_pm
66,270,9,raw_pm
66,273,12,raw_pm
66,274,5,raw_pm
66,278,65,raw_pm
66,282,71,raw_pm
66,285,50,raw_pm
66,287,5,raw_pm
66,288,4,raw_pm
66,293,14,raw_pm
66,294,52,raw_pm
66,295,23,raw_pm
66,296,25,raw_pm
66,297,5,raw_pm
66,307,28,raw_pm
66,313,53,raw_pm
66,368,4,raw_pm
66,397,14,raw_pm
66,410,10,raw_pm
66,435,9,raw_pm
66,439,31,raw_pm
66,443,23,raw_pm
66,444,25,raw_pm
66,448,13,raw_pm
66,452,31,raw_pm
66,454,27,raw_pm
66,455,21,raw_pm
66,461,7,raw_pm
66,462,9,raw_pm
66,464,24,raw_pm
66,476,14,raw_pm
66,484,22,raw_pm
66,490,14,raw_pm
66,497,55,raw_pm
66,502,31,raw_pm
66,521,14,raw_pm
66,535,12,raw_pm
66,548,27,raw_pm
66,552,35,raw_pm
66,557,21,raw_pm
66,578,16,raw_pm
66,584,40,raw_pm
66,590,87,raw_pm
66,601,14,raw_pm
66,608,40,raw_pm
66,613,22,raw_pm
66,618,45,raw_pm
66,621,14,raw_pm
67,16,39,raw_pm
67,21,95,raw_pm
67,22,4,raw_pm
67,24,14,raw_pm
67,25,37,raw_pm
67,33,11,raw_pm
67,34,10,raw_pm
67,36,21,raw_pm
67,37,15,raw_pm
67,38,40,raw_pm
67,45,9,raw_pm
67,46,6,raw_pm
67,57,27,raw_pm
67,61,7,raw_pm
67,62,15,raw_pm
67,79,18,raw_pm
67,81,14,raw_pm
67,89,67,raw_pm
67,91,5,raw_pm
67,95,48,raw_pm
67,96,12,raw_pm
67,99,38,raw_pm
67,101,63,raw_pm
67,103,24,raw_pm
67,105,5,raw_pm
67,106,12,raw_pm
67,107,19,raw_pm
67,108,18,raw_pm
67,110,23,raw_pm
67,114,33,raw_pm
67,115,39,raw_pm
67,118,14,raw_pm
67,120,13,raw_pm
67,124,19,raw_pm
67,125,5,raw_pm
67,127,7,raw_pm
67,129,15,raw_pm
67,130,20,raw_pm
67,139,33,raw_pm
67,150,43,raw_pm
67,155,14,raw_pm
67,163,22,raw_pm
67,166,12,raw_pm
67,170,4,raw_pm
67,172,17,raw_pm
67,175,27,raw_pm
67,179,18,raw_pm
67,181,15,raw_pm
67,183,9,raw_pm
67,188,16,raw_pm
67,194,41,raw_pm
67,195,12,raw_pm
67,196,17,raw_pm
67,202,12,raw_pm
67,209,65,raw_pm
67,211,21,raw_pm
67,212,7,raw_pm
67,222,53,raw_pm
67,223,21,raw_pm
67,245,19,raw_pm
67,248,14,raw_pm
67,250,38,raw_pm
67,252,33,raw_pm
67,257,16,raw_pm
67,258,8,raw_pm
67,264,186,raw_pm
67,271,10,raw_pm
67,275,10,raw_pm
67,278,78,raw_pm
67,279,10,raw_pm
67,280,21,raw_pm
67,287,9,raw_pm
67,306,25,raw_pm
67,312,14,raw_pm
67,315,15,raw_pm
67,319,19,raw_pm
67,323,10,raw_pm
67,336,28,raw_pm
67,375,23,raw_pm
67,397,4,raw_pm
67,398,41,raw_pm
67,409,14,raw_pm
67,428,6,raw_pm
67,431,38,raw_pm
67,441,8,raw_pm
67,443,24,raw_pm
67,450,29,raw_pm
67,454,110,raw_pm
67,464,16,raw_pm
67,471,6,raw_pm
67,472,8,raw_pm
67,480,28,raw_pm
67,481,110,raw_pm
67,483,44,raw_pm
67,491,16,raw_pm
67,494,9,raw_pm
67,499,40,raw_pm
67,506,25,raw_pm
67,509,5,raw_pm
67,513,13,raw_pm
67,523,18,raw_pm
67,528,6,raw_pm
67,546,31,raw_pm
67,555,11,raw_pm
67,571,13,raw_pm
67,590,38,raw_pm
67,591,7,raw_pm
67,592,9,raw_pm
67,600,27,raw_pm
67,606,10,raw_pm
67,608,46,raw_pm
68,16,17,raw_pm
68,17,28,raw_pm
68,21,113,raw_pm
68,24,46,raw_pm
68,26,14,raw_pm
68,29,18,raw_pm
68,34,7,raw_pm
68,35,11,raw_pm
68,36,12,raw_pm
68,46,12,raw_pm
68,52,25,raw_pm
68,59,5,raw_pm
68,71,27,raw_pm
68,79,18,raw_pm
68,81,15,raw_pm
68,84,29,raw_pm
68,90,97,raw_pm
68,94,18,raw_pm
68,96,6,raw_pm
68,98,132,raw_pm
68,99,53,raw_pm
68,101,38,raw_pm
68,102,88,raw_pm
68,110,9,raw_pm
68,114,33,raw_pm
68,119,19,raw_pm
68,120,25,raw_pm
68,122,56,raw_pm
68,124,19,raw_pm
68,125,12,raw_pm
68,128,31,raw_pm
68,130,24,raw_pm
68,138,39,raw_pm
68,145,18,raw_pm
68,147,5,raw_pm
68,163,16,raw_pm
68,166,27,raw_pm
68,169,18,raw_pm
68,171,15,raw_pm
68,172,19,raw_pm
68,173,11,raw_pm
68,175,18,raw_pm
68,184,33,raw_pm
68,186,16,raw_pm
68,188,41,raw_pm
68,190,38,raw_pm
68,191,21,raw_pm
68,193,30,raw_pm
68,196,28,raw_pm
68,198,14,raw_pm
68,202,20,raw_pm
68,209,13,raw_pm
68,210,9,raw_pm
68,211,30,raw_pm
68,219,15,raw_pm
68,228,26,raw_pm
68,229,21,raw_pm
68,243,29,raw_pm
68,245,28,raw_pm
68,247,41,raw_pm
68,249,16,raw_pm
68,251,38,raw_pm
68,253,10,raw_pm
68,256,34,raw_pm
68,258,31,raw_pm
68,259,7,raw_pm
68,264,9,raw_pm
68,265,152,raw_pm
68,266,31,raw_pm
68,267,39,raw_pm
68,270,8,raw_pm
68,271,24,raw_pm
68,274,5,raw_pm
68,277,6,raw_pm
68,278,4,raw_pm
68,279,30,raw_pm
68,280,10,raw_pm
68,285,12,raw_pm
68,301,20,raw_pm
68,312,7,raw_pm
68,313,33,raw_pm
68,314,9,raw_pm
68,318,31,raw_pm
68,330,46,raw_pm
68,332,16,raw_pm
68,333,12,raw_pm
68,336,8,raw_pm
68,337,12,raw_pm
68,338,20,raw_pm
68,340,19,raw_pm
68,363,9,raw_pm
68,365,38,raw_pm
68,372,11,raw_pm
68,411,17,raw_pm
68,420,14,raw_pm
68,423,39,raw_pm
68,425,5,raw_pm
68,433,24,raw_pm
68,439,64,raw_pm
68,440,29,raw_pm
68,441,15,raw_pm
68,443,17,raw_pm
68,450,50,raw_pm
68,452,39,raw_pm
68,454,24,raw_pm
68,457,7,raw_pm
68,458,23,raw_pm
68,459,23,raw_pm
68,461,7,raw_pm
68,472,7,raw_pm
68,477,14,raw_pm
68,481,14,raw_pm
68,487,12,raw_pm
68,501,22,raw_pm
68,506,20,raw_pm
68,514,7,raw_pm
68,523,31,raw_pm
68,524,55,raw_pm
68,531,29,raw_pm
68,541,29,raw_pm
68,542,16,raw_pm
68,552,37,raw_pm
68,555,17,raw_pm
68,570,11,raw_pm
68,572,27,raw_pm
68,588,13,raw_pm
68,601,5,raw_pm
68,602,35,raw_pm
68,606,5,raw_pm
68,618,32,raw_pm
69,10,29,raw_pm
69,17,27,raw_pm
69,21,188,raw_pm
69,25,11,raw_pm
69,26,28,raw_pm
69,41,17,raw_pm
69,42,48,raw_pm
69,43,24,raw_pm
69,52,74,raw_pm
69,53,42,raw_pm
69,57,9,raw_pm
69,59,12,raw_pm
69,61,10,raw_pm
69,62,15,raw_pm
69,65,23,raw_pm
69,66,87,raw_pm
69,74,37,raw_pm
69,75,6,raw_pm
69,76,32,raw_pm
69,77,42,raw_pm
69,78,6,raw_pm
69,82,18,raw_pm
69,89,9,raw_pm
69,93,37,raw_pm
69,94,61,raw_pm
69,95,15,raw_pm
69,98,24,raw_pm
69,99,20,raw_pm
69,107,5,raw_pm
69,109,40,raw_pm
69,110,238,raw_pm
69,114,7,raw_pm
69,116,10,raw_pm
69,118,7,raw_pm
69,119,18,raw_pm
69,122,51,raw_pm
69,125,46,raw_pm
69,127,8,raw_pm
69,139,34,raw_pm
69,140,46,raw_pm
69,148,13,raw_pm
69,153,10,raw_pm
69,162,20,raw_pm
69,163,7,raw_pm
69,172,10,raw_pm
69,173,30,raw_pm
69,174,31,raw_pm
69,177,22,raw_pm
69,179,73,raw_pm
69,181,24,raw_pm
69,182,61,raw_pm
69,183,7,raw_pm
69,184,14,raw_pm
69,185,17,raw_pm
69,188,92,raw_pm
69,190,47,raw_pm
69,197,40,raw_pm
69,199,5,raw_pm
69,201,46,raw_pm
69,209,78,raw_pm
69,210,37,raw_pm
69,211,54,raw_pm
69,213,75,raw_pm
69,217,85,raw_pm
69,223,66,raw_pm
69,229,30,raw_pm
69,230,39,raw_pm
69,232,55,raw_pm
69,233,28,raw_pm
69,241,26,raw_pm
69,248,30,raw_pm
69,249,15,raw_pm
69,250,51,raw_pm
69,251,26,raw_pm
69,256,11,raw_pm
69,258,100,raw_pm
69,269,23,raw_pm
69,271,17,raw_pm
69,277,12,raw_pm
69,278,42,raw_pm
69,280,75,raw_pm
69,282,122,raw_pm
69,285,50,raw_pm
69,287,34,raw_pm
69,294,21,raw_pm
69,300,38,raw_pm
69,301,16,raw_pm
69,307,111,raw_pm
69,313,26,raw_pm
69,316,12,raw_pm
69,317,56,raw_pm
69,319,13,raw_pm
69,320,33,raw_pm
69,321,33,raw_pm
69,325,14,raw_pm
69,328,9,raw_pm
69,337,66,raw_pm
69,352,15,raw_pm
69,363,23,raw_pm
69,366,25,raw_pm
69,369,55,raw_pm
69,373,93,raw_pm
69,382,21,raw_pm
69,398,28,raw_pm
69,400,26,raw_pm
69,403,25,raw_pm
69,405,32,raw_pm
69,410,55,raw_pm
69,420,5,raw_pm
69,427,99,raw_pm
69,428,16,raw_pm
69,430,70,raw_pm
69,431,31,raw_pm
69,434,44,raw_pm
69,435,22,raw_pm
69,436,24,raw_pm
69,438,27,raw_pm
69,441,22,raw_pm
69,444,20,raw_pm
69,450,132,raw_pm
69,451,12,raw_pm
69,452,100,raw_pm
69,454,58,raw_pm
69,459,27,raw_pm
69,460,17,raw_pm
69,463,12,raw_pm
69,464,5,raw_pm
69,467,49,raw_pm
69,469,98,raw_pm
69,470,30,raw_pm
69,474,39,raw_pm
69,479,63,raw_pm
69,483,56,raw_pm
69,484,17,raw_pm
69,485,21,raw_pm
69,490,57,raw_pm
69,497,23,raw_pm
69,500,13,raw_pm
69,506,29,raw_pm
69,507,11,raw_pm
69,512,69,raw_pm
69,514,39,raw_pm
69,518,12,raw_pm
69,520,40,raw_pm
69,531,12,raw_pm
69,538,29,raw_pm
69,540,64,raw_pm
69,545,7,raw_pm
69,555,15,raw_pm
69,559,30,raw_pm
69,560,65,raw_pm
69,565,19,raw_pm
69,570,21,raw_pm
69,574,24,raw_pm
69,588,7,raw_pm
69,591,28,raw_pm
69,600,60,raw_pm
69,601,19,raw_pm
69,607,10,raw_pm
69,613,21,raw_pm
70,16,38,raw_pm
70,25,11,raw_pm
70,43,14,raw_pm
70,48,15,raw_pm
70,52,41,raw_pm
70,56,28,raw_pm
70,59,12,raw_pm
70,66,26,raw_pm
70,85,15,raw_pm
70,122,25,raw_pm
70,124,57,raw_pm
70,125,10,raw_pm
70,139,15,raw_pm
70,145,31,raw_pm
70,165,9,raw_pm
70,180,17,raw_pm
70,181,19,raw_pm
70,183,35,raw_pm
70,202,32,raw_pm
70,210,22,raw_pm
70,212,14,raw_pm
70,230,11,raw_pm
70,244,20,raw_pm
70,250,26,raw_pm
70,255,10,raw_pm
70,257,13,raw_pm
70,258,12,raw_pm
70,272,20,raw_pm
70,278,68,raw_pm
70,279,19,raw_pm
70,281,28,raw_pm
70,285,16,raw_pm
70,286,16,raw_pm
70,304,4,raw_pm
70,328,34,raw_pm
70,345,28,raw_pm
70,427,41,raw_pm
70,443,11,raw_pm
70,446,42,raw_pm
70,464,21,raw_pm
70,467,16,raw_pm
70,478,32,raw_pm
70,483,14,raw_pm
70,490,14,raw_pm
70,494,25,raw_pm
70,510,19,raw_pm
70,520,81,raw_pm
70,535,15,raw_pm
70,555,54,raw_pm
70,587,37,raw_pm
71,17,31,raw_pm
71,25,19,raw_pm
71,38,10,raw_pm
71,43,24,raw_pm
71,50,6,raw_pm
71,55,18,raw_pm
71,57,22,raw_pm
71,66,26,raw_pm
71,69,40,raw_pm
71,75,12,raw_pm
71,78,18,raw_pm
71,89,22,raw_pm
71,90,4,raw_pm
71,95,6,raw_pm
71,99,31,raw_pm
71,102,55,raw_pm
71,110,12,raw_pm
71,115,19,raw_pm
71,116,6,raw_pm
71,119,39,raw_pm
71,120,4,raw_pm
71,133,39,raw_pm
71,154,77,raw_pm
71,165,7,raw_pm
71,169,53,raw_pm
71,173,8,raw_pm
71,177,16,raw_pm
71,183,14,raw_pm
71,185,17,raw_pm
71,188,12,raw_pm
71,204,24,raw_pm
71,210,16,raw_pm
71,212,23,raw_pm
71,217,21,raw_pm
71,249,19,raw_pm
71,259,46,raw_pm
71,263,22,raw_pm
71,264,102,raw_pm
71,268,11,raw_pm
71,278,15,raw_pm
71,281,17,raw_pm
71,313,29,raw_pm
71,316,10,raw_pm
71,401,9,raw_pm
71,405,23,raw_pm
71,427,33,raw_pm
71,442,21,raw_pm
71,443,23,raw_pm
71,467,21,raw_pm
71,470,4,raw_pm
71,512,10,raw_pm
71,516,18,raw_pm
71,521,16,raw_pm
71,535,31,raw_pm
71,540,22,raw_pm
71,545,6,raw_pm
71,549,11,raw_pm
71,559,26,raw_pm
71,588,43,raw_pm
72,22,17,raw_pm
72,57,31,raw_pm
72,71,14,raw_pm
72,77,18,raw_pm
72,93,23,raw_pm
72,110,28,raw_pm
72,170,122,raw_pm
72,171,8,raw_pm
72,174,19,raw_pm
72,177,22,raw_pm
72,186,58,raw_pm
72,205,12,raw_pm
72,251,11,raw_pm
72,268,27,raw_pm
72,270,27,raw_pm
72,286,25,raw_pm
72,306,19,raw_pm
72,319,21,raw_pm
72,400,19,raw_pm
73,22,3,raw_pm
73,122,9,raw_pm
73,164,16,raw_pm
73,167,42,raw_pm
73,173,69,raw_pm
73,174,28,raw_pm
73,180,8,raw_pm
73,210,23,raw_pm
73,229,17,raw_pm
73,266,11,raw_pm
73,290,8,raw_pm
73,514,18,raw_pm
73,558,20,raw_pm
74,102,20,raw_pm
74,176,31,raw_pm
74,237,19,raw_pm
74,254,50,raw_pm
74,263,15,raw_pm
74,301,27,raw_pm
74,411,24,raw_pm
74,575,14,raw_pm
74,624,8,raw_pm
75,21,15,raw_pm
75,34,18,raw_pm
75,48,18,raw_pm
75,50,23,raw_pm
75,94,22,raw_pm
75,97,5,raw_pm
75,100,43,raw_pm
75,101,26,raw_pm
75,109,8,raw_pm
75,122,9,raw_pm
75,165,33,raw_pm
75,177,29,raw_pm
75,202,12,raw_pm
75,210,33,raw_pm
75,222,13,raw_pm
75,238,37,raw_pm
75,239,12,raw_pm
75,250,18,raw_pm
75,251,21,raw_pm
75,259,14,raw_pm
75,301,16,raw_pm
75,305,26,raw_pm
75,352,9,raw_pm
75,391,171,raw_pm
75,423,19,raw_pm
75,446,32,raw_pm
75,450,4,raw_pm
75,487,55,raw_pm
75,538,16,raw_pm
75,593,13,raw_pm
76,22,6,raw_pm
76,25,14,raw_pm
76,35,23,raw_pm
76,37,15,raw_pm
76,60,7,raw_pm
76,97,49,raw_pm
76,100,24,raw_pm
76,108,53,raw_pm
76,110,25,raw_pm
76,114,4,raw_pm
76,122,28,raw_pm
76,125,20,raw_pm
76,130,16,raw_pm
76,173,23,raw_pm
76,175,62,raw_pm
76,258,14,raw_pm
76,270,5,raw_pm
76,285,37,raw_pm
76,342,14,raw_pm
76,450,8,raw_pm
76,523,65,raw_pm
76,572,10,raw_pm
76,579,12,raw_pm
77,1,7,raw_pm
77,18,15,raw_pm
77,21,56,raw_pm
77,22,28,raw_pm
77,24,21,raw_pm
77,25,10,raw_pm
77,26,12,raw_pm
77,38,14,raw_pm
77,40,21,raw_pm
77,41,87,raw_pm
77,42,10,raw_pm
77,43,69,raw_pm
77,45,11,raw_pm
77,46,37,raw_pm
77,50,23,raw_pm
77,52,26,raw_pm
77,53,20,raw_pm
77,67,61,raw_pm
77,74,8,raw_pm
77,89,17,raw_pm
77,95,26,raw_pm
77,99,38,raw_pm
77,100,31,raw_pm
77,102,6,raw_pm
77,117,13,raw_pm
77,122,37,raw_pm
77,128,21,raw_pm
77,129,15,raw_pm
77,130,10,raw_pm
77,173,29,raw_pm
77,174,24,raw_pm
77,182,19,raw_pm
77,186,4,raw_pm
77,189,20,raw_pm
77,191,13,raw_pm
77,202,37,raw_pm
77,209,14,raw_pm
77,210,53,raw_pm
77,211,50,raw_pm
77,227,9,raw_pm
77,239,34,raw_pm
77,249,20,raw_pm
77,252,39,raw_pm
77,267,4,raw_pm
77,269,6,raw_pm
77,270,88,raw_pm
77,290,10,raw_pm
77,294,15,raw_pm
77,300,32,raw_pm
77,313,22,raw_pm
77,328,34,raw_pm
77,435,16,raw_pm
77,439,12,raw_pm
77,450,4,raw_pm
77,455,10,raw_pm
77,460,13,raw_pm
77,464,20,raw_pm
77,478,55,raw_pm
77,490,12,raw_pm
77,496,13,raw_pm
77,499,30,raw_pm
77,524,65,raw_pm
77,539,14,raw_pm
77,549,15,raw_pm
77,594,29,raw_pm
77,597,8,raw_pm
77,603,3,raw_pm
77,607,21,raw_pm
78,15,7,raw_pm
78,17,58,raw_pm
78,21,17,raw_pm
78,38,28,raw_pm
78,57,16,raw_pm
78,71,20,raw_pm
78,76,7,raw_pm
78,100,5,raw_pm
78,101,12,raw_pm
78,106,7,raw_pm
78,110,46,raw_pm
78,113,32,raw_pm
78,119,27,raw_pm
78,124,14,raw_pm
78,165,27,raw_pm
78,176,12,raw_pm
78,177,13,raw_pm
78,182,31,raw_pm
78,212,18,raw_pm
78,216,22,raw_pm
78,217,18,raw_pm
78,254,47,raw_pm
