origin,destination,type,total
562,170,raw_am,28
562,282,lico_am,30
562,282,raw_am,30
562,391,raw_md,27
562,401,lico_am,23
562,401,raw_am,23
562,476,lico_am,13
562,476,raw_am,13
562,496,lico_am,19
562,496,raw_am,19
562,509,lico_am,16
562,509,raw_am,16
562,516,lico_am,51
562,516,raw_am,67
562,532,lico_am,16
562,532,raw_am,16
562,532,raw_md,50
562,552,lico_md,15
562,552,raw_md,15
562,562,lico_am,27
562,562,raw_am,27
562,566,lico_md,36
562,566,raw_md,36
562,573,lico_md,12
562,573,raw_md,12
562,577,lico_md,7
562,577,raw_md,7
562,607,lico_em,9
562,607,raw_em,9
562,610,raw_am,20
562,620,raw_am,35
563,23,lico_am,31
563,23,raw_am,31
563,46,raw_am,17
563,52,raw_am,20
563,57,raw_am,8
563,63,raw_am,15
563,117,raw_am,10
563,210,lico_am,22
563,210,raw_am,22
563,278,lico_md,14
563,278,raw_md,14
563,545,raw_am,22
563,577,raw_am,23
563,615,lico_am,23
563,615,raw_am,23
564,41,raw_am,23
564,75,raw_am,23
564,110,raw_pm,21
564,151,raw_pm,60
564,188,raw_pm,16
564,211,raw_pm,27
564,233,lico_md,43
564,233,raw_md,43
564,239,lico_ev,31
564,239,raw_ev,31
564,249,lico_md,23
564,249,raw_md,23
564,249,raw_pm,73
564,313,lico_ev,64
564,313,raw_ev,64
564,335,lico_pm,39
564,335,raw_pm,39
564,371,lico_ev,69
564,371,raw_ev,69
564,465,raw_pm,24
564,482,raw_pm,22
564,509,lico_pm,5
564,509,raw_pm,5
564,510,raw_ev,10
564,552,lico_pm,14
564,552,raw_pm,14
564,593,raw_pm,4
564,606,lico_ev,14
564,606,raw_ev,14
564,607,lico_pm,10
564,607,raw_pm,10
564,618,raw_pm,54
564,621,lico_pm,104
564,621,raw_pm,104
565,38,lico_am,14
565,38,raw_am,14
565,56,lico_am,15
565,56,raw_am,15
565,69,raw_am,19
565,204,raw_am,24
565,495,raw_am,29
565,546,lico_am,26
565,546,raw_am,26
565,548,raw_am,19
565,560,raw_am,44
565,562,lico_am,26
565,562,raw_am,26
565,588,lico_pm,21
565,588,raw_pm,21
566,17,lico_pm,30
566,17,raw_pm,30
566,41,raw_pm,18
566,48,raw_md,22
566,52,lico_md,27
566,52,raw_md,27
566,69,lico_pm,28
566,69,raw_pm,28
566,72,raw_pm,47
566,91,lico_pm,130
566,91,raw_pm,130
566,182,raw_pm,46
566,219,raw_ev,65
566,222,lico_ev,36
566,222,raw_ev,36
566,230,lico_ev,40
566,230,raw_ev,40
566,239,raw_ev,37
566,249,lico_pm,13
566,249,raw_pm,13
566,270,raw_pm,24
566,272,raw_pm,51
566,274,raw_pm,34
566,334,raw_ev,39
566,396,lico_pm,29
566,396,raw_pm,29
566,405,lico_ev,22
566,405,raw_ev,22
566,411,raw_pm,14
566,430,lico_ev,33
566,430,raw_ev,33
566,438,raw_ev,34
566,455,lico_pm,66
566,455,raw_pm,66
566,474,lico_pm,8
566,474,raw_pm,8
566,477,lico_ev,26
566,477,raw_ev,26
566,483,lico_ev,18
566,483,raw_ev,18
566,485,lico_md,25
566,485,lico_pm,12
566,485,raw_md,25
566,485,raw_pm,30
566,487,lico_pm,53
566,487,raw_pm,53
566,490,lico_ev,51
566,490,lico_pm,113
566,490,raw_ev,51
566,490,raw_md,37
566,490,raw_pm,195
566,491,lico_pm,48
566,491,raw_pm,101
566,492,lico_pm,28
566,492,raw_pm,28
566,494,lico_ev,21
566,494,lico_pm,40
566,494,raw_ev,21
566,494,raw_pm,40
566,496,raw_ev,107
566,497,lico_pm,66
566,497,raw_pm,66
566,500,lico_pm,23
566,500,raw_pm,23
566,514,lico_ev,44
566,514,raw_am,30
566,514,raw_ev,44
566,515,lico_pm,48
566,515,raw_pm,48
566,516,raw_pm,19
566,523,lico_md,48
566,523,raw_md,48
566,532,raw_ev,41
566,533,lico_pm,10
566,533,raw_pm,10
566,538,lico_pm,41
566,538,raw_pm,41
566,551,raw_pm,6
566,552,lico_ev,18
566,552,lico_pm,71
566,552,raw_ev,18
566,552,raw_pm,71
566,558,raw_pm,16
566,559,lico_ev,91
566,559,raw_ev,91
566,562,lico_ev,36
566,562,raw_ev,36
566,567,raw_md,11
566,571,raw_ev,23
566,572,lico_pm,24
566,572,raw_pm,24
566,579,lico_pm,55
566,579,raw_pm,81
566,582,raw_pm,64
566,583,raw_md,47
566,597,raw_pm,22
566,601,lico_ev,40
566,601,lico_pm,70
566,601,raw_ev,40
566,601,raw_pm,115
566,606,lico_md,33
566,606,raw_md,33
566,608,raw_pm,37
566,618,lico_pm,18
566,618,raw_pm,18
566,620,raw_ev,12
566,620,raw_pm,36
566,621,lico_ev,74
566,621,raw_ev,74
567,36,raw_am,23
567,43,raw_am,23
567,63,raw_md,35
567,560,lico_am,41
567,560,raw_am,41
567,566,raw_md,11
567,601,lico_md,21
567,601,raw_md,21
568,35,raw_am,16
568,38,raw_am,58
568,49,raw_am,23
568,52,lico_am,22
568,52,raw_am,43
568,55,lico_am,20
568,55,raw_am,20
568,59,raw_am,8
568,63,lico_am,14
568,63,raw_am,14
568,65,raw_am,36
568,67,raw_am,8
568,78,raw_am,13
568,210,lico_am,15
568,210,lico_md,24
568,210,raw_am,15
568,210,raw_md,24
568,424,raw_am,17
568,516,raw_am,33
568,546,lico_am,33
568,546,raw_am,33
568,557,lico_pm,14
568,557,raw_pm,14
569,25,raw_am,21
569,52,lico_am,29
569,52,raw_am,29
569,53,raw_am,19
569,54,raw_am,10
569,55,raw_am,10
569,56,raw_am,15
569,57,raw_am,27
569,58,raw_am,10
569,268,raw_pm,24
569,510,lico_am,36
569,510,raw_am,36
569,543,raw_em,57
569,554,lico_ev,23
569,554,raw_ev,23
569,570,lico_pm,23
569,570,raw_pm,23
569,594,lico_am,36
569,594,raw_am,36
570,29,raw_am,30
570,34,raw_am,13
570,36,raw_am,49
570,51,raw_am,10
570,55,raw_am,19
570,57,raw_am,43
570,60,raw_am,41
570,66,raw_md,11
570,67,raw_am,12
570,68,raw_am,11
570,69,raw_am,21
570,92,raw_pm,16
570,210,raw_am,19
570,234,lico_am,23
570,234,raw_am,23
570,252,lico_am,43
570,252,raw_am,43
570,290,lico_am,44
570,290,raw_am,44
570,290,raw_md,22
570,493,lico_am,41
570,493,raw_am,41
570,517,raw_ev,13
570,540,raw_am,13
570,543,lico_pm,25
570,543,raw_pm,25
570,566,lico_am,88
570,566,raw_am,88
571,21,lico_em,8
571,21,raw_em,8
571,29,raw_am,9
571,35,raw_am,38
571,36,raw_md,14
571,38,raw_am,8
571,48,raw_am,9
571,52,raw_am,53
571,54,raw_am,11
571,55,raw_am,30
571,56,raw_am,45
571,57,raw_am,24
571,58,raw_am,7
571,60,raw_am,15
571,63,raw_am,23
571,65,raw_am,18
571,67,raw_am,13
571,72,raw_pm,13
571,90,raw_am,8
571,187,raw_am,10
571,203,raw_am,15
571,441,raw_am,8
571,562,lico_am,18
571,562,raw_am,18
571,572,lico_md,12
571,572,raw_am,29
571,572,raw_md,12
571,576,raw_md,9
571,599,lico_am,36
571,599,raw_am,36
572,6,raw_am,31
572,21,lico_am,68
572,21,raw_am,68
572,54,lico_md,51
572,54,raw_md,51
572,55,raw_am,14
572,64,raw_pm,17
572,65,raw_em,23
572,157,raw_em,10
572,476,raw_pm,13
572,492,lico_am,51
572,492,raw_am,51
572,510,lico_am,24
572,510,raw_am,24
572,528,lico_md,42
572,528,raw_md,42
572,532,lico_am,10
572,532,raw_am,10
572,532,raw_md,68
572,572,lico_pm,68
572,572,raw_pm,68
572,575,lico_ev,7
572,575,raw_ev,7
572,597,lico_am,59
572,597,raw_am,59
572,610,raw_am,23
572,617,lico_pm,49
572,617,raw_pm,49
573,179,raw_am,10
574,36,lico_em,13
574,36,raw_em,13
574,49,raw_em,20
574,51,raw_am,20
574,54,raw_am,24
574,57,raw_am,15
574,69,raw_am,24
574,555,raw_am,17
574,614,lico_am,51
574,614,raw_am,51
575,37,lico_am,25
575,37,raw_am,25
575,46,raw_am,18
575,54,raw_am,32
575,55,raw_am,12
575,243,raw_em,27
575,257,raw_pm,25
575,285,raw_am,62
575,476,raw_md,12
575,510,raw_am,10
575,546,raw_am,18
575,561,raw_md,9
575,562,raw_am,26
575,598,raw_am,18
575,601,raw_am,29
576,485,raw_pm,19
576,552,raw_pm,42
576,557,lico_ev,16
576,557,raw_ev,16
576,567,lico_pm,41
576,567,raw_pm,41
576,620,lico_ev,23
576,620,raw_ev,23
577,55,lico_am,6
577,55,raw_am,6
577,234,raw_am,15
577,236,raw_am,21
577,484,lico_am,19
577,484,raw_am,19
577,490,raw_md,20
577,536,lico_em,8
577,536,raw_em,8
577,563,raw_pm,23
577,571,raw_pm,9
577,624,raw_md,26
578,46,raw_pm,15
578,52,raw_am,67
578,55,raw_am,14
578,57,raw_am,33
578,60,raw_am,16
578,65,raw_am,50
578,66,raw_am,16
578,139,lico_pm,53
578,139,raw_pm,53
578,228,lico_ev,45
578,228,raw_ev,45
578,263,lico_am,62
578,263,raw_am,62
578,483,raw_pm,63
578,490,raw_md,22
578,491,lico_ev,28
578,491,raw_ev,28
578,511,raw_md,12
578,520,lico_pm,65
578,520,raw_pm,65
578,524,raw_pm,10
578,530,raw_am,25
578,562,raw_am,22
578,579,lico_pm,47
578,579,raw_pm,47
578,583,lico_pm,91
578,583,raw_pm,91
578,595,raw_pm,21
578,601,lico_pm,40
578,601,raw_am,27
578,601,raw_pm,40
579,36,lico_am,26
579,36,raw_am,26
579,38,raw_am,19
579,50,raw_am,39
579,51,lico_am,16
579,51,raw_am,16
579,52,raw_am,6
579,55,raw_am,7
579,56,raw_am,27
579,57,lico_am,22
579,57,raw_am,63
579,60,raw_am,14
579,73,lico_md,14
579,73,raw_md,14
579,75,raw_md,6
579,202,raw_am,15
579,203,lico_am,14
579,203,raw_am,14
579,204,raw_am,18
579,211,lico_am,32
579,211,raw_am,32
579,371,lico_am,22
579,371,raw_am,22
579,452,raw_am,13
579,453,raw_am,35
579,476,lico_am,32
579,476,raw_am,32
579,490,lico_ev,32
579,490,raw_ev,32
579,491,lico_am,32
579,491,raw_am,32
579,492,lico_em,22
579,492,raw_em,22
579,493,lico_am,32
579,493,raw_am,32
579,516,lico_ev,96
579,516,raw_ev,96
579,525,lico_md,39
579,525,raw_md,39
579,562,raw_pm,27
579,566,raw_md,7
579,578,lico_pm,47
579,578,raw_pm,47
579,586,lico_pm,27
579,586,raw_pm,27
579,590,lico_am,22
579,590,raw_am,22
579,595,lico_pm,32
579,595,raw_pm,32
579,601,lico_am,14
579,601,raw_am,14
579,609,lico_am,32
579,609,raw_am,32
579,614,raw_pm,64
579,616,lico_pm,32
579,616,raw_pm,32
580,54,lico_am,16
580,54,raw_am,16
580,57,raw_am,15
580,57,raw_md,16
580,77,raw_am,12
580,90,raw_am,29
580,443,raw_am,19
580,493,lico_am,69
580,493,raw_am,69
580,496,raw_am,29
580,586,raw_md,17
580,594,raw_am,36
580,611,lico_am,35
580,611,raw_am,35
581,36,raw_am,8
581,45,raw_am,11
581,49,lico_ev,29
581,49,raw_ev,29
581,60,raw_am,7
581,78,lico_am,10
581,78,raw_am,10
581,442,raw_am,5
581,452,raw_am,22
581,478,lico_ev,19
581,478,raw_ev,19
582,34,raw_pm,13
582,36,raw_am,13
582,45,raw_md,32
582,46,raw_am,11
582,50,lico_am,18
582,50,raw_am,18
582,54,raw_am,10
582,69,lico_am,16
582,69,lico_md,25
582,69,lico_pm,25
582,69,raw_am,16
582,69,raw_md,25
582,69,raw_pm,25
582,196,lico_am,25
582,196,raw_am,25
582,239,raw_am,30
582,245,raw_pm,35
582,247,lico_am,19
582,247,raw_am,19
582,280,lico_pm,16
582,280,raw_pm,16
582,445,lico_ev,39
582,445,raw_ev,39
582,473,raw_md,25
582,480,lico_pm,23
582,480,raw_pm,23
582,490,lico_am,19
582,490,raw_am,19
582,493,lico_am,25
582,493,raw_am,25
582,532,raw_pm,21
582,566,raw_md,64
582,590,raw_am,11
582,595,lico_md,11
582,595,raw_md,11
582,601,lico_am,19
582,601,raw_am,19
583,49,raw_am,66
583,52,lico_am,8
583,52,raw_am,8
583,114,raw_am,31
583,118,lico_am,23
583,118,lico_pm,23
583,118,raw_am,23
583,118,raw_pm,23
583,245,lico_md,16
583,245,raw_md,16
583,442,raw_am,8
583,481,raw_em,15
583,490,raw_am,34
583,564,raw_am,59
583,566,lico_md,59
583,566,raw_md,59
583,603,lico_md,20
583,603,raw_md,20
584,56,raw_am,10
584,57,raw_am,12
584,65,raw_am,6
584,66,raw_am,40
584,208,lico_am,32
584,208,raw_am,32
584,232,lico_pm,24
584,232,raw_pm,24
584,277,lico_pm,7
584,277,raw_pm,7
584,391,raw_am,10
584,490,raw_am,10
584,493,raw_am,12
585,25,lico_am,22
585,25,raw_am,34
585,43,raw_am,13
585,48,raw_pm,15
585,51,raw_am,13
585,55,raw_am,66
585,180,raw_md,34
585,201,raw_am,12
585,223,lico_am,15
585,223,raw_am,15
585,234,lico_am,9
585,234,raw_am,9
585,241,raw_am,24
585,335,raw_am,5
585,441,raw_pm,13
585,452,lico_am,45
585,452,raw_am,45
585,452,raw_md,9
585,454,raw_ev,26
585,459,lico_am,44
585,459,raw_am,44
585,464,raw_md,13
585,480,raw_pm,12
585,481,raw_am,9
585,481,raw_md,25
585,494,lico_md,13
585,494,raw_md,13
585,500,raw_am,17
585,536,lico_am,74
585,536,raw_am,74
585,566,raw_md,15
585,587,lico_am,8
585,587,raw_am,20
585,587,raw_pm,5
585,589,lico_am,8
585,589,raw_am,8
585,594,lico_pm,14
585,594,raw_pm,14
585,595,raw_am,70
585,601,lico_am,56
585,601,raw_am,56
585,605,raw_am,66
585,613,raw_am,5
586,55,raw_am,23
586,66,raw_am,9
586,69,raw_am,86
586,211,raw_am,12
586,228,lico_am,42
586,228,raw_am,42
586,467,raw_md,9
586,481,lico_pm,24
586,481,raw_pm,24
586,487,lico_md,17
586,487,raw_md,17
586,490,lico_pm,67
586,490,raw_am,23
586,490,raw_pm,67
586,492,raw_am,10
586,503,lico_am,13
586,503,lico_md,45
586,503,raw_am,13
586,503,raw_md,45
586,504,raw_pm,9
586,551,lico_am,42
586,551,raw_am,42
586,587,lico_am,10
586,587,raw_am,10
586,590,raw_am,42
586,591,lico_am,18
586,591,raw_am,18
586,601,raw_am,49
587,21,raw_am,20
587,36,raw_am,21
587,49,raw_am,17
587,51,raw_am,10
587,52,raw_am,17
587,54,raw_am,56
587,55,raw_am,7
587,57,raw_am,22
587,67,raw_am,7
587,75,raw_am,6
587,200,raw_am,12
587,202,raw_am,11
587,210,lico_am,22
587,210,raw_am,22
587,211,raw_pm,6
587,234,raw_am,22
587,241,raw_am,18
587,391,lico_md,13
587,391,raw_am,20
587,391,raw_md,23
587,442,raw_am,27
587,482,lico_pm,31
587,482,raw_pm,31
587,486,raw_am,39
587,526,raw_am,39
587,578,raw_md,32
587,585,raw_md,5
587,586,lico_ev,67
587,586,raw_ev,67
587,591,raw_am,12
587,592,raw_md,14
587,595,lico_pm,29
587,595,raw_pm,29
587,612,lico_am,15
587,612,raw_am,15
588,21,raw_am,8
588,23,lico_am,17
588,23,raw_am,17
588,29,lico_am,34
588,29,raw_am,34
588,43,lico_am,12
588,43,raw_am,12
588,46,raw_am,36
588,47,raw_am,17
588,52,lico_am,22
588,52,raw_am,22
588,52,raw_md,13
588,54,raw_am,6
588,55,raw_am,16
588,57,raw_am,10
588,58,raw_am,21
588,65,raw_am,10
588,68,raw_am,13
588,69,raw_am,7
588,71,lico_am,87
588,71,raw_am,87
588,75,raw_am,6
588,94,raw_am,20
588,140,lico_pm,64
588,140,raw_pm,64
588,180,raw_em,26
588,188,raw_am,10
588,205,raw_am,7
588,210,raw_am,10
588,244,raw_am,4
588,391,raw_am,21
588,394,raw_am,25
588,460,raw_am,48
588,465,lico_am,29
588,465,raw_am,29
588,469,raw_am,10
588,484,raw_am,13
588,486,raw_md,13
588,526,raw_md,8
588,563,lico_pm,20
588,563,raw_pm,20
588,564,raw_am,24
588,565,lico_am,21
588,565,raw_am,21
588,566,lico_md,43
588,566,raw_md,43
588,585,lico_md,24
588,585,raw_md,24
588,587,raw_md,13
588,588,lico_md,34
588,588,raw_md,34
588,590,lico_am,43
588,590,lico_pm,16
588,590,raw_am,43
588,590,raw_pm,16
588,593,lico_ev,7
588,593,raw_ev,7
588,595,lico_pm,9
588,595,raw_pm,9
588,601,lico_md,25
588,601,raw_am,48
588,601,raw_md,25
588,603,lico_pm,10
588,603,raw_pm,10
589,125,raw_pm,34
589,468,raw_pm,24
589,585,lico_pm,8
589,585,raw_pm,8
589,592,raw_pm,26
589,600,lico_pm,42
589,600,raw_pm,42
590,16,raw_am,13
590,25,raw_am,34
590,34,lico_em,25
590,34,raw_em,25
590,38,lico_am,10
590,38,raw_am,22
590,45,raw_am,15
590,48,raw_am,20
590,49,lico_am,13
590,49,raw_am,13
590,55,raw_am,24
590,57,raw_am,57
590,60,raw_am,32
590,65,raw_am,28
590,66,lico_am,87
590,66,raw_am,87
590,160,raw_am,10
590,181,raw_md,13
590,194,raw_md,11
590,202,raw_am,15
590,234,raw_am,10
590,240,lico_am,10
590,240,raw_am,10
590,241,raw_am,8
590,290,lico_am,18
590,290,raw_am,18
590,313,raw_am,24
590,391,raw_am,19
590,442,lico_md,87
590,442,raw_md,87
590,448,lico_pm,8
590,448,raw_pm,8
590,450,lico_ev,13
590,450,raw_ev,13
590,452,raw_am,20
590,486,raw_pm,7
590,490,raw_am,13
590,525,raw_am,12
590,579,lico_pm,22
590,579,raw_pm,22
590,587,lico_md,13
590,587,raw_md,20
590,591,raw_am,124
590,592,raw_pm,17
590,593,raw_md,7
590,612,raw_am,13
591,25,raw_am,4
591,35,raw_am,10
591,36,raw_am,32
591,36,raw_em,7
591,43,raw_am,13
591,50,raw_am,22
591,54,raw_am,3
591,55,raw_em,23
591,57,raw_am,37
591,59,raw_ev,12
591,67,raw_am,7
591,68,raw_am,53
591,69,raw_am,4
591,76,lico_md,12
591,76,raw_md,12
591,77,lico_md,13
591,77,raw_md,13
591,187,raw_am,7
591,204,raw_md,10
591,210,raw_am,11
591,211,raw_am,43
591,212,raw_am,51
591,234,lico_am,6
591,234,raw_am,6
591,251,lico_md,17
591,251,raw_md,17
591,269,lico_am,7
591,269,raw_am,7
591,453,lico_am,29
591,453,raw_am,29
591,459,lico_am,17
591,459,raw_am,17
591,490,lico_md,17
591,490,raw_md,17
591,530,raw_am,9
591,538,raw_am,11
591,563,raw_pm,20
591,575,raw_pm,32
591,587,raw_am,28
591,597,raw_am,30
591,599,raw_md,6
591,600,raw_pm,20
591,603,raw_am,13
591,615,raw_am,4
592,21,raw_am,13
592,36,raw_am,50
592,37,lico_am,17
592,37,raw_am,17
592,45,lico_am,17
592,45,raw_am,17
592,46,raw_am,14
592,49,raw_am,8
592,50,raw_am,35
592,51,raw_am,36
592,57,lico_am,55
592,57,raw_am,67
592,65,raw_am,57
592,67,raw_am,9
592,69,raw_am,10
592,72,lico_md,17
592,72,raw_md,17
592,94,raw_am,8
592,110,raw_pm,8
592,192,raw_am,28
592,272,raw_am,10
592,394,raw_am,28
592,442,lico_md,40
592,442,raw_md,40
592,459,lico_am,33
592,459,raw_am,33
592,476,lico_am,34
592,476,raw_am,34
592,481,raw_md,39
592,481,raw_pm,16
592,516,lico_md,18
592,516,raw_md,18
592,543,raw_md,17
592,554,lico_ev,31
592,554,raw_ev,31
592,566,lico_am,54
592,566,lico_pm,8
592,566,raw_am,62
592,566,raw_pm,8
592,575,raw_pm,11
592,585,lico_pm,14
592,585,raw_pm,14
592,588,lico_md,30
592,588,raw_md,30
592,589,raw_am,9
593,34,raw_am,15
593,47,raw_am,13
593,50,raw_am,98
593,53,raw_am,4
593,54,lico_am,10
593,54,raw_am,10
593,55,raw_am,111
593,56,raw_am,4
593,57,lico_am,47
593,57,raw_am,53
593,58,raw_am,55
593,63,raw_am,15
593,75,lico_am,13
593,75,raw_am,13
593,391,lico_am,98
593,391,raw_am,98
593,480,lico_ev,50
593,480,raw_ev,50
593,481,raw_am,28
593,564,raw_am,4
593,588,lico_md,7
593,588,raw_md,7
593,590,raw_md,7
593,601,lico_am,47
593,601,raw_am,47
593,603,lico_am,89
593,603,raw_am,89
593,606,lico_pm,35
593,606,raw_pm,35
593,612,raw_pm,13
594,36,raw_am,39
594,50,raw_am,13
594,54,raw_am,15
594,69,raw_am,16
594,77,lico_am,29
594,77,raw_am,29
594,99,raw_am,23
594,133,lico_pm,23
594,133,raw_pm,23
594,196,lico_md,24
594,196,raw_md,24
594,221,raw_am,20
594,243,raw_am,23
594,452,raw_am,13
594,455,lico_am,31
594,455,raw_am,31
594,476,lico_am,16
594,476,raw_am,16
594,580,raw_pm,36
594,586,raw_md,14
594,592,lico_ev,14
594,592,raw_ev,14
594,597,lico_am,32
594,597,raw_am,32
594,601,lico_am,43
594,601,raw_am,43
594,604,lico_md,16
594,604,raw_md,16
595,25,raw_am,31
595,25,raw_md,7
595,37,raw_am,31
595,38,lico_am,9
595,38,raw_am,9
595,38,raw_md,62
595,52,raw_am,31
595,54,raw_am,8
595,57,raw_am,32
595,58,raw_am,8
595,69,lico_md,29
595,69,raw_am,46
595,69,raw_md,29
595,71,lico_am,39
595,71,raw_am,39
595,89,lico_am,28
595,89,raw_am,28
595,90,lico_am,41
595,90,raw_am,52
595,187,raw_em,8
595,195,raw_am,17
595,204,raw_am,18
595,221,raw_am,22
595,258,raw_am,29
595,357,raw_am,11
595,391,raw_am,70
595,445,raw_am,23
595,463,lico_pm,20
595,463,raw_pm,20
595,467,lico_am,14
595,467,lico_md,20
595,467,raw_am,38
595,467,raw_md,20
595,473,raw_am,23
595,487,raw_ev,25
595,490,lico_md,19
595,490,raw_md,19
595,501,raw_am,14
595,513,lico_pm,30
595,513,raw_pm,30
595,525,raw_am,8
595,526,lico_md,16
595,526,raw_md,16
595,528,lico_am,21
595,528,raw_am,21
595,582,raw_pm,23
595,587,lico_ev,29
595,587,raw_ev,29
595,591,lico_am,18
595,591,raw_am,18
595,594,raw_ev,20
595,595,lico_ev,14
595,595,raw_ev,14
595,595,raw_md,36
595,597,lico_am,23
595,597,raw_am,23
596,38,lico_am,32
596,38,raw_am,66
596,46,lico_am,11
596,46,raw_am,11
596,52,raw_am,10
596,54,raw_am,4
596,58,raw_am,14
596,64,raw_am,17
596,69,raw_am,20
596,203,lico_am,4
596,203,raw_am,4
596,210,raw_am,13
596,231,raw_am,20
596,242,raw_md,7
596,391,lico_am,13
596,391,raw_am,13
596,525,raw_am,11
596,566,lico_am,5
596,566,raw_am,5
596,593,lico_pm,36
596,593,raw_pm,36
596,595,lico_md,18
596,595,raw_md,18
596,597,raw_am,9
597,38,lico_md,18
597,38,raw_md,18
597,51,lico_md,9
597,51,raw_md,9
597,52,raw_am,19
597,54,raw_am,22
597,55,raw_am,11
597,56,raw_am,7
597,60,raw_am,10
597,65,raw_am,12
597,69,lico_md,15
597,69,raw_am,25
597,69,raw_md,15
597,77,raw_am,8
597,90,raw_am,10
597,270,raw_pm,48
597,391,lico_am,22
597,391,lico_md,51
597,391,raw_am,22
597,391,raw_md,51
597,444,raw_am,25
597,491,lico_pm,13
597,491,raw_pm,13
597,495,raw_md,9
597,595,raw_md,9
598,45,raw_am,22
598,258,lico_ev,58
598,258,raw_ev,58
598,476,raw_ev,21
598,531,raw_ev,55
598,583,lico_md,37
598,583,raw_md,37
598,588,raw_md,25
598,591,lico_md,14
598,591,raw_md,14
598,619,lico_md,18
598,619,raw_md,18
599,50,raw_am,23
599,75,raw_ev,11
599,405,lico_pm,4
599,405,raw_pm,4
599,452,raw_pm,19
599,521,raw_pm,25
599,533,lico_pm,35
599,533,raw_pm,35
599,562,lico_pm,13
599,562,raw_pm,13
599,580,raw_pm,12
599,600,raw_md,78
599,600,raw_pm,40
600,25,raw_md,7
600,36,raw_am,11
600,49,raw_am,11
600,52,lico_am,42
600,52,raw_am,42
600,55,raw_am,10
600,57,raw_am,45
600,63,raw_am,15
600,65,raw_am,62
600,67,lico_am,21
600,67,raw_am,121
600,69,lico_am,50
600,69,lico_md,10
600,69,raw_am,50
600,69,raw_md,10
600,70,lico_am,23
600,70,raw_am,23
600,76,raw_em,11
600,77,lico_am,20
600,77,raw_am,20
600,168,raw_am,18
600,209,raw_am,13
600,239,raw_am,5
600,391,raw_am,18
600,408,raw_am,15
600,441,raw_am,27
600,442,lico_am,41
600,442,raw_am,76
600,443,raw_am,18
600,490,raw_md,5
600,566,lico_am,41
600,566,raw_am,91
600,566,raw_md,27
600,572,raw_ev,13
600,591,lico_am,4
600,591,raw_am,46
600,601,lico_am,99
600,601,raw_am,99
600,606,raw_am,18
600,606,raw_pm,8
601,21,raw_am,34
601,25,raw_am,15
601,36,lico_am,16
601,36,raw_am,16
601,38,lico_am,121
601,38,raw_am,121
601,38,raw_md,15
601,49,raw_am,48
601,52,raw_md,16
601,54,raw_am,22
601,55,lico_am,18
601,55,raw_am,18
601,57,raw_em,14
601,61,raw_am,21
601,65,raw_am,27
601,69,lico_md,19
601,69,raw_md,19
601,93,raw_am,38
601,179,lico_am,47
601,179,raw_am,47
601,197,raw_md,15
601,218,raw_am,10
601,240,lico_am,23
601,240,raw_am,23
601,487,lico_ev,18
601,487,raw_ev,18
601,490,lico_md,40
601,490,lico_pm,61
601,490,raw_md,40
601,490,raw_pm,61
601,501,lico_md,24
601,501,raw_md,24
601,547,raw_pm,55
601,560,raw_am,12
601,561,raw_pm,44
601,566,lico_md,70
601,566,lico_pm,40
601,566,raw_md,80
601,566,raw_pm,40
601,578,raw_pm,29
601,581,lico_pm,15
601,581,raw_pm,15
601,582,raw_md,21
601,587,raw_am,6
601,591,raw_pm,8
601,594,raw_pm,48
601,598,raw_md,15
601,602,raw_am,31
601,603,lico_am,23
601,603,raw_am,23
601,613,raw_pm,26
601,614,lico_am,115
601,614,raw_am,115
601,620,lico_md,9
601,620,raw_md,9
602,38,raw_am,13
602,45,raw_am,12
602,46,raw_am,8
602,55,raw_am,13
602,57,raw_am,28
602,68,raw_am,35
602,68,raw_em,8
602,72,lico_am,16
602,72,raw_am,16
602,196,lico_pm,25
602,196,raw_pm,25
602,523,lico_am,50
602,523,raw_am,50
602,591,lico_am,50
602,591,raw_am,50
602,596,raw_ev,4
602,601,raw_am,13
603,45,raw_am,24
603,49,raw_am,18
603,57,raw_am,11
603,63,lico_am,23
603,63,raw_am,23
603,73,raw_pm,10
603,77,raw_am,3
603,85,raw_am,5
603,223,raw_ev,8
603,491,raw_pm,15
603,514,raw_pm,26
603,579,lico_ev,33
603,579,lico_md,11
603,579,raw_ev,33
603,579,raw_md,11
603,596,lico_pm,8
603,596,raw_pm,8
603,597,raw_pm,19
603,598,lico_pm,18
603,598,raw_pm,18
603,601,lico_ev,23
603,601,raw_ev,23
603,606,lico_pm,72
603,606,raw_pm,72
604,450,raw_pm,32
604,454,raw_pm,17
604,552,raw_ev,20
604,585,lico_md,13
604,585,raw_md,13
604,594,lico_pm,16
604,594,raw_pm,16
604,600,lico_pm,21
604,600,raw_pm,21
605,538,raw_am,20
605,585,raw_pm,66
605,606,lico_pm,68
605,606,raw_pm,68
606,25,raw_am,23
606,34,raw_am,39
606,36,lico_am,11
606,36,raw_am,11
606,37,raw_am,71
606,38,lico_am,18
606,38,raw_am,18
606,40,raw_am,8
606,46,raw_am,19
606,54,raw_am,15
606,55,raw_am,28
606,57,raw_am,16
606,58,raw_am,53
606,65,raw_md,9
606,67,raw_am,10
606,68,lico_em,10
606,68,raw_em,10
606,77,lico_am,17
606,77,raw_am,17
606,90,raw_am,14
606,105,lico_pm,11
606,105,raw_pm,11
606,116,raw_md,26
606,180,raw_md,45
