INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
211,1.0,1026-0-20-45,1171-0-99-99,1026,1171
30072982,1.0,1026-0-20-45,1171-0-99-99,1026,1171
1026,1.0,1026-0-20-45,1171-0-99-99,1026,1171
153,0.6363636363636364,1026-0-20-45,1171-0-99-99,1026,1171
154,0.6363636363636364,1026-0-20-45,1171-0-99-99,1026,1171
13463938,1.0,1026-0-20-45,1171-0-99-99,1026,1171
214,1.0,1026-0-20-45,1171-0-99-99,1026,1171
13466960,0.18181818181818182,1026-0-20-45,1171-0-99-99,1026,1171
105,0.22727272727272727,1026-0-20-45,1171-0-99-99,1026,1171
106,0.36363636363636365,1026-0-20-45,1171-0-99-99,1026,1171
103,0.22727272727272727,1026-0-20-45,1171-0-99-99,1026,1171
102,0.22727272727272727,1026-0-20-45,1171-0-99-99,1026,1171
104,0.22727272727272727,1026-0-20-45,1171-0-99-99,1026,1171
215,0.36363636363636365,1026-0-20-45,1171-0-99-99,1026,1171
13466482,0.3181818181818182,1026-0-20-45,1171-0-99-99,1026,1171
13464607,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
13465715,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
13463693,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
13465366,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
13465979,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
13463953,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
13464912,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
216,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
13466341,0.09090909090909091,1026-0-20-45,1171-0-99-99,1026,1171
13466914,0.22727272727272727,1026-0-20-45,1171-0-99-99,1026,1171
100,0.45454545454545453,1026-0-20-45,1171-0-99-99,1026,1171
13467239,0.22727272727272727,1026-0-20-45,1171-0-99-99,1026,1171
13467011,0.18181818181818182,1026-0-20-45,1171-0-99-99,1026,1171
13466962,0.13636363636363635,1026-0-20-45,1171-0-99-99,1026,1171
13466844,0.09090909090909091,1026-0-20-45,1171-0-99-99,1026,1171
13466801,0.045454545454545456,1026-0-20-45,1171-0-99-99,1026,1171
151,1.0,1029-0-20-45,1068-0-99-99,1029,1068
153,1.0,1029-0-20-45,1068-0-99-99,1029,1068
152,1.0,1029-0-20-45,1068-0-99-99,1029,1068
100,1.0,1029-0-20-45,1068-0-99-99,1029,1068
13467923,1.0,1029-0-20-45,1068-0-99-99,1029,1068
1068,1.0,1029-0-20-45,1068-0-99-99,1029,1068
1029,1.0,1029-0-20-45,1068-0-99-99,1029,1068
13467909,1.0,1029-0-20-45,1068-0-99-99,1029,1068
1092,1.0,1029-0-20-45,1092-0-99-99,1029,1092
13466540,1.0,1029-0-20-45,1092-0-99-99,1029,1092
13465671,0.2,1029-0-20-45,1092-0-99-99,1029,1092
13465822,0.2,1029-0-20-45,1092-0-99-99,1029,1092
153,1.0,1029-0-20-45,1092-0-99-99,1029,1092
13465901,0.2,1029-0-20-45,1092-0-99-99,1029,1092
13466288,1.0,1029-0-20-45,1092-0-99-99,1029,1092
13466217,1.0,1029-0-20-45,1092-0-99-99,1029,1092
13466407,1.0,1029-0-20-45,1092-0-99-99,1029,1092
103,0.2,1029-0-20-45,1092-0-99-99,1029,1092
13466136,1.0,1029-0-20-45,1092-0-99-99,1029,1092
13465569,0.15,1029-0-20-45,1092-0-99-99,1029,1092
13466064,1.0,1029-0-20-45,1092-0-99-99,1029,1092
1029,1.0,1029-0-20-45,1092-0-99-99,1029,1092
13466443,1.0,1029-0-20-45,1092-0-99-99,1029,1092
13466418,0.05,1029-0-20-45,1092-0-99-99,1029,1092
13466110,0.05,1029-0-20-45,1092-0-99-99,1029,1092
152,0.8,1029-0-20-45,1092-0-99-99,1029,1092
13465979,0.05,1029-0-20-45,1092-0-99-99,1029,1092
102,0.05,1029-0-20-45,1092-0-99-99,1029,1092
13466199,0.05,1029-0-20-45,1092-0-99-99,1029,1092
13466729,0.4,1029-0-20-45,1092-0-99-99,1029,1092
151,0.75,1029-0-20-45,1092-0-99-99,1029,1092
100,0.55,1029-0-20-45,1092-0-99-99,1029,1092
101,0.45,1029-0-20-45,1092-0-99-99,1029,1092
13466482,0.2,1029-0-20-45,1092-0-99-99,1029,1092
13466630,0.3,1029-0-20-45,1092-0-99-99,1029,1092
13466404,0.1,1029-0-20-45,1092-0-99-99,1029,1092
13467909,0.25,1029-0-20-45,1092-0-99-99,1029,1092
13467923,0.2,1029-0-20-45,1092-0-99-99,1029,1092
13466960,0.2,1029-0-20-45,1092-0-99-99,1029,1092
13465366,0.1,1029-0-20-45,1092-0-99-99,1029,1092
13465269,0.05,1029-0-20-45,1092-0-99-99,1029,1092
154,0.05,1029-0-20-45,1092-0-99-99,1029,1092
222,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13462704,1.0,1029-0-20-45,1251-0-99-99,1029,1251
220,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13464177,1.0,1029-0-20-45,1251-0-99-99,1029,1251
221,1.0,1029-0-20-45,1251-0-99-99,1029,1251
224,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13465975,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13463801,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13465478,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13465231,1.0,1029-0-20-45,1251-0-99-99,1029,1251
219,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13465313,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13465784,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13463084,1.0,1029-0-20-45,1251-0-99-99,1029,1251
218,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13463447,1.0,1029-0-20-45,1251-0-99-99,1029,1251
223,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13464398,1.0,1029-0-20-45,1251-0-99-99,1029,1251
1251,1.0,1029-0-20-45,1251-0-99-99,1029,1251
13464658,1.0,1029-0-20-45,1251-0-99-99,1029,1251
1029,1.0,1029-0-20-45,1251-0-99-99,1029,1251
225,1.0,1029-0-20-45,1251-0-99-99,1029,1251
14243510,0.6666666666666666,1029-0-20-45,1251-0-99-99,1029,1251
13466241,0.3333333333333333,1029-0-20-45,1251-0-99-99,1029,1251
13468898,0.5,1029-0-20-45,1335-0-99-99,1029,1335
13468202,0.5,1029-0-20-45,1335-0-99-99,1029,1335
210,1.0,1029-0-20-45,1335-0-99-99,1029,1335
202,1.0,1029-0-20-45,1335-0-99-99,1029,1335
13469351,0.5,1029-0-20-45,1335-0-99-99,1029,1335
20110447,0.5,1029-0-20-45,1335-0-99-99,1029,1335
206,1.0,1029-0-20-45,1335-0-99-99,1029,1335
105,0.36,1029-0-20-45,1335-0-99-99,1029,1335
13469211,0.5,1029-0-20-45,1335-0-99-99,1029,1335
106,0.36,1029-0-20-45,1335-0-99-99,1029,1335
13469317,0.5,1029-0-20-45,1335-0-99-99,1029,1335
156,1.0,1029-0-20-45,1335-0-99-99,1029,1335
207,1.0,1029-0-20-45,1335-0-99-99,1029,1335
13466311,1.0,1029-0-20-45,1335-0-99-99,1029,1335
