INT_ID,bc_single,o_node_time,d_node_time,o_node,d_node
13460822,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
13464586,0.08536585365853659,1021-0-4-39,1545-0-99-99,1021,1545
13459659,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13461912,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
13463573,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13463705,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13462844,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459025,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13464785,0.19390243902439025,1021-0-4-39,1545-0-99-99,1021,1545
13462284,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
13455957,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13463279,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13463082,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459232,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13457866,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13464490,0.06097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13463183,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13454814,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13459334,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13454978,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13463796,0.054878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13458312,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13459445,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13462953,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459820,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13454685,1.0,1021-0-4-39,1545-0-99-99,1021,1545
1545,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13461057,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
13464667,0.11463414634146342,1021-0-4-39,1545-0-99-99,1021,1545
13464269,0.06097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13460922,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
13458963,1.0,1021-0-4-39,1545-0-99-99,1021,1545
30029327,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13455179,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13458733,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13454594,1.0,1021-0-4-39,1545-0-99-99,1021,1545
13463478,0.04878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
224,0.9817073170731707,1021-0-4-39,1545-0-99-99,1021,1545
223,0.9817073170731707,1021-0-4-39,1545-0-99-99,1021,1545
13462225,0.03048780487804878,1021-0-4-39,1545-0-99-99,1021,1545
13454486,0.5,1021-0-4-39,1545-0-99-99,1021,1545
13461623,0.03048780487804878,1021-0-4-39,1545-0-99-99,1021,1545
13463777,0.19146341463414634,1021-0-4-39,1545-0-99-99,1021,1545
13464154,0.18658536585365854,1021-0-4-39,1545-0-99-99,1021,1545
13461380,0.03048780487804878,1021-0-4-39,1545-0-99-99,1021,1545
13459300,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459601,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13460244,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459808,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459980,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13460535,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13460964,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459143,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459436,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13460112,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13460103,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13461456,0.006097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13459931,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459010,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459689,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13459424,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13460374,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
218,0.9439024390243902,1021-0-4-39,1545-0-99-99,1021,1545
13461356,0.9463414634146341,1021-0-4-39,1545-0-99-99,1021,1545
222,0.9463414634146341,1021-0-4-39,1545-0-99-99,1021,1545
221,0.9463414634146341,1021-0-4-39,1545-0-99-99,1021,1545
13461657,0.9463414634146341,1021-0-4-39,1545-0-99-99,1021,1545
220,0.9463414634146341,1021-0-4-39,1545-0-99-99,1021,1545
219,0.9402439024390243,1021-0-4-39,1545-0-99-99,1021,1545
13462704,0.01097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13463084,0.00975609756097561,1021-0-4-39,1545-0-99-99,1021,1545
13463801,0.00853658536585366,1021-0-4-39,1545-0-99-99,1021,1545
13463447,0.00853658536585366,1021-0-4-39,1545-0-99-99,1021,1545
13465795,0.013414634146341463,1021-0-4-39,1545-0-99-99,1021,1545
20235156,0.02804878048780488,1021-0-4-39,1545-0-99-99,1021,1545
13465313,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
13465959,0.01097560975609756,1021-0-4-39,1545-0-99-99,1021,1545
13465231,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
13465567,0.018292682926829267,1021-0-4-39,1545-0-99-99,1021,1545
13466241,0.00853658536585366,1021-0-4-39,1545-0-99-99,1021,1545
13464398,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
14243510,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
13465179,0.023170731707317073,1021-0-4-39,1545-0-99-99,1021,1545
13465478,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
13465975,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
13466117,0.00853658536585366,1021-0-4-39,1545-0-99-99,1021,1545
13464658,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
13465784,0.0012195121951219512,1021-0-4-39,1545-0-99-99,1021,1545
217,0.9207317073170732,1021-0-4-39,1545-0-99-99,1021,1545
13463124,0.9195121951219513,1021-0-4-39,1545-0-99-99,1021,1545
13463389,0.17073170731707318,1021-0-4-39,1545-0-99-99,1021,1545
13466475,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
13466427,0.004878048780487805,1021-0-4-39,1545-0-99-99,1021,1545
