index,station1,station2,platform1_end_time_left,platform2_start_time_left,year,month,day,hour,date,dow,period,platform1_end_time_right,platform2_start_time_right,gap,train_id
41,kennedy,lawrence_east,2019-12-19 21:34:27.263000-05:00,2019-12-19 21:39:22.905000-05:00,2019,12,20,21,2019-12-19,3,EV,2019-12-19 21:37:11.294000-05:00,2019-12-19 21:48:12.274000-05:00,529,15
52,kennedy,lawrence_east,2019-12-19 21:58:57.052000-05:00,2019-12-19 22:03:07.481000-05:00,2019,12,20,21,2019-12-19,3,EV,2019-12-19 22:01:31.610000-05:00,2019-12-19 22:11:26.954000-05:00,499,20
55,kennedy,lawrence_east,2019-12-19 22:07:03.064000-05:00,2019-12-19 22:12:24.970000-05:00,2019,12,20,22,2019-12-19,3,EV,2019-12-19 22:09:24.909000-05:00,2019-12-19 22:21:31.790000-05:00,546,21
66,kennedy,lawrence_east,2019-12-19 22:33:33.945000-05:00,2019-12-19 22:40:22.852000-05:00,2019,12,20,22,2019-12-19,3,EV,2019-12-19 22:36:44.061000-05:00,2019-12-19 22:49:04.383000-05:00,521,26
73,kennedy,lawrence_east,2019-12-19 22:46:36.604000-05:00,2019-12-19 22:51:36.344000-05:00,2019,12,20,22,2019-12-19,3,EV,2019-12-19 22:54:43.270000-05:00,2019-12-19 22:59:21.854000-05:00,465,27
85,kennedy,lawrence_east,2019-12-19 23:14:42.766000-05:00,2019-12-19 23:23:16.191000-05:00,2019,12,20,23,2019-12-19,3,EV,2019-12-19 23:31:38.296000-05:00,2019-12-19 23:40:15.816000-05:00,1019,33
103,kennedy,lawrence_east,2019-12-19 23:55:29.953000-05:00,2019-12-20 00:06:47.134000-05:00,2019,12,20,23,2019-12-19,3,EV,2019-12-20 00:07:06.724000-05:00,2019-12-20 00:16:45.867000-05:00,598,38
105,kennedy,lawrence_east,2019-12-20 00:07:14.201000-05:00,2019-12-20 00:17:49.246000-05:00,2019,12,20,0,2019-12-19,3,EV,2019-12-20 00:30:08.950000-05:00,2019-12-20 00:37:41.874000-05:00,1192,39
108,kennedy,lawrence_east,2019-12-20 00:37:19.381000-05:00,2019-12-20 00:44:02.534000-05:00,2019,12,20,0,2019-12-19,3,EV,2019-12-20 00:47:23.618000-05:00,2019-12-20 00:58:15.223000-05:00,852,41
9,kennedy,lawrence_east,2019-12-09 20:06:54.760000-05:00,2019-12-09 20:16:46.018000-05:00,2019,12,10,20,2019-12-09,0,EV,2019-12-09 20:17:52.314000-05:00,2019-12-09 20:25:43.786000-05:00,537,2
13,kennedy,lawrence_east,2019-12-09 20:22:38.294000-05:00,2019-12-09 20:30:12.855000-05:00,2019,12,10,20,2019-12-09,0,EV,2019-12-09 20:30:36.677000-05:00,2019-12-09 20:39:35.495000-05:00,562,4
19,kennedy,lawrence_east,2019-12-09 20:43:44.603000-05:00,2019-12-09 20:52:17.604000-05:00,2019,12,10,20,2019-12-09,0,EV,2019-12-09 20:59:28.738000-05:00,2019-12-09 21:04:13.377000-05:00,715,7
20,kennedy,lawrence_east,2019-12-09 20:59:28.738000-05:00,2019-12-09 21:04:13.377000-05:00,2019,12,10,20,2019-12-09,0,EV,2019-12-09 21:03:29.973000-05:00,2019-12-09 21:13:10.793000-05:00,537,8
24,kennedy,lawrence_east,2019-12-09 21:07:32.262000-05:00,2019-12-09 21:14:37.147000-05:00,2019,12,10,21,2019-12-09,0,EV,2019-12-09 21:15:35.275000-05:00,2019-12-09 21:24:55.701000-05:00,618,9
29,kennedy,lawrence_east,2019-12-09 21:25:52.886000-05:00,2019-12-09 21:31:32.077000-05:00,2019,12,10,21,2019-12-09,0,EV,2019-12-09 21:34:00.233000-05:00,2019-12-09 21:40:35.205000-05:00,543,11
49,kennedy,lawrence_east,2019-12-09 22:10:02.306000-05:00,2019-12-09 22:15:30.869000-05:00,2019,12,10,22,2019-12-09,0,EV,2019-12-09 22:20:27.997000-05:00,2019-12-09 22:27:32.927000-05:00,722,17
57,kennedy,lawrence_east,2019-12-09 22:24:00.778000-05:00,2019-12-09 22:35:29.963000-05:00,2019,12,10,22,2019-12-09,0,EV,2019-12-09 22:32:20.581000-05:00,2019-12-09 22:44:56.503000-05:00,566,20
70,kennedy,lawrence_east,2019-12-09 22:48:29.414000-05:00,2019-12-09 22:55:44.043000-05:00,2019,12,10,22,2019-12-09,0,EV,2019-12-09 22:52:54.137000-05:00,2019-12-09 23:03:18.907000-05:00,454,23
81,kennedy,lawrence_east,2019-12-09 23:14:19.427000-05:00,2019-12-09 23:22:53.736000-05:00,2019,12,10,23,2019-12-09,0,EV,2019-12-09 23:29:55.481000-05:00,2019-12-09 23:36:44.038000-05:00,830,27
93,kennedy,lawrence_east,2019-12-09 23:45:05.407000-05:00,2019-12-09 23:51:01.874000-05:00,2019,12,10,23,2019-12-09,0,EV,2019-12-09 23:56:09.433000-05:00,2019-12-10 00:03:38.566000-05:00,756,30
97,kennedy,lawrence_east,2019-12-10 00:03:14.394000-05:00,2019-12-10 00:10:39.024000-05:00,2019,12,10,0,2019-12-09,0,EV,2019-12-10 00:17:50.367000-05:00,2019-12-10 00:23:44.185000-05:00,785,32
99,kennedy,lawrence_east,2019-12-10 00:17:08.923000-05:00,2019-12-10 00:27:07.425000-05:00,2019,12,10,0,2019-12-09,0,EV,2019-12-10 00:35:07.278000-05:00,2019-12-10 00:43:45.349000-05:00,997,34
100,kennedy,lawrence_east,2019-12-10 00:35:07.278000-05:00,2019-12-10 00:43:45.349000-05:00,2019,12,10,0,2019-12-09,0,EV,2019-12-10 00:48:41.486000-05:00,2019-12-10 00:57:45.747000-05:00,840,35
9,kennedy,lawrence_east,2019-11-29 20:18:23.513000-05:00,2019-11-29 20:28:39.702000-05:00,2019,11,30,20,2019-11-29,4,EV,2019-11-29 20:33:26.724000-05:00,2019-11-29 20:38:59.446000-05:00,619,6
19,kennedy,lawrence_east,2019-11-29 20:33:02.368000-05:00,2019-11-29 20:39:59.537000-05:00,2019,11,30,20,2019-11-29,4,EV,2019-11-29 20:42:21.266000-05:00,2019-11-29 20:51:03.776000-05:00,664,7
33,kennedy,lawrence_east,2019-11-29 21:00:06.950000-05:00,2019-11-29 21:08:28.141000-05:00,2019,11,30,21,2019-11-29,4,EV,2019-11-29 21:10:39.289000-05:00,2019-11-29 21:17:04.662000-05:00,516,12
39,kennedy,lawrence_east,2019-11-29 21:18:43.065000-05:00,2019-11-29 21:29:10.844000-05:00,2019,11,30,21,2019-11-29,4,EV,2019-11-29 21:33:35.050000-05:00,2019-11-29 21:42:03.683000-05:00,772,16
44,kennedy,lawrence_east,2019-11-29 21:37:30.999000-05:00,2019-11-29 21:47:10.285000-05:00,2019,11,30,21,2019-11-29,4,EV,2019-11-29 21:47:08.981000-05:00,2019-11-29 21:55:25.771000-05:00,495,18
83,kennedy,lawrence_east,2019-11-29 22:56:32.699000-05:00,2019-11-29 23:02:31.615000-05:00,2019,11,30,22,2019-11-29,4,EV,2019-11-29 22:56:25.924000-05:00,2019-11-29 23:10:41.925000-05:00,490,29
86,kennedy,lawrence_east,2019-11-29 23:01:39.227000-05:00,2019-11-29 23:11:30.214000-05:00,2019,11,30,23,2019-11-29,4,EV,2019-11-29 23:17:44.368000-05:00,2019-11-29 23:24:21.942000-05:00,771,30
97,kennedy,lawrence_east,2019-11-29 23:51:49.265000-05:00,2019-11-29 23:56:48.016000-05:00,2019,11,30,23,2019-11-29,4,EV,2019-11-30 00:04:50.695000-05:00,2019-11-30 00:11:18.624000-05:00,870,36
100,kennedy,lawrence_east,2019-11-30 00:04:39.827000-05:00,2019-11-30 00:11:34.111000-05:00,2019,11,30,0,2019-11-29,4,EV,2019-11-30 00:18:15.746000-05:00,2019-11-30 00:26:03.442000-05:00,869,37
109,kennedy,lawrence_east,2019-11-30 00:34:19.619000-05:00,2019-11-30 00:38:46.596000-05:00,2019,11,30,0,2019-11-29,4,EV,2019-11-30 00:47:16.536000-05:00,2019-11-30 00:52:26.015000-05:00,819,40
21,kennedy,lawrence_east,2019-12-02 20:39:21.369000-05:00,2019-12-02 20:49:02.135000-05:00,2019,12,3,20,2019-12-02,0,EV,2019-12-02 20:48:32.961000-05:00,2019-12-02 20:58:30.061000-05:00,567,8
38,kennedy,lawrence_east,2019-12-02 21:05:11.872000-05:00,2019-12-02 21:15:50.319000-05:00,2019,12,3,21,2019-12-02,0,EV,2019-12-02 21:12:39.773000-05:00,2019-12-02 21:23:37.460000-05:00,467,12
68,kennedy,lawrence_east,2019-12-02 21:58:12.242000-05:00,2019-12-02 22:07:49.316000-05:00,2019,12,3,21,2019-12-02,0,EV,2019-12-02 22:10:38.192000-05:00,2019-12-02 22:17:02.871000-05:00,553,20
79,kennedy,lawrence_east,2019-12-02 22:27:04.858000-05:00,2019-12-02 22:35:18.438000-05:00,2019,12,3,22,2019-12-02,0,EV,2019-12-02 22:39:10.250000-05:00,2019-12-02 22:43:15.163000-05:00,476,24
94,kennedy,lawrence_east,2019-12-02 22:55:20.451000-05:00,2019-12-02 23:02:02.763000-05:00,2019,12,3,22,2019-12-02,0,EV,2019-12-02 22:54:41.336000-05:00,2019-12-02 23:10:11.881000-05:00,489,30
98,kennedy,lawrence_east,2019-12-02 23:07:21.696000-05:00,2019-12-02 23:14:30.547000-05:00,2019,12,3,23,2019-12-02,0,EV,2019-12-02 23:25:59.899000-05:00,2019-12-02 23:37:12.939000-05:00,1362,32
109,kennedy,lawrence_east,2019-12-02 23:44:24.705000-05:00,2019-12-02 23:55:10.650000-05:00,2019,12,3,23,2019-12-02,0,EV,2019-12-02 23:54:27.850000-05:00,2019-12-03 00:05:23.288000-05:00,612,36
117,kennedy,lawrence_east,2019-12-03 00:09:32.092000-05:00,2019-12-03 00:17:13.051000-05:00,2019,12,3,0,2019-12-02,0,EV,2019-12-03 00:24:35.470000-05:00,2019-12-03 00:32:15.048000-05:00,901,39
127,kennedy,lawrence_east,2019-12-03 00:44:11.183000-05:00,2019-12-03 00:50:10.450000-05:00,2019,12,3,0,2019-12-02,0,EV,2019-12-03 00:50:57.303000-05:00,2019-12-03 00:59:48.621000-05:00,578,43
22,kennedy,lawrence_east,2019-12-18 20:37:25.844000-05:00,2019-12-18 20:46:51.753000-05:00,2019,12,19,20,2019-12-18,2,EV,2019-12-18 20:47:04.593000-05:00,2019-12-18 20:55:21.120000-05:00,509,9
40,kennedy,lawrence_east,2019-12-18 21:08:23.459000-05:00,2019-12-18 21:13:18.839000-05:00,2019,12,19,21,2019-12-18,2,EV,2019-12-18 21:14:56.816000-05:00,2019-12-18 21:22:09.380000-05:00,530,13
54,kennedy,lawrence_east,2019-12-18 21:24:24.026000-05:00,2019-12-18 21:34:52.056000-05:00,2019,12,19,21,2019-12-18,2,EV,2019-12-18 21:42:35.402000-05:00,2019-12-18 21:49:47.422000-05:00,895,16
72,kennedy,lawrence_east,2019-12-18 21:58:01.756000-05:00,2019-12-18 22:06:24.790000-05:00,2019,12,19,21,2019-12-18,2,EV,2019-12-18 22:11:54.703000-05:00,2019-12-18 22:17:08.938000-05:00,644,21
78,kennedy,lawrence_east,2019-12-18 22:15:54.105000-05:00,2019-12-18 22:20:50.757000-05:00,2019,12,19,22,2019-12-18,2,EV,2019-12-18 22:21:17.803000-05:00,2019-12-18 22:28:33.524000-05:00,462,23
85,kennedy,lawrence_east,2019-12-18 22:26:14.620000-05:00,2019-12-18 22:34:28.386000-05:00,2019,12,19,22,2019-12-18,2,EV,2019-12-18 22:31:02.742000-05:00,2019-12-18 22:43:18.732000-05:00,530,26
106,kennedy,lawrence_east,2019-12-18 23:09:59.311000-05:00,2019-12-18 23:16:08.586000-05:00,2019,12,19,23,2019-12-18,2,EV,2019-12-18 23:23:36.715000-05:00,2019-12-18 23:27:46.292000-05:00,697,33
107,kennedy,lawrence_east,2019-12-18 23:23:36.715000-05:00,2019-12-18 23:27:46.292000-05:00,2019,12,19,23,2019-12-18,2,EV,2019-12-18 23:23:33.414000-05:00,2019-12-18 23:37:10.691000-05:00,564,34
122,kennedy,lawrence_east,2019-12-19 00:16:12.192000-05:00,2019-12-19 00:22:07.127000-05:00,2019,12,19,0,2019-12-18,2,EV,2019-12-19 00:20:18.647000-05:00,2019-12-19 00:33:00.251000-05:00,653,43
129,kennedy,lawrence_east,2019-12-19 00:38:45.150000-05:00,2019-12-19 00:44:41.738000-05:00,2019,12,19,0,2019-12-18,2,EV,2019-12-19 00:43:57.997000-05:00,2019-12-19 00:59:09.745000-05:00,868,46
