o_node,d_node,origin,destination,travel_time,date,period,trial
1595-0-4-46,1187-0-99-99,1595,1187,87.0,2019-12-13,EM,4
1186-0-4-46,1202-0-99-99,1186,1202,30.0,2019-12-13,EM,4
1223-0-4-46,1203-0-99-99,1223,1203,52.0,2019-12-13,EM,4
1139-0-4-46,1211-0-99-99,1139,1211,61.0,2019-12-13,EM,4
1166-0-4-46,1218-0-99-99,1166,1218,77.0,2019-12-13,EM,4
1523-0-4-46,1218-0-99-99,1523,1218,66.0,2019-12-13,EM,4
1554-0-4-46,1218-0-99-99,1554,1218,93.0,2019-12-13,EM,4
1620-0-4-46,1220-0-99-99,1620,1220,96.0,2019-12-13,EM,4
1197-0-4-46,1227-0-99-99,1197,1227,44.0,2019-12-13,EM,4
1233-0-4-46,1227-0-99-99,1233,1227,61.0,2019-12-13,EM,4
1560-0-4-46,1243-0-99-99,1560,1243,67.0,2019-12-13,EM,4
1575-0-4-46,1243-0-99-99,1575,1243,83.0,2019-12-13,EM,4
1224-0-4-46,1247-0-99-99,1224,1247,48.0,2019-12-13,EM,4
1251-0-4-46,1247-0-99-99,1251,1247,37.0,2019-12-13,EM,4
1524-0-4-46,1253-0-99-99,1524,1253,70.0,2019-12-13,EM,4
1383-0-4-46,1260-0-99-99,1383,1260,120.0,2019-12-13,EM,4
1110-0-4-46,1272-0-99-99,1110,1272,61.0,2019-12-13,EM,4
1250-0-4-46,1275-0-99-99,1250,1275,41.0,2019-12-13,EM,4
1144-0-4-46,1277-0-99-99,1144,1277,66.0,2019-12-13,EM,4
1347-0-4-46,1285-0-99-99,1347,1285,85.0,2019-12-13,EM,4
1431-0-4-46,1285-0-99-99,1431,1285,117.0,2019-12-13,EM,4
1544-0-4-46,1298-0-99-99,1544,1298,130.0,2019-12-13,EM,4
1131-0-4-46,1299-0-99-99,1131,1299,68.0,2019-12-13,EM,4
1271-0-4-46,1307-0-99-99,1271,1307,78.0,2019-12-13,EM,4
1290-0-4-46,1307-0-99-99,1290,1307,34.0,2019-12-13,EM,4
1353-0-4-46,1307-0-99-99,1353,1307,58.0,2019-12-13,EM,4
1458-0-4-46,1313-0-99-99,1458,1313,108.0,2019-12-13,EM,4
1124-0-4-46,1317-0-99-99,1124,1317,34.0,2019-12-13,EM,4
1326-0-4-46,1317-0-99-99,1326,1317,71.0,2019-12-13,EM,4
1133-0-4-46,1331-0-99-99,1133,1331,56.0,2019-12-13,EM,4
1177-0-4-46,1355-0-99-99,1177,1355,71.0,2019-12-13,EM,4
1110-0-4-46,1356-0-99-99,1110,1356,92.0,2019-12-13,EM,4
1039-0-4-46,1357-0-99-99,1039,1357,94.0,2019-12-13,EM,4
1385-0-4-46,1358-0-99-99,1385,1358,63.0,2019-12-13,EM,4
1021-0-4-46,1361-0-99-99,1021,1361,103.0,2019-12-13,EM,4
1062-0-4-46,1371-0-99-99,1062,1371,93.0,2019-12-13,EM,4
1173-0-4-46,1378-0-99-99,1173,1378,97.0,2019-12-13,EM,4
1232-0-4-46,1378-0-99-99,1232,1378,105.0,2019-12-13,EM,4
1342-0-4-46,1378-0-99-99,1342,1378,53.0,2019-12-13,EM,4
1351-0-4-46,1379-0-99-99,1351,1379,63.0,2019-12-13,EM,4
1021-0-4-46,1386-0-99-99,1021,1386,101.0,2019-12-13,EM,4
1249-0-4-46,1388-0-99-99,1249,1388,118.0,2019-12-13,EM,4
1396-0-4-46,1388-0-99-99,1396,1388,57.0,2019-12-13,EM,4
1538-0-4-46,1388-0-99-99,1538,1388,118.0,2019-12-13,EM,4
1445-0-4-46,1391-0-99-99,1445,1391,51.0,2019-12-13,EM,4
1265-0-4-46,1393-0-99-99,1265,1393,90.0,2019-12-13,EM,4
1531-0-4-46,1393-0-99-99,1531,1393,90.0,2019-12-13,EM,4
1173-0-4-46,1394-0-99-99,1173,1394,66.0,2019-12-13,EM,4
1401-0-4-46,1395-0-99-99,1401,1395,35.0,2019-12-13,EM,4
1140-0-4-46,1402-0-99-99,1140,1402,58.0,2019-12-13,EM,4
1173-0-4-46,1402-0-99-99,1173,1402,74.0,2019-12-13,EM,4
1400-0-4-46,1402-0-99-99,1400,1402,53.0,2019-12-13,EM,4
1415-0-4-46,1402-0-99-99,1415,1402,58.0,2019-12-13,EM,4
1423-0-4-46,1411-0-99-99,1423,1411,47.0,2019-12-13,EM,4
1407-0-4-46,1415-0-99-99,1407,1415,35.0,2019-12-13,EM,4
1606-0-4-46,1415-0-99-99,1606,1415,84.0,2019-12-13,EM,4
1381-0-4-46,1421-0-99-99,1381,1421,68.0,2019-12-13,EM,4
1041-0-4-46,1423-0-99-99,1041,1423,52.0,2019-12-13,EM,4
1062-0-4-46,1442-0-99-99,1062,1442,70.0,2019-12-13,EM,4
1482-0-4-46,1472-0-99-99,1482,1472,39.0,2019-12-13,EM,4
1538-0-4-46,1476-0-99-99,1538,1476,69.0,2019-12-13,EM,4
1583-0-4-46,1481-0-99-99,1583,1481,46.0,2019-12-13,EM,4
1524-0-4-46,1486-0-99-99,1524,1486,45.0,2019-12-13,EM,4
1531-0-4-46,1490-0-99-99,1531,1490,48.0,2019-12-13,EM,4
1366-0-4-46,1492-0-99-99,1366,1492,137.0,2019-12-13,EM,4
1579-0-4-46,1492-0-99-99,1579,1492,38.0,2019-12-13,EM,4
1513-0-4-46,1503-0-99-99,1513,1503,44.0,2019-12-13,EM,4
1021-0-4-46,1519-0-99-99,1021,1519,48.0,2019-12-13,EM,4
1495-0-4-46,1529-0-99-99,1495,1529,76.0,2019-12-13,EM,4
1428-0-4-46,1530-0-99-99,1428,1530,93.0,2019-12-13,EM,4
1443-0-4-46,1530-0-99-99,1443,1530,93.0,2019-12-13,EM,4
1577-0-4-46,1536-0-99-99,1577,1536,75.0,2019-12-13,EM,4
1569-0-4-46,1543-0-99-99,1569,1543,80.0,2019-12-13,EM,4
1182-0-4-46,1544-0-99-99,1182,1544,85.0,2019-12-13,EM,4
1021-0-4-46,1545-0-99-99,1021,1545,48.0,2019-12-13,EM,4
1515-0-4-46,1561-0-99-99,1515,1561,48.0,2019-12-13,EM,4
1245-0-4-46,1582-0-99-99,1245,1582,65.0,2019-12-13,EM,4
1154-0-4-46,1599-0-99-99,1154,1599,102.0,2019-12-13,EM,4
1562-0-4-46,1607-0-99-99,1562,1607,58.0,2019-12-13,EM,4
1436-0-4-46,1081-0-99-99,1436,1081,70.0,2019-12-13,EM,4
1506-0-4-53,1002-0-99-99,1506,1002,58.0,2019-12-13,EM,5
1126-0-4-53,1006-0-99-99,1126,1006,82.0,2019-12-13,EM,5
1243-0-4-53,1021-0-99-99,1243,1021,53.0,2019-12-13,EM,5
1382-0-4-53,1021-0-99-99,1382,1021,82.0,2019-12-13,EM,5
1571-0-4-53,1021-0-99-99,1571,1021,116.0,2019-12-13,EM,5
1232-0-4-53,1022-0-99-99,1232,1022,71.0,2019-12-13,EM,5
1175-0-4-53,1023-0-99-99,1175,1023,54.0,2019-12-13,EM,5
1018-0-4-53,1034-0-99-99,1018,1034,32.0,2019-12-13,EM,5
1518-0-4-53,1034-0-99-99,1518,1034,97.0,2019-12-13,EM,5
1590-0-4-53,1034-0-99-99,1590,1034,97.0,2019-12-13,EM,5
1250-0-4-53,1035-0-99-99,1250,1035,48.0,2019-12-13,EM,5
1214-0-4-53,1036-0-99-99,1214,1036,52.0,2019-12-13,EM,5
1219-0-4-53,1036-0-99-99,1219,1036,53.0,2019-12-13,EM,5
1574-0-4-53,1036-0-99-99,1574,1036,93.0,2019-12-13,EM,5
1591-0-4-53,1036-0-99-99,1591,1036,93.0,2019-12-13,EM,5
1131-0-4-53,1037-0-99-99,1131,1037,73.0,2019-12-13,EM,5
1238-0-4-53,1037-0-99-99,1238,1037,59.0,2019-12-13,EM,5
1285-0-4-53,1037-0-99-99,1285,1037,54.0,2019-12-13,EM,5
1406-0-4-53,1037-0-99-99,1406,1037,77.0,2019-12-13,EM,5
1131-0-4-53,1038-0-99-99,1131,1038,71.0,2019-12-13,EM,5
1389-0-4-53,1038-0-99-99,1389,1038,87.0,2019-12-13,EM,5
1422-0-4-53,1038-0-99-99,1422,1038,62.0,2019-12-13,EM,5
1559-0-4-53,1038-0-99-99,1559,1038,90.0,2019-12-13,EM,5
1076-0-4-53,1042-0-99-99,1076,1042,44.0,2019-12-13,EM,5
1245-0-4-53,1042-0-99-99,1245,1042,54.0,2019-12-13,EM,5
1090-0-4-53,1043-0-99-99,1090,1043,46.0,2019-12-13,EM,5
1427-0-4-53,1043-0-99-99,1427,1043,48.0,2019-12-13,EM,5
1250-0-4-53,1045-0-99-99,1250,1045,41.0,2019-12-13,EM,5
1214-0-4-53,1046-0-99-99,1214,1046,39.0,2019-12-13,EM,5
1411-0-4-53,1046-0-99-99,1411,1046,70.0,2019-12-13,EM,5
1313-0-4-53,1047-0-99-99,1313,1047,60.0,2019-12-13,EM,5
1520-0-4-53,1047-0-99-99,1520,1047,64.0,2019-12-13,EM,5
1574-0-4-53,1049-0-99-99,1574,1049,92.0,2019-12-13,EM,5
1252-0-4-53,1050-0-99-99,1252,1050,52.0,2019-12-13,EM,5
1522-0-4-53,1050-0-99-99,1522,1050,77.0,2019-12-13,EM,5
1280-0-4-53,1051-0-99-99,1280,1051,41.0,2019-12-13,EM,5
1328-0-4-53,1051-0-99-99,1328,1051,68.0,2019-12-13,EM,5
1266-0-4-53,1052-0-99-99,1266,1052,47.0,2019-12-13,EM,5
1447-0-4-53,1052-0-99-99,1447,1052,57.0,2019-12-13,EM,5
1464-0-4-53,1052-0-99-99,1464,1052,71.0,2019-12-13,EM,5
1495-0-4-53,1052-0-99-99,1495,1052,90.0,2019-12-13,EM,5
1538-0-4-53,1052-0-99-99,1538,1052,53.0,2019-12-13,EM,5
1591-0-4-53,1055-0-99-99,1591,1055,91.0,2019-12-13,EM,5
1425-0-4-53,1056-0-99-99,1425,1056,63.0,2019-12-13,EM,5
1444-0-4-53,1056-0-99-99,1444,1056,60.0,2019-12-13,EM,5
1619-0-4-53,1056-0-99-99,1619,1056,126.0,2019-12-13,EM,5
1200-0-4-53,1057-0-99-99,1200,1057,54.0,2019-12-13,EM,5
1277-0-4-53,1057-0-99-99,1277,1057,42.0,2019-12-13,EM,5
1539-0-4-53,1057-0-99-99,1539,1057,64.0,2019-12-13,EM,5
1601-0-4-53,1057-0-99-99,1601,1057,94.0,2019-12-13,EM,5
1122-0-4-53,1058-0-99-99,1122,1058,64.0,2019-12-13,EM,5
1270-0-4-53,1058-0-99-99,1270,1058,36.0,2019-12-13,EM,5
1450-0-4-53,1058-0-99-99,1450,1058,63.0,2019-12-13,EM,5
1411-0-4-53,1059-0-99-99,1411,1059,80.0,2019-12-13,EM,5
1090-0-4-53,1060-0-99-99,1090,1060,34.0,2019-12-13,EM,5
1484-0-4-53,1062-0-99-99,1484,1062,85.0,2019-12-13,EM,5
1544-0-4-53,1063-0-99-99,1544,1063,79.0,2019-12-13,EM,5
1621-0-4-53,1063-0-99-99,1621,1063,130.0,2019-12-13,EM,5
1110-0-4-53,1065-0-99-99,1110,1065,31.0,2019-12-13,EM,5
1122-0-4-53,1065-0-99-99,1122,1065,59.0,2019-12-13,EM,5
1202-0-4-53,1065-0-99-99,1202,1065,39.0,2019-12-13,EM,5
1424-0-4-53,1065-0-99-99,1424,1065,60.0,2019-12-13,EM,5
1572-0-4-53,1065-0-99-99,1572,1065,135.0,2019-12-13,EM,5
1122-0-4-53,1066-0-99-99,1122,1066,54.0,2019-12-13,EM,5
1263-0-4-53,1067-0-99-99,1263,1067,55.0,2019-12-13,EM,5
1120-0-4-53,1068-0-99-99,1120,1068,52.0,2019-12-13,EM,5
1330-0-4-53,1068-0-99-99,1330,1068,78.0,2019-12-13,EM,5
1602-0-4-53,1068-0-99-99,1602,1068,100.0,2019-12-13,EM,5
1606-0-4-53,1068-0-99-99,1606,1068,100.0,2019-12-13,EM,5
1483-0-4-53,1070-0-99-99,1483,1070,73.0,2019-12-13,EM,5
1510-0-4-53,1076-0-99-99,1510,1076,89.0,2019-12-13,EM,5
1600-0-4-53,1076-0-99-99,1600,1076,102.0,2019-12-13,EM,5
1039-0-4-53,1078-0-99-99,1039,1078,37.0,2019-12-13,EM,5
1524-0-4-53,1078-0-99-99,1524,1078,100.0,2019-12-13,EM,5
1562-0-4-53,1078-0-99-99,1562,1078,102.0,2019-12-13,EM,5
1365-0-4-53,1080-0-99-99,1365,1080,92.0,2019-12-13,EM,5
1143-0-4-53,1085-0-99-99,1143,1085,67.0,2019-12-13,EM,5
1513-0-4-53,1090-0-99-99,1513,1090,125.0,2019-12-13,EM,5
1132-0-4-53,1104-0-99-99,1132,1104,58.0,2019-12-13,EM,5
1389-0-4-53,1113-0-99-99,1389,1113,84.0,2019-12-13,EM,5
1286-0-4-53,1114-0-99-99,1286,1114,52.0,2019-12-13,EM,5
1022-0-4-53,1116-0-99-99,1022,1116,56.0,2019-12-13,EM,5
1400-0-4-53,1118-0-99-99,1400,1118,54.0,2019-12-13,EM,5
1116-0-4-53,1124-0-99-99,1116,1124,33.0,2019-12-13,EM,5
1412-0-4-53,1139-0-99-99,1412,1139,57.0,2019-12-13,EM,5
1524-0-4-53,1141-0-99-99,1524,1141,106.0,2019-12-13,EM,5
1046-0-4-53,1142-0-99-99,1046,1142,58.0,2019-12-13,EM,5
1130-0-4-53,1145-0-99-99,1130,1145,35.0,2019-12-13,EM,5
1153-0-4-53,1146-0-99-99,1153,1146,55.0,2019-12-13,EM,5
1382-0-4-53,1150-0-99-99,1382,1150,70.0,2019-12-13,EM,5
1133-0-4-53,1156-0-99-99,1133,1156,44.0,2019-12-13,EM,5
1572-0-4-53,1157-0-99-99,1572,1157,132.0,2019-12-13,EM,5
1544-0-4-53,1160-0-99-99,1544,1160,102.0,2019-12-13,EM,5
1176-0-4-53,1168-0-99-99,1176,1168,39.0,2019-12-13,EM,5
1212-0-4-53,1170-0-99-99,1212,1170,59.0,2019-12-13,EM,5
1588-0-4-53,1180-0-99-99,1588,1180,79.0,2019-12-13,EM,5
1595-0-4-53,1187-0-99-99,1595,1187,88.0,2019-12-13,EM,5
1186-0-4-53,1202-0-99-99,1186,1202,26.0,2019-12-13,EM,5
1223-0-4-53,1203-0-99-99,1223,1203,54.0,2019-12-13,EM,5
1139-0-4-53,1211-0-99-99,1139,1211,65.0,2019-12-13,EM,5
1166-0-4-53,1218-0-99-99,1166,1218,76.0,2019-12-13,EM,5
1523-0-4-53,1218-0-99-99,1523,1218,62.0,2019-12-13,EM,5
1554-0-4-53,1218-0-99-99,1554,1218,86.0,2019-12-13,EM,5
1620-0-4-53,1220-0-99-99,1620,1220,89.0,2019-12-13,EM,5
1197-0-4-53,1227-0-99-99,1197,1227,37.0,2019-12-13,EM,5
1233-0-4-53,1227-0-99-99,1233,1227,54.0,2019-12-13,EM,5
1560-0-4-53,1243-0-99-99,1560,1243,60.0,2019-12-13,EM,5
1575-0-4-53,1243-0-99-99,1575,1243,76.0,2019-12-13,EM,5
1224-0-4-53,1247-0-99-99,1224,1247,41.0,2019-12-13,EM,5
1251-0-4-53,1247-0-99-99,1251,1247,30.0,2019-12-13,EM,5
1524-0-4-53,1253-0-99-99,1524,1253,65.0,2019-12-13,EM,5
1383-0-4-53,1260-0-99-99,1383,1260,142.0,2019-12-13,EM,5
1110-0-4-53,1272-0-99-99,1110,1272,54.0,2019-12-13,EM,5
1250-0-4-53,1275-0-99-99,1250,1275,34.0,2019-12-13,EM,5
1144-0-4-53,1277-0-99-99,1144,1277,77.0,2019-12-13,EM,5
1347-0-4-53,1285-0-99-99,1347,1285,78.0,2019-12-13,EM,5
1431-0-4-53,1285-0-99-99,1431,1285,110.0,2019-12-13,EM,5
1544-0-4-53,1298-0-99-99,1544,1298,123.0,2019-12-13,EM,5
1131-0-4-53,1299-0-99-99,1131,1299,61.0,2019-12-13,EM,5
1271-0-4-53,1307-0-99-99,1271,1307,71.0,2019-12-13,EM,5
1290-0-4-53,1307-0-99-99,1290,1307,29.0,2019-12-13,EM,5
1353-0-4-53,1307-0-99-99,1353,1307,51.0,2019-12-13,EM,5
1458-0-4-53,1313-0-99-99,1458,1313,102.0,2019-12-13,EM,5
1124-0-4-53,1317-0-99-99,1124,1317,34.0,2019-12-13,EM,5
1326-0-4-53,1317-0-99-99,1326,1317,64.0,2019-12-13,EM,5
1133-0-4-53,1331-0-99-99,1133,1331,49.0,2019-12-13,EM,5
1177-0-4-53,1355-0-99-99,1177,1355,64.0,2019-12-13,EM,5
1110-0-4-53,1356-0-99-99,1110,1356,85.0,2019-12-13,EM,5
1039-0-4-53,1357-0-99-99,1039,1357,94.0,2019-12-13,EM,5
1385-0-4-53,1358-0-99-99,1385,1358,71.0,2019-12-13,EM,5
1021-0-4-53,1361-0-99-99,1021,1361,96.0,2019-12-13,EM,5
1062-0-4-53,1371-0-99-99,1062,1371,86.0,2019-12-13,EM,5
1173-0-4-53,1378-0-99-99,1173,1378,92.0,2019-12-13,EM,5
1232-0-4-53,1378-0-99-99,1232,1378,98.0,2019-12-13,EM,5
1342-0-4-53,1378-0-99-99,1342,1378,76.0,2019-12-13,EM,5
1351-0-4-53,1379-0-99-99,1351,1379,64.0,2019-12-13,EM,5
1021-0-4-53,1386-0-99-99,1021,1386,94.0,2019-12-13,EM,5
1249-0-4-53,1388-0-99-99,1249,1388,111.0,2019-12-13,EM,5
1396-0-4-53,1388-0-99-99,1396,1388,50.0,2019-12-13,EM,5
1538-0-4-53,1388-0-99-99,1538,1388,111.0,2019-12-13,EM,5
1445-0-4-53,1391-0-99-99,1445,1391,55.0,2019-12-13,EM,5
1265-0-4-53,1393-0-99-99,1265,1393,100.0,2019-12-13,EM,5
1531-0-4-53,1393-0-99-99,1531,1393,92.0,2019-12-13,EM,5
1173-0-4-53,1394-0-99-99,1173,1394,78.0,2019-12-13,EM,5
1401-0-4-53,1395-0-99-99,1401,1395,38.0,2019-12-13,EM,5
1140-0-4-53,1402-0-99-99,1140,1402,51.0,2019-12-13,EM,5
1173-0-4-53,1402-0-99-99,1173,1402,83.0,2019-12-13,EM,5
1400-0-4-53,1402-0-99-99,1400,1402,46.0,2019-12-13,EM,5
1415-0-4-53,1402-0-99-99,1415,1402,51.0,2019-12-13,EM,5
1423-0-4-53,1411-0-99-99,1423,1411,47.0,2019-12-13,EM,5
1407-0-4-53,1415-0-99-99,1407,1415,35.0,2019-12-13,EM,5
1606-0-4-53,1415-0-99-99,1606,1415,82.0,2019-12-13,EM,5
1381-0-4-53,1421-0-99-99,1381,1421,74.0,2019-12-13,EM,5
1041-0-4-53,1423-0-99-99,1041,1423,66.0,2019-12-13,EM,5
1062-0-4-53,1442-0-99-99,1062,1442,63.0,2019-12-13,EM,5
1482-0-4-53,1472-0-99-99,1482,1472,57.0,2019-12-13,EM,5
1538-0-4-53,1476-0-99-99,1538,1476,64.0,2019-12-13,EM,5
1583-0-4-53,1481-0-99-99,1583,1481,39.0,2019-12-13,EM,5
1524-0-4-53,1486-0-99-99,1524,1486,38.0,2019-12-13,EM,5
1531-0-4-53,1490-0-99-99,1531,1490,41.0,2019-12-13,EM,5
1366-0-4-53,1492-0-99-99,1366,1492,130.0,2019-12-13,EM,5
1579-0-4-53,1492-0-99-99,1579,1492,33.0,2019-12-13,EM,5
1513-0-4-53,1503-0-99-99,1513,1503,58.0,2019-12-13,EM,5
1021-0-4-53,1519-0-99-99,1021,1519,54.0,2019-12-13,EM,5
1495-0-4-53,1529-0-99-99,1495,1529,69.0,2019-12-13,EM,5
1428-0-4-53,1530-0-99-99,1428,1530,86.0,2019-12-13,EM,5
1443-0-4-53,1530-0-99-99,1443,1530,86.0,2019-12-13,EM,5
1577-0-4-53,1536-0-99-99,1577,1536,77.0,2019-12-13,EM,5
1569-0-4-53,1543-0-99-99,1569,1543,73.0,2019-12-13,EM,5
1182-0-4-53,1544-0-99-99,1182,1544,100.0,2019-12-13,EM,5
1021-0-4-53,1545-0-99-99,1021,1545,59.0,2019-12-13,EM,5
1515-0-4-53,1561-0-99-99,1515,1561,48.0,2019-12-13,EM,5
1245-0-4-53,1582-0-99-99,1245,1582,58.0,2019-12-13,EM,5
1154-0-4-53,1599-0-99-99,1154,1599,115.0,2019-12-13,EM,5
1562-0-4-53,1607-0-99-99,1562,1607,51.0,2019-12-13,EM,5
1436-0-4-53,1081-0-99-99,1436,1081,83.0,2019-12-13,EM,5
1506-0-4-8,1002-0-99-99,1506,1002,175.0,2019-12-17,EM,0
1126-0-4-8,1006-0-99-99,1126,1006,151.0,2019-12-17,EM,0
1243-0-4-8,1021-0-99-99,1243,1021,148.0,2019-12-17,EM,0
1382-0-4-8,1021-0-99-99,1382,1021,199.0,2019-12-17,EM,0
1571-0-4-8,1021-0-99-99,1571,1021,193.0,2019-12-17,EM,0
1232-0-4-8,1022-0-99-99,1232,1022,164.0,2019-12-17,EM,0
1175-0-4-8,1023-0-99-99,1175,1023,122.0,2019-12-17,EM,0
1018-0-4-8,1034-0-99-99,1018,1034,33.0,2019-12-17,EM,0
1518-0-4-8,1034-0-99-99,1518,1034,196.0,2019-12-17,EM,0
1590-0-4-8,1034-0-99-99,1590,1034,197.0,2019-12-17,EM,0
1250-0-4-8,1035-0-99-99,1250,1035,137.0,2019-12-17,EM,0
1214-0-4-8,1036-0-99-99,1214,1036,120.0,2019-12-17,EM,0
1219-0-4-8,1036-0-99-99,1219,1036,154.0,2019-12-17,EM,0
1574-0-4-8,1036-0-99-99,1574,1036,196.0,2019-12-17,EM,0
1591-0-4-8,1036-0-99-99,1591,1036,196.0,2019-12-17,EM,0
1131-0-4-8,1037-0-99-99,1131,1037,176.0,2019-12-17,EM,0
1238-0-4-8,1037-0-99-99,1238,1037,159.0,2019-12-17,EM,0
1285-0-4-8,1037-0-99-99,1285,1037,156.0,2019-12-17,EM,0
1406-0-4-8,1037-0-99-99,1406,1037,191.0,2019-12-17,EM,0
1131-0-4-8,1038-0-99-99,1131,1038,170.0,2019-12-17,EM,0
1389-0-4-8,1038-0-99-99,1389,1038,197.0,2019-12-17,EM,0
1422-0-4-8,1038-0-99-99,1422,1038,114.0,2019-12-17,EM,0
1559-0-4-8,1038-0-99-99,1559,1038,203.0,2019-12-17,EM,0
1076-0-4-8,1042-0-99-99,1076,1042,45.0,2019-12-17,EM,0
1245-0-4-8,1042-0-99-99,1245,1042,155.0,2019-12-17,EM,0
1090-0-4-8,1043-0-99-99,1090,1043,124.0,2019-12-17,EM,0
1427-0-4-8,1043-0-99-99,1427,1043,154.0,2019-12-17,EM,0
1250-0-4-8,1045-0-99-99,1250,1045,122.0,2019-12-17,EM,0
1214-0-4-8,1046-0-99-99,1214,1046,116.0,2019-12-17,EM,0
1411-0-4-8,1046-0-99-99,1411,1046,179.0,2019-12-17,EM,0
1313-0-4-8,1047-0-99-99,1313,1047,127.0,2019-12-17,EM,0
1520-0-4-8,1047-0-99-99,1520,1047,183.0,2019-12-17,EM,0
1574-0-4-8,1049-0-99-99,1574,1049,205.0,2019-12-17,EM,0
1252-0-4-8,1050-0-99-99,1252,1050,132.0,2019-12-17,EM,0
1522-0-4-8,1050-0-99-99,1522,1050,188.0,2019-12-17,EM,0
1280-0-4-8,1051-0-99-99,1280,1051,117.0,2019-12-17,EM,0
1328-0-4-8,1051-0-99-99,1328,1051,191.0,2019-12-17,EM,0
1266-0-4-8,1052-0-99-99,1266,1052,135.0,2019-12-17,EM,0
1447-0-4-8,1052-0-99-99,1447,1052,117.0,2019-12-17,EM,0
1464-0-4-8,1052-0-99-99,1464,1052,158.0,2019-12-17,EM,0
1495-0-4-8,1052-0-99-99,1495,1052,199.0,2019-12-17,EM,0
1538-0-4-8,1052-0-99-99,1538,1052,135.0,2019-12-17,EM,0
1591-0-4-8,1055-0-99-99,1591,1055,197.0,2019-12-17,EM,0
1425-0-4-8,1056-0-99-99,1425,1056,111.0,2019-12-17,EM,0
1444-0-4-8,1056-0-99-99,1444,1056,118.0,2019-12-17,EM,0
1619-0-4-8,1056-0-99-99,1619,1056,202.0,2019-12-17,EM,0
1200-0-4-8,1057-0-99-99,1200,1057,121.0,2019-12-17,EM,0
1277-0-4-8,1057-0-99-99,1277,1057,120.0,2019-12-17,EM,0
1539-0-4-8,1057-0-99-99,1539,1057,140.0,2019-12-17,EM,0
1601-0-4-8,1057-0-99-99,1601,1057,196.0,2019-12-17,EM,0
1122-0-4-8,1058-0-99-99,1122,1058,141.0,2019-12-17,EM,0
1270-0-4-8,1058-0-99-99,1270,1058,58.0,2019-12-17,EM,0
1450-0-4-8,1058-0-99-99,1450,1058,121.0,2019-12-17,EM,0
1411-0-4-8,1059-0-99-99,1411,1059,187.0,2019-12-17,EM,0
1090-0-4-8,1060-0-99-99,1090,1060,42.0,2019-12-17,EM,0
1484-0-4-8,1062-0-99-99,1484,1062,170.0,2019-12-17,EM,0
1544-0-4-8,1063-0-99-99,1544,1063,166.0,2019-12-17,EM,0
1621-0-4-8,1063-0-99-99,1621,1063,209.0,2019-12-17,EM,0
1110-0-4-8,1065-0-99-99,1110,1065,49.0,2019-12-17,EM,0
1122-0-4-8,1065-0-99-99,1122,1065,146.0,2019-12-17,EM,0
1202-0-4-8,1065-0-99-99,1202,1065,111.0,2019-12-17,EM,0
1424-0-4-8,1065-0-99-99,1424,1065,111.0,2019-12-17,EM,0
1572-0-4-8,1065-0-99-99,1572,1065,206.0,2019-12-17,EM,0
1122-0-4-8,1066-0-99-99,1122,1066,144.0,2019-12-17,EM,0
1263-0-4-8,1067-0-99-99,1263,1067,122.0,2019-12-17,EM,0
1120-0-4-8,1068-0-99-99,1120,1068,138.0,2019-12-17,EM,0
1330-0-4-8,1068-0-99-99,1330,1068,187.0,2019-12-17,EM,0
1602-0-4-8,1068-0-99-99,1602,1068,205.0,2019-12-17,EM,0
1606-0-4-8,1068-0-99-99,1606,1068,209.0,2019-12-17,EM,0
1483-0-4-8,1070-0-99-99,1483,1070,163.0,2019-12-17,EM,0
1510-0-4-8,1076-0-99-99,1510,1076,202.0,2019-12-17,EM,0
1600-0-4-8,1076-0-99-99,1600,1076,211.0,2019-12-17,EM,0
1039-0-4-8,1078-0-99-99,1039,1078,51.0,2019-12-17,EM,0
1524-0-4-8,1078-0-99-99,1524,1078,154.0,2019-12-17,EM,0
1562-0-4-8,1078-0-99-99,1562,1078,205.0,2019-12-17,EM,0
1365-0-4-8,1080-0-99-99,1365,1080,197.0,2019-12-17,EM,0
1143-0-4-8,1085-0-99-99,1143,1085,157.0,2019-12-17,EM,0
1513-0-4-8,1090-0-99-99,1513,1090,207.0,2019-12-17,EM,0
1132-0-4-8,1104-0-99-99,1132,1104,148.0,2019-12-17,EM,0
1389-0-4-8,1113-0-99-99,1389,1113,182.0,2019-12-17,EM,0
1286-0-4-8,1114-0-99-99,1286,1114,142.0,2019-12-17,EM,0
1022-0-4-8,1116-0-99-99,1022,1116,117.0,2019-12-17,EM,0
1400-0-4-8,1118-0-99-99,1400,1118,145.0,2019-12-17,EM,0
1116-0-4-8,1124-0-99-99,1116,1124,34.0,2019-12-17,EM,0
1412-0-4-8,1139-0-99-99,1412,1139,140.0,2019-12-17,EM,0
1524-0-4-8,1141-0-99-99,1524,1141,168.0,2019-12-17,EM,0
1046-0-4-8,1142-0-99-99,1046,1142,136.0,2019-12-17,EM,0
1130-0-4-8,1145-0-99-99,1130,1145,35.0,2019-12-17,EM,0
1153-0-4-8,1146-0-99-99,1153,1146,139.0,2019-12-17,EM,0
1382-0-4-8,1150-0-99-99,1382,1150,163.0,2019-12-17,EM,0
1133-0-4-8,1156-0-99-99,1133,1156,134.0,2019-12-17,EM,0
1572-0-4-8,1157-0-99-99,1572,1157,209.0,2019-12-17,EM,0
1544-0-4-8,1160-0-99-99,1544,1160,181.0,2019-12-17,EM,0
