Report Date,Route,Time,Day,Location,Incident,Delay,Gap,Direction,Vehicle
08-Nov-19,9,5:55:00 PM,Friday,BELLAMY / Eglinton and Bellamy,Investigation,18,36,N/B,8474
08-Nov-19,52,6:01:00 PM,Friday,Lawrence at Duplex,Mechanical,14,28,W/B,1279
08-Nov-19,77,6:06:00 PM,Friday,WNPL - Windemere Place,Mechanical,9,18,N/B,1051
08-Nov-19,12,6:20:00 PM,Friday,Victoria Park Station,Investigation,20,40,S/B,3135
08-Nov-19,67,6:20:00 PM,Friday,Victoria Park Station,Investigation,10,20,N/B,8815
08-Nov-19,85,6:52:00 PM,Friday,Sheppard Stn,Mechanical,19,36,E/B,1292
08-Nov-19,7,6:55:00 PM,Friday,Finch,Mechanical,8,16,N/B,8118
08-Nov-19,52,7:06:00 PM,Friday,Lawrence at Weston,Mechanical,13,20,E/B,8181
08-Nov-19,32,7:48:00 PM,Friday,Tretheway and Paulson,Investigation,10,20,W/B,1203
08-Nov-19,32,8:19:00 PM,Friday,Eglinton Station,Mechanical,10,20,W/B,1070
08-Nov-19,88,8:30:00 PM,Friday,St Clair Station,Mechanical,18,36,B/W,8209
08-Nov-19,106,8:45:00 PM,Friday,Murray ross and sentinel,Investigation,20,40,N/B,8352
08-Nov-19,167,9:00:00 PM,Friday,don mills station,Mechanical,30,60,E/B,3109
08-Nov-19,113,9:23:00 PM,Friday,Danforth and Victoria Park,Investigation,20,40,W/B,9225
08-Nov-19,41,9:38:00 PM,Friday,Annette and Keele,Investigation,16,32,S/B,9043
08-Nov-19,929,9:45:00 PM,Friday,Wilson Station,Mechanical,10,20,S/B,9054
08-Nov-19,37,9:46:00 PM,Friday,ISTN - Islington Stn,Mechanical,24,43,N/B,8019
08-Nov-19,123,10:00:00 PM,Friday,North Queen & Queensway,Investigation,24,48,S/B,8422
08-Nov-19,52,11:30:00 PM,Friday,Lawrence at Marlee,Emergency Services,18,36,E/B,8188
09-Nov-19,35,12:03:00 AM,Saturday,John st and jane,Diversion,30,40,S/B,
09-Nov-19,87,12:07:00 AM,Saturday,Main Station,Mechanical,11,22,W/B,3141
09-Nov-19,62,12:15:00 AM,Saturday,Main Station,Mechanical,20,40,W/B,8407
09-Nov-19,87,12:17:00 AM,Saturday,Cosburn & Todmorden,Investigation,11,17,E/B,8593
09-Nov-19,72,12:40:00 AM,Saturday,Commissioners,Diversion,78,94,B/W,
09-Nov-19,124,1:05:00 AM,Saturday,Roe loop.,Utilized Off Route,20,40,E/B,8175
09-Nov-19,52,1:05:00 AM,Saturday,Lawrence West Station,Utilized Off Route,19,37,W/B,1319
09-Nov-19,52,1:05:00 AM,Saturday,Lawrence West Station,Utilized Off Route,18,36,E/B,8109
09-Nov-19,43,1:38:00 AM,Saturday,Kennedy Station,Utilized Off Route,10,20,N/B,8876
09-Nov-19,54,1:42:00 AM,Saturday,Lawrence RT station,Utilized Off Route,10,20,W/B,8756
09-Nov-19,396,1:45:00 AM,Saturday,York Mills Station,Utilized Off Route,20,20,W/B,3318
09-Nov-19,29,1:53:00 AM,Saturday,Springhurst Loop,Mechanical,10,25,N/B,9029
09-Nov-19,37,1:55:00 AM,Saturday,Woodbine Racetrack,Mechanical,30,60,S/B,7977
09-Nov-19,320,2:14:00 AM,Saturday,Yonge and Eglinton,Utilized Off Route,3,7,W/B,8756
09-Nov-19,320,2:24:00 AM,Saturday,Steeles & Yonge,Mechanical,3,7,S/B,8122
09-Nov-19,337,2:31:00 AM,Saturday,Islington Station,Mechanical,30,39,N/B,7977
09-Nov-19,110,2:48:00 AM,Saturday,Islington & Bloor,Investigation,30,30,N/B,8602
09-Nov-19,320,2:55:00 AM,Saturday,Queens Quay & Yonge,Utilized Off Route,3,7,N/B,8106
09-Nov-19,29,4:09:00 AM,Saturday,Dufferin at Lawrence,Late Leaving Garage - Mechanical,14,28,N/B,9012
09-Nov-19,385,4:10:00 AM,Saturday,Sheppard and Dean Park,Investigation,30,60,E/B,1318
09-Nov-19,7,4:18:00 AM,Saturday,Wilson Traffic Office,Late Leaving Garage - Mechanical,1,1,S/B,1384
09-Nov-19,45,5:17:00 AM,Saturday,STEELES LOOP,Late Leaving Garage - Mechanical,1,1,S/B,7955
09-Nov-19,17,5:18:00 AM,Saturday,Birchmount Rd/Lawrence Ave E,Diversion,35,65,B/W,
09-Nov-19,63,5:23:00 AM,Saturday,Eglinton West Station,Late Leaving Garage - Mechanical,10,20,S/B,1201
09-Nov-19,900,5:24:00 AM,Saturday,KIPLING STN,Late Leaving Garage - Mechanical,20,40,E/B,8002
09-Nov-19,24,5:30:00 AM,Saturday,STLV,Emergency Services,,16,S/B,8581
09-Nov-19,21,5:39:00 AM,Saturday,Kennedy Station,Mechanical,18,18,N/B,3420
09-Nov-19,61,5:40:00 AM,Saturday,Eglinton Station,Late Leaving Garage - Management,25,5,N/B,8181
09-Nov-19,116,5:55:00 AM,Saturday,Kennedy STN,Late Leaving Garage - Mechanical,10,25,E/B,8821
09-Nov-19,45,6:13:00 AM,Saturday,Kipling Loop,Diversion,517,527,N/B,8438
09-Nov-19,32,6:15:00 AM,Saturday,Eglinton Station,Emergency Services,5,10,E/B,1026
09-Nov-19,63,6:15:00 AM,Saturday,Cannift St at Strachan Ave,Late Leaving Garage - Mechanical,3,6,N/B,8197
09-Nov-19,35,6:18:00 AM,Saturday,Pioneer Village station,Investigation,8,16,S/B,3506
09-Nov-19,52,6:28:00 AM,Saturday,terminal 3,Mechanical,15,30,,8131
09-Nov-19,63,6:30:00 AM,Saturday,Entire route,Mechanical,1,1,B/W,1370
09-Nov-19,63,6:52:00 AM,Saturday,Eglinton West Station,Mechanical,6,12,S/B,8149
09-Nov-19,70,6:54:00 AM,Saturday,O'CONNOR / Coxwell Station,Vision,11,22,E/B,8699
09-Nov-19,89,6:55:00 AM,Saturday,LAWRENCE AND WESTON,Diversion,23,10,S/B,
09-Nov-19,44,7:28:00 AM,Saturday,Kipling Station,Late Leaving Garage - Mechanical,10,20,S/B,7969
09-Nov-19,121,7:37:00 AM,Saturday,Princess Gate,Mechanical,19,38,E/B,8583
09-Nov-19,106,7:43:00 AM,Saturday,Sheppard west station,Utilized Off Route,11,22,S/B,1340
09-Nov-19,29,7:56:00 AM,Saturday,Dufferin at Lawrence,Late Leaving Garage - Mechanical,3,6,N/B,9026
09-Nov-19,29,8:11:00 AM,Saturday,Dufferin at Lawrence,Late Leaving Garage - Mechanical,4,8,N/B,9048
09-Nov-19,34,8:15:00 AM,Saturday,Entire Route,General Delay,10,30,B/W,
09-Nov-19,81,8:23:00 AM,Saturday,Pape Station,Mechanical,7,14,N/B,8548
09-Nov-19,29,8:27:00 AM,Saturday,Dufferin at Lawrence,Late Leaving Garage - Operator,4,8,N/B,9010
09-Nov-19,133,8:43:00 AM,Saturday,Nielson Rd/Berner Tr,Investigation,10,21,S/B,1274
09-Nov-19,52,8:52:00 AM,Saturday,weston road / tollington,Mechanical,15,30,,
09-Nov-19,89,9:00:00 AM,Saturday,ENTIRE ROUTE,General Delay,10,30,B/W,
09-Nov-19,35,9:01:00 AM,Saturday,Jane station,Utilized Off Route,8,16,N/B,3278
09-Nov-19,29,9:02:00 AM,Saturday,Dufferin at Bloor,Utilized Off Route,4,8,S/B,1562
09-Nov-19,44,9:08:00 AM,Saturday,Kipling Station,Utilized Off Route,10,20,S/B,8449
09-Nov-19,123,9:11:00 AM,Saturday,Long Branch,Late Leaving Garage - Mechanical,20,40,E/B,8073
09-Nov-19,48,9:11:00 AM,Saturday,Royal York Station,Utilized Off Route,30,60,E/B,8459
09-Nov-19,45,9:12:00 AM,Saturday,Kipling Station,Utilized Off Route,10,20,N/B,8438
09-Nov-19,12,9:13:00 AM,Saturday,KINGSTON / Kennedy Station,Mechanical,0,0,W/B,8406
09-Nov-19,935,9:18:00 AM,Saturday,Jane station,Utilized Off Route,9,18,N/B,3521
09-Nov-19,37,9:25:00 AM,Saturday,ISLINGTON STN,Utilized Off Route,13,26,N/B,8016
09-Nov-19,112,9:27:00 AM,Saturday,Kipling Station,Utilized Off Route,17,34,W/B,7973
09-Nov-19,32,9:27:00 AM,Saturday,Eglinton West Station,Mechanical,10,20,E/B,1106
09-Nov-19,111,9:31:00 AM,Saturday,Kipling Station,Mechanical,18,36,W/B,8013
09-Nov-19,32,9:32:00 AM,Saturday,Jane & Wright,Investigation,14,24,E/B,1028
09-Nov-19,939,9:37:00 AM,Saturday,Finch West Station,Utilized Off Route,14,28,S/B,1240
09-Nov-19,36,9:48:00 AM,Saturday,Humberwood loop,Late Leaving Garage - Management,5,10,E/B,3621
09-Nov-19,71,9:50:00 AM,Saturday,Runnymeade Station,Utilized Off Route,10,20,S/B,1018
09-Nov-19,60,9:54:00 AM,Saturday,Finch stn,Utilized Off Route,5,10,E/B,3183
09-Nov-19,102,10:00:00 AM,Saturday,Markham Rd/HWY 7,Diversion,1,1,B/W,
09-Nov-19,6,10:03:00 AM,Saturday,Bay/Gerrard,Mechanical,16,32,S/B,1004
09-Nov-19,22,10:08:00 AM,Saturday,COXWELL / Bingham Loop,Mechanical,9,18,W/B,9200
09-Nov-19,47,10:39:00 AM,Saturday,Yorkdale Station,Late Leaving Garage - Operator,8,21,S/B,1416
09-Nov-19,97,10:48:00 AM,Saturday,Elmwood and Yonge St,Diversion,114,144,S/B,
09-Nov-19,87,11:17:00 AM,Saturday,Pape/Cosburn,Mechanical,10,20,E/B,9225
09-Nov-19,26,11:19:00 AM,Saturday,Dupont and Lansdowne,Investigation,12,24,W/B,1532
09-Nov-19,23,11:27:00 AM,Saturday,DAWES - St.Clair and Rexleigh,Investigation,10,20,S/B,8942
09-Nov-19,36,11:35:00 AM,Saturday,Senlac,Investigation,5,10,E/B,3215
09-Nov-19,935,11:39:00 AM,Saturday,Jane / Finch,Investigation,10,20,S/B,3546
09-Nov-19,21,11:50:00 AM,Saturday,Kennedy Station,Mechanical,14,28,N/B,1688
09-Nov-19,36,11:57:00 AM,Saturday,Humberwood loop,Late Leaving Garage - Mechanical,5,10,E/B,3530
09-Nov-19,97,12:00:00 PM,Saturday,Yonge and Finch to Sheppard,General Delay,20,50,B/W,
09-Nov-19,935,12:17:00 PM,Saturday,Jane and Finch,Investigation,10,20,S/B,3316
09-Nov-19,94,12:22:00 PM,Saturday,Ossington Stn,Mechanical,14,28,E/B,1590
09-Nov-19,63,12:23:00 PM,Saturday,Eglinton West Station,Mechanical,5,10,S/B,8118
09-Nov-19,102,12:30:00 PM,Saturday,Eastpark and Markham,Mechanical,10,20,N/B,8598
09-Nov-19,102,12:38:00 PM,Saturday,Warden Station,Mechanical,10,20,N/B,8544
09-Nov-19,109,12:45:00 PM,Saturday,Lawrence West Station,Mechanical,40,80,S/B,8154
09-Nov-19,81,12:58:00 PM,Saturday,Pape Stn,Utilized Off Route,7,14,N/B,9212
09-Nov-19,68,1:00:00 PM,Saturday,Warden and Eglinton,General Delay,10,20,N/B,8780
09-Nov-19,73,1:00:00 PM,Saturday,Entire Route,General Delay,25,40,B/W,
09-Nov-19,935,1:04:00 PM,Saturday,Pioneer Village Station,Utilized Off Route,10,20,S/B,3298
09-Nov-19,123,1:40:00 PM,Saturday,Kipling Station,Mechanical,20,40,W/B,7976
09-Nov-19,116,1:45:00 PM,Saturday,Kennedy Station,Investigation,9,18,E/B,8834
09-Nov-19,109,1:57:00 PM,Saturday,Lawrence West Station,Mechanical,40,80,N/B,8137
09-Nov-19,66,2:00:00 PM,Saturday,Entire Route,General Delay,20,30,B/W,
09-Nov-19,80,2:00:00 PM,Saturday,Entire Route,General Delay,25,50,B/W,
09-Nov-19,89,2:00:00 PM,Saturday,Weston and St Clair,Mechanical,10,20,S/B,1132
09-Nov-19,63,2:00:00 PM,Saturday,Atlantic and King,Diversion,430,440,N/B,8380
09-Nov-19,36,2:47:00 PM,Saturday,Weston Road,Investigation,5,10,E/B,3586
09-Nov-19,134,3:00:00 PM,Saturday,Progress and Markham,General Delay,15,30,W/B,1341
09-Nov-19,102,3:00:00 PM,Saturday,Markham and Progress,General Delay,13,26,B/W,3115
09-Nov-19,171,3:04:00 PM,Saturday,Ray Ave and Industry Road,Diversion,296,306,S/B,1264
09-Nov-19,71,3:15:00 PM,Saturday,Industry and Black Creek,Diversion,613,623,S/B,1025
09-Nov-19,85,3:22:00 PM,Saturday,Midland / Sheppard,Mechanical,5,10,W/B,3467
09-Nov-19,169,3:30:00 PM,Saturday,Scarborough Town Center,Mechanical,30,60,S/B,8330
09-Nov-19,45,3:34:00 PM,Saturday,Kipling Station,Mechanical,10,20,N/B,8608
09-Nov-19,37,3:35:00 PM,Saturday,Islington stn,Mechanical,14,28,N/B,8068
09-Nov-19,935,3:51:00 PM,Saturday,Jane Station,Utilized Off Route,9,18,N/B,3212
09-Nov-19,44,4:00:00 PM,Saturday,Kipling Station to Colonel Samuel Smith Loop,General Delay,15,24,B/W,
09-Nov-19,60,4:00:00 PM,Saturday,Entire route,General Delay,25,34,B/W,
09-Nov-19,53,4:00:00 PM,Saturday,Entire route,General Delay,20,26,B/W,
09-Nov-19,110,4:06:00 PM,Saturday,Long Branch Loop,Investigation,17,35,N/B,8069
09-Nov-19,60,4:08:00 PM,Saturday,Steeles,Mechanical,9,18,E/B,3263
09-Nov-19,935,4:08:00 PM,Saturday,Jane Station,Utilized Off Route,9,18,N/B,3502
09-Nov-19,29,4:08:00 PM,Saturday,Dufferin and Lawrence,Mechanical,3,6,N/B,9034
09-Nov-19,36,4:58:00 PM,Saturday,FWSN,Mechanical,6,10,W/B,3308
09-Nov-19,60,5:00:00 PM,Saturday,PVST,Mechanical,9,18,E/B,3321
09-Nov-19,66,5:10:00 PM,Saturday,Humber Loop,Mechanical,20,40,N/B,8018
09-Nov-19,116,5:29:00 PM,Saturday,Kennedy Station,Mechanical,7,14,E/B,8861
09-Nov-19,68,5:50:00 PM,Saturday,Steeles and Warden,Utilized Off Route,13,26,S/B,8642
09-Nov-19,54,6:51:00 PM,Saturday,Markham and Lawrence,Mechanical,19,38,,8662
09-Nov-19,116,6:51:00 PM,Saturday,Eglinton garage,Late Leaving Garage - Mechanical,9,18,E/B,8635
09-Nov-19,52,6:58:00 PM,Saturday,Tollington Rd and Martin Grove Rd,Utilized Off Route,7,17,E/B,1399
09-Nov-19,985,7:06:00 PM,Saturday,Scarb. Town Centre,Mechanical,10,20,w,9064
09-Nov-19,84,7:35:00 PM,Saturday,Allen and Sheppard,Investigation,10,20,,3342
09-Nov-19,116,7:38:00 PM,Saturday,Kennedy Station,Vision,9,18,E/B,8684
09-Nov-19,79,7:45:00 PM,Saturday,Eglinton and Scarlett road,Diversion,27,39,S/B,
09-Nov-19,7,8:16:00 PM,Saturday,Bathurst Stn,Utilized Off Route,9,18,N/B,8378
09-Nov-19,43,8:50:00 PM,Saturday,Midland and Steeles,Mechanical,10,20,S/B,8850
09-Nov-19,96,9:15:00 PM,Saturday,Bathurst and Wilson,Investigation,20,40,W/B,3584
09-Nov-19,70,9:30:00 PM,Saturday,Warden Station,Mechanical,23,47,W/B,8925
09-Nov-19,85,9:45:00 PM,Saturday,Sheppard and Kingston Road,Diversion,205,225,B/W,
09-Nov-19,96,9:56:00 PM,Saturday,Wilson and Delahaye,Investigation,20,40,W/B,3207
09-Nov-19,6,10:00:00 PM,Saturday,Bay & Front,General Delay,20,40,BW,
09-Nov-19,96,10:00:00 PM,Saturday,Wilson and Delahaye,Diversion,260,270,B/W,
09-Nov-19,165,10:00:00 PM,Saturday,Wilson and Delahaye,Diversion,285,295,B/W,
09-Nov-19,121,10:00:00 PM,Saturday,Bay & Front,General Delay,20,40,BW,
09-Nov-19,126,11:03:00 PM,Saturday,Davenport and Christie,Investigation,30,30,S/B,1144
09-Nov-19,85,11:04:00 PM,Saturday,Don mills station,Mechanical,16,32,E/B,1343
09-Nov-19,53,11:37:00 PM,Saturday,FSTN,Mechanical,20,40,E/B,1393
10-Nov-19,89,12:40:00 AM,Sunday,Keele Station,Mechanical,10,20,N/B,1050
10-Nov-19,50,12:55:00 AM,Sunday,Westmall and Burnamthrope,Diversion,33,63,E/B,8088
10-Nov-19,36,1:14:00 AM,Sunday,Weston,Emergency Services,10,20,W/B,3290
10-Nov-19,79,1:15:00 AM,Sunday,Pine and Lawrence,Utilized Off Route,25,50,S/B,1018
10-Nov-19,300,2:00:00 AM,Sunday,Bathrust to Parliament,General Delay,15,30,B/W,
10-Nov-19,36,2:10:00 AM,Sunday,Finch station,Mechanical,10,30,W/B,3578
10-Nov-19,320,2:25:00 AM,Sunday,Queens Quay & Yonge,Mechanical,4,7,N/B,8369
10-Nov-19,320,3:47:00 AM,Sunday,Yonge & Wellesley,Mechanical,4,8,N/B,1253
10-Nov-19,307,5:31:00 AM,Sunday,Greenwin Village and Bathurst Street,Emergency Services,10,20,S/B,8215
10-Nov-19,307,6:17:00 AM,Sunday,Bathurst and Bloor,Mechanical,10,20,S/B,8198
10-Nov-19,300,6:25:00 AM,Sunday,Ossington and Bloor,Investigation,1,1,W/B,8584
10-Nov-19,29,6:27:00 AM,Sunday,Davenport,Mechanical,10,20,S/B,9151
10-Nov-19,29,6:57:00 AM,Sunday,Wilson garage,Late Leaving Garage - Mechanical,12,24,N/B,9029
10-Nov-19,300,7:28:00 AM,Sunday,MAIN AND DANFORTH,Investigation,8,16,W/B,8088
10-Nov-19,1,7:50:00 AM,Sunday,Eglinton Ave West & Bicknell,Investigation,1,1,E/B,1005
10-Nov-19,69,7:52:00 AM,Sunday,Warden Ave/Danforth Ave,Mechanical,20,40,N/B,9233
10-Nov-19,300,8:00:00 AM,Sunday,Bloor/Danforth Line,General Delay,20,28,B/W,
10-Nov-19,939,8:01:00 AM,Sunday,Finch West Station,Mechanical,16,32,E/B,1709
10-Nov-19,939,8:01:00 AM,Sunday,Finch West Station,Late Leaving Garage - Operator,16,32,E/B,1709
10-Nov-19,320,8:02:00 AM,Sunday,Steeles/Yonge,Mechanical,9,18,N/B,8707
10-Nov-19,14,8:28:00 AM,Sunday,Glencairn Station,Mechanical,20,40,S/B,1356
10-Nov-19,95,8:35:00 AM,Sunday,Scarboro College,Mechanical,20,40,E/B,1331
10-Nov-19,89,9:00:00 AM,Sunday,ENTIRE ROUTE,General Delay,10,30,B/W,
10-Nov-19,64,10:30:00 AM,Sunday,Main at Kingston,Investigation,20,40,N/B,3106
10-Nov-19,84,10:45:00 AM,Sunday,sheppard west / Keele,Investigation,10,20,,3191
10-Nov-19,43,11:08:00 AM,Sunday,Progress/Midland,Emergency Services,15,30,N/B,8877
10-Nov-19,43,11:08:00 AM,Sunday,Progerss/Midland,Diversion,15,30,N/B,
10-Nov-19,92,11:17:00 AM,Sunday,Woodbine Beach Loop,Mechanical,20,40,W/B,9207
10-Nov-19,165,11:30:00 AM,Sunday,Finch & Weston,Vision,10,20,N/B,3247
10-Nov-19,96,11:34:00 AM,Sunday,Westmore & Finch,Vision,9,20,E/B,3282
10-Nov-19,96,11:39:00 AM,Sunday,Elmhurst & Islington,Vision,20,40,E/B,3327
10-Nov-19,32,11:41:00 AM,Sunday,Eglinton & Allen,Investigation,10,20,W/B,1118
10-Nov-19,161,11:41:00 AM,Sunday,Jane & Alliance,Mechanical,16,25,E/B,1061
10-Nov-19,63,11:42:00 AM,Sunday,Queen & Shaw,Vision,9,17,S/B,1228
10-Nov-19,905,11:44:00 AM,Sunday,Kennedy Station,Mechanical,11,22,E/B,8716
10-Nov-19,60,12:00:00 PM,Sunday,Steeles route,General Delay,12,30,B/W,
10-Nov-19,1,12:05:00 PM,Sunday,Bay & Front,Investigation,1,1,N/B,8530
10-Nov-19,1,12:05:00 PM,Sunday,Bay and Front,Investigation,1,1,E/B,3116
10-Nov-19,111,12:20:00 PM,Sunday,Kipling Station,Late Leaving Garage - Operator,11,22,N/B,7969
10-Nov-19,32,12:30:00 PM,Sunday,Eglinton Station,Mechanical,10,20,W/B,1016
10-Nov-19,93,12:30:00 PM,Sunday,PARKVIEW HILLS / Barker and Woodbine,Investigation,24,48,S/B,9229
10-Nov-19,84,12:53:00 PM,Sunday,Weston road and Bradstock,Mechanical,8,16,,3482
10-Nov-19,17,1:00:00 PM,Sunday,Birchmount and St Clair,General Delay,18,36,N/B,3138
10-Nov-19,9,1:00:00 PM,Sunday,Warden Station,General Delay,22,44,S/B,
10-Nov-19,68,1:00:00 PM,Sunday,Eglinton and Warden,General Delay,10,20,S/B,8696
10-Nov-19,60,1:08:00 PM,Sunday,Thurman,Investigation,5,10,W/B,3307
10-Nov-19,32,1:21:00 PM,Sunday,Gabian Way & Eglinton,Mechanical,10,20,E/B,1066
10-Nov-19,32,1:46:00 PM,Sunday,Eglinton Station,Vision,10,20,W/B,1423
10-Nov-19,32,1:49:00 PM,Sunday,Keele & Eglinton,Vision,10,20,E/B,1529
10-Nov-19,24,2:16:00 PM,Sunday,VICTORIA PARK / Victoria Park Station,Mechanical,7,14,N/B,3144
10-Nov-19,935,2:16:00 PM,Sunday,Jane and Driftwood NB,Investigation,10,20,N/B,320
10-Nov-19,939,2:19:00 PM,Sunday,Finch / Trudy,Mechanical,10,20,W/B,1209
10-Nov-19,52,2:21:00 PM,Sunday,lawrance west stn,Mechanical,8,16,,8128
10-Nov-19,39,2:37:00 PM,Sunday,Finch  / Brimley,Investigation,5,11,W/B,1337
10-Nov-19,104,2:50:00 PM,Sunday,Sheppard West Station,Mechanical,22,44,S/B,8323
10-Nov-19,24,2:56:00 PM,Sunday,VICTORIA PARK / Patrick and Victoria Park,Investigation,7,14,S/B,8527
10-Nov-19,35,2:56:00 PM,Sunday,Jane Station,Utilized Off Route,10,20,N/B,3297
10-Nov-19,79,2:58:00 PM,Sunday,Jane and Lawernce Ave West,Investigation,12,24,S/B,1057
10-Nov-19,36,3:00:00 PM,Sunday,Weston Road,Mechanical,5,10,B/W,3256
10-Nov-19,35,3:00:00 PM,Sunday,Jane Station,Utilized Off Route,10,20,N/B,3303
10-Nov-19,168,3:05:00 PM,Sunday,Rogers and Old Weston Road,Diversion,105,115,B/W,1359
10-Nov-19,985,3:08:00 PM,Sunday,Don Mills Station,Investigation,12,24,E/B,9062
10-Nov-19,32,3:15:00 PM,Sunday,Jane & Lawrence,Diversion,25,45,E/B,1118
10-Nov-19,34,3:17:00 PM,Sunday,Grenoble and spanbridge,Investigation,18,36,W/B,8868
10-Nov-19,41,3:18:00 PM,Sunday,Old Weston and Rogers Road,Diversion,64,75,N/B,1116
10-Nov-19,985,3:25:00 PM,Sunday,Don Mills Station,Investigation,12,24,E/B,902
10-Nov-19,96,3:49:00 PM,Sunday,Jane & Wilson,Mechanical,1,1,W/B,3178
10-Nov-19,20,4:02:00 PM,Sunday,Cliffside/Kennedy,Mechanical,24,48,S/B,8954
10-Nov-19,16,4:29:00 PM,Sunday,Scarborough Town Center,Emergency Services,0,0,S/B,8481
10-Nov-19,116,4:34:00 PM,Sunday,Kennedy Station,Mechanical,7,14,E/B,8888
10-Nov-19,60,4:42:00 PM,Sunday,Bathurst,Mechanical,10,20,E/B,3321
10-Nov-19,110,4:50:00 PM,Sunday,Islington stn,Mechanical,20,40,S/B,8073
10-Nov-19,41,4:54:00 PM,Sunday,Keele and Rogers,Diversion,74,84,N/B,
10-Nov-19,41,5:04:00 PM,Sunday,Keele Station,Mechanical,10,20,N/B,1116
10-Nov-19,97,5:32:00 PM,Sunday,Davisville station,Investigation,30,60,N/B,1283
10-Nov-19,35,5:32:00 PM,Sunday,Pioneer Village Station,Utilized Off Route,10,20,E/B,3563
10-Nov-19,6,5:33:00 PM,Sunday,Bay/Bloor,Mechanical,14,28,S/B,1088
10-Nov-19,84,5:46:00 PM,Sunday,Jane and Sheppard,Mechanical,10,20,,3528
10-Nov-19,29,5:51:00 PM,Sunday,Wilson Station,Investigation,5,10,S/B,9030
10-Nov-19,20,6:02:00 PM,Sunday,Kennedy Station,Emergency Services,30,60,N/B,3124
10-Nov-19,17,6:15:00 PM,Sunday,Birchmount,Emergency Services,22,44,B/W,
10-Nov-19,32,6:17:00 PM,Sunday,Eglinton West Station,Mechanical,10,20,E/B,1575
10-Nov-19,40,7:15:00 PM,Sunday,Dundas West stn,Mechanical,24,48,W/B,8034
10-Nov-19,1,7:30:00 PM,Sunday,rosedale station,Mechanical,1,1,S/B,8560
10-Nov-19,52,8:00:00 PM,Sunday,Lawrence W Stn,Mechanical,20,40,,8205
10-Nov-19,168,8:00:00 PM,Sunday,Avon Loop,Investigation,12,24,S/B,1359
10-Nov-19,102,10:18:00 PM,Sunday,St Clair and Brimley,Mechanical,10,20,E/B,8564
10-Nov-19,24,10:42:00 PM,Sunday,Victoria Park Station,Utilized Off Route,10,20,N/B,3152
10-Nov-19,935,11:11:00 PM,Sunday,Jane station,Mechanical,10,20,N/B,3341
10-Nov-19,113,11:48:00 PM,Sunday,Main Station,Emergency Services,30,60,N/B,3157
10-Nov-19,39,11:55:00 PM,Sunday,Finch and Kennedy,Mechanical,20,40,W/B,3455
10-Nov-19,900,11:57:00 PM,Sunday,Kipling Station,Investigation,15,30,S/B,8008
11-Nov-19,47,12:35:00 AM,Monday,Caledonia and Eglinton,Mechanical,13,27,N/B,1586
11-Nov-19,37,12:39:00 AM,Monday,Woodbine Casino,Investigation,15,30,S/B,8016
11-Nov-19,47,1:09:00 AM,Monday,Caledonia and Eglinton,Mechanical,10,20,N/B,1148
11-Nov-19,68,1:40:00 AM,Monday,Warden Station,Investigation,60,1,N/B,8627
11-Nov-19,116,1:48:00 AM,Monday,Kennedy Station,Utilized Off Route,10,20,E/B,8725
11-Nov-19,65,2:04:00 AM,Monday,Front and Berkeley Street,Mechanical,30,30,W/B,8501
11-Nov-19,300,2:16:00 AM,Monday,Bathurst Station,Utilized Off Route,15,30,E/B,3150
11-Nov-19,395,2:46:00 AM,Monday,York Mills and Hedgewood Rd,Mechanical,30,60,E/B,1316
11-Nov-19,168,4:42:00 AM,Monday,Dundas West Station,Late Leaving Garage - Mechanical,20,20,NB,1263
11-Nov-19,25,4:45:00 AM,Monday,egli yard,Mechanical,1,1,E/B,8844
11-Nov-19,102,4:48:00 AM,Monday,GARAGE,Late Leaving Garage - Mechanical,1,1,,8942
11-Nov-19,54,4:49:00 AM,Monday,egli yard,Mechanical,1,1,E/B,8702
11-Nov-19,43,5:03:00 AM,Monday,eglinton yard,Mechanical,1,1,E/B,8772
11-Nov-19,43,5:03:00 AM,Monday,egli. Yard,Mechanical,1,1,E/B,8772
11-Nov-19,25,5:05:00 AM,Monday,EGGA,Late Leaving Garage - Mechanical,25,50,B/W,8844
11-Nov-19,67,5:05:00 AM,Monday,eglinton yard,Mechanical,1,1,E/B,8652
11-Nov-19,24,5:07:00 AM,Monday,GARAGE,Late Leaving Garage - Operator,1,1,,3137
11-Nov-19,31,5:09:00 AM,Monday,GARAGE,Late Leaving Garage - Mechanical,1,1,,3118
11-Nov-19,31,5:09:00 AM,Monday,Birchmount Garage,Late Leaving Garage - Mechanical,1,1,S/B,3118
11-Nov-19,986,5:10:00 AM,Monday,egli yard,Mechanical,1,1,E/B,8922
11-Nov-19,87,5:15:00 AM,Monday,GARAGE,Late Leaving Garage - Operator,1,1,,8596
11-Nov-19,68,5:17:00 AM,Monday,eglinton,Mechanical,1,1,E/B,8898
11-Nov-19,87,5:19:00 AM,Monday,GARIAGE,Late Leaving Garage - Operator,1,1,,9200
11-Nov-19,45,5:20:00 AM,Monday,Kipling Loop,Diversion,10,20,N/B,8438
11-Nov-19,88,5:22:00 AM,Monday,Wilson garage,Mechanical,1,1,,8328
11-Nov-19,47,5:22:00 AM,Monday,Mt Dennis garage,Late Leaving Garage - Operator,10,20,N/B,1039
11-Nov-19,116,5:26:00 AM,Monday,eglinton,Mechanical,1,1,,7625
